Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
SSE.L,,,,,,,,,,,11714,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,76.0,52.0000954653938,,-2.69955976410001,19182,69.4,11.9,0.0,0,False,False,31.5,,,,True,False,,,1.6,1.6,3.2,1.0,,,38.0,,0,0,,0.9,1.9,0.5,,,,False,23.4,448858.8,10000000,1060.09902680553,True,True,False,False,,,,,,,False,,82.9,7.13,4.77,,10.2,,,,,,,,,,,,,
SMT.L,,,,,,,,,,,0,,False,,False,False,,False,False,False,False,False,False,False,False,False,,,,,0,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,81.5,,,,,,,,,,,,,,,,,
KGF.L,,,,,,,,,,,77000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,79.0,32.4009039548023,,-0.388098318240626,77000,,31.7,0.0,,False,False,42.0,,35.0,,True,False,,,44.831,44.831,,44.831,6904.0,,6904.0,,0,,0.002332675324675,,,,44904.0,44904.0,,False,,,,,True,True,True,False,,,,,,,True,,89.9,25.3,6.4,,,,,,,,,,,,,,,
LLOY.L,True,False,False,False,True,True,False,True,False,2.05,61576,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,81.0,57.8669893089961,2972000000,-2.36724856902757,61577,99.0,6.45,0.0,0,False,False,57.9,,45.9,,True,False,3.2,,6.43097,,,6.43097,,,792.0,,,,,,,0.17864,,,,False,30.693,1890000.0,,,True,True,False,False,,,,,,,True,,70.1,,,,,10.6,,,,,,7.7,,,,,,93.2
NWG.L,True,False,False,False,False,True,False,False,False,,57800,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,56.4163220892274,,-3.50584307178631,58735,76.0,8.9,0.0,,False,False,50.0,45.0,40.0,,True,False,3.0,,3.32,3.32,,3.32,390.0,,390.0,0.08,0,,,0.09364,,0.094,,,,False,14.73,861705.0,,,False,True,False,False,,,,,,,True,,69.9,8.9,,,,17.0,,,,,,11.0,,,,,,
SDR.L,False,False,False,False,False,False,False,False,False,7.0,5165,391,False,True,True,True,True,True,True,True,True,False,True,True,False,False,,35.745013740458,,8.09962327333613,5500,,,0.0,,False,False,41.0,,31.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,74.0,,,,,,,,,,,,,,,,,
NXT.L,,,,,,,,,,,28545,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,127.744590417311,,1.39959504102873,44414,,,0.0,,False,True,68.15644,,,,True,True,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,True,True,1,,,,,,False,,78.8,,,,,,,,,,,,,,,,,
ITRK.L,,,,,,,,,,,44063,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,79.9,116.983612586512,1050900000,0.671708286686923,44063,33.0,13.0,0.0,,False,False,35.58087,,23.0,,True,True,,,2.55,2.55,,2.55,225.0,,225.0,,1,,,1.36169,,1.362,,,,False,6.41354,282600.0,,,True,True,False,False,,,,,,,False,,77.0,13.0,,,,,,,,,,,,,,,,
BTRW.L,True,False,True,True,False,True,True,True,True,,6329,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,52.2333941838251,,-4.89857250187828,6329,,12.0,0.0,,False,False,31.0,,16.0,,True,False,,,2.08,2.08,,,26.0,,,,0,0,,,,,,,,False,31.2,197464.8,,,True,True,True,False,,,,,,,False,,93.8,,,100.0,,7.0,,,,,,4.0,,,,,,89.0
SHEL.L,True,False,True,True,False,True,True,True,True,,82000,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,75.0,48.9138273238505,,-5.74712643678161,83000,,7.446,0.0,,False,False,33.0,47.0,29.5,100,True,False,,,0.9,0.9,1.1,0.5,,,83.0,0.4,0,8,,0.3,0.4,0.3,,,,True,26.439,2168000.0,,,False,True,False,False,,,,,,,True,,,4.4,3.046,,,24.9,,,,,,16.2,,,,,,78.1
GLEN.L,True,False,True,False,False,False,False,False,True,39.06,87822,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,85.0,24.5114891726818,4649000000,-45.11125,87822,73.0,8.0,0.0,,False,True,16.0,,18.0,,False,False,,,2.65,2.65,2.47,2.82,797.0,434,318.0,0.37,6,2,1.312855549e-06,0.94,0.72,1.14,28.8244,,,True,43.0,6197246.0,,,True,True,True,True,2,,,,,,False,,100.0,,,,,,,,,,,,,,,,,
VOD.L,,,,,,,,,,,95219,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,77.0,72.8806753475633,,-3.81530566891591,92866,,19.0,0.0,,False,False,39.0,38.0,31.0,,True,True,,,0.15,0.15,0.93176,0.17768,54.0,21,33.0,,0,1,,0.165,,0.165,,,,True,14.0,1300124.0,,,False,True,True,False,,,,,,,False,,,12.0,7.0,,,,,,,,,,,,,,,
BARC.L,False,True,False,False,False,True,False,False,True,,81600,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,82.0,47.2018502738892,7624000000,-1.6867469879518,81600,48.0,14.0,0.0,,True,False,45.0,,25.0,100,True,True,11.0,,,,,,,,,,,,,,,,,,,False,15.0,1224000.0,,,True,True,False,False,,,,,,,True,,63.7,11.0,3.0,,,,,,,,,,,,,,,
FCIT.L,,,,,,,,,,,0,,False,,True,False,,True,True,False,False,False,True,False,False,False,,,,,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UTG.L,,,,,,,,,,,1739,,False,True,True,False,True,False,True,True,True,True,True,False,False,True,74.0,22.494759833795,,27.5862068965517,1952,,,0.0,,False,False,45.95287,,34.091,,True,False,,,3.07377,3.07377,,3.074,12.0,,12.0,,0,0,,,,,,,,False,2.58,5050.0,,,False,True,False,False,,,,,,,True,,79.8,,,,,,,,,,,,,,,,,
DPLM.L,,,,,,,,,,,2002,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,27.8539130434783,,-3.00387596899225,2000,,19.3,0.0,,False,False,35.1,,20.792,,False,False,,,21.25,21.25,,21.25,85.0,,85.0,,,,4.1958041958e-05,4.1,,4.1,21.0,21.0,,False,,,,,False,True,False,False,,,,,,,False,,,,,,7.2,,,,,,,,,,,,,
ICGIN.L,,,,,,,,,,,384,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,11.6464807121662,,18.8854489164087,408,,9.01,0.0,,False,False,32.35294,,31.25,,True,False,,,,,,,,,,,,,,,,,,,,False,,,612000,1979.11875,False,True,False,False,,,,,,,False,,73.8,7.16,1.85,,,,,,,,,,,,,,,
BAES.L,False,True,True,False,False,True,False,False,False,,90500,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,95.9840257987101,,1.00446428571428,90500,,10.9,0.0,,False,False,22.0,,21.2,100,True,True,,,2.48,,,2.48,,,449.0,,0,0,,0.95,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,6.0,4.9,,,,,,,,,,,,,,,
DCC.L,,,,,,,,,,,13200,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,51.2387092202564,598000000,5.60000000000001,13232,,24.9,0.0,,False,False,35.0,,22.0,,False,False,,,,,,,,,,,,,,5.35,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ULVR.L,False,True,False,True,False,True,False,True,False,,148000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,82.0,117.620672842516,,-0.637130830015642,148044,,16.0,0.0,,False,False,36.0,43.99086,52.0,100,True,False,,,0.55,0.55,,,163.0,,,0.13,4,3,,,0.43,0.24,,,,True,,,,,False,True,True,False,,,,,,,True,,97.7,16.0,,,,,,,,,,,,,,,,
EDV.L,,,,,,,,,,,4860,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,190.405421052632,114000000,28.6735504368546,4850,61.0,20.07929,0.0,,False,False,8.24742,21.0,10.0,,True,False,,2226,3.66,3.66,,,82.0,,,,0,1,,0.26,,,,,,True,34.0,164900.0,,,True,True,True,False,,,,,,,True,,,,,100.0,,,,,,,,,,,,,,
LSEG.L,False,True,False,False,False,True,False,False,False,,23261,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,73.0,89.9443949579832,,316.416040100251,23040,4.7,14.0,0.0,,False,False,43.0,,33.0,,True,False,,,0.10851,,,0.10851,,,5.0,,0,0,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,83.0,14.0,,,,31.0,,,,,,22.0,,,,,,
TSCO.L,True,True,False,True,True,True,True,True,False,,464505,,True,True,True,False,True,True,True,True,True,True,True,False,False,True,83.0,290.27006147005,,3.45599436955999,454419,,,0.113466679374935,500,False,True,56.0,,33.0,,True,False,,,55.059,55.059,,55.05932,50040.0,,50040.0,,,,,7.05,,7.04966,,,,False,,,,,False,True,True,True,1,,,,,,True,,87.4,,,,,,,,,,,,,,,,,
LGEN.L,,,,,,,,,,,10743,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,76.0,47.8879289940828,,6.3768689969304,10743,,12.5,0.0,,False,False,44.0,46.4503,36.0,,True,False,,,,,,,198.0,,,,0,0,,,,,,,,False,,,4054297,510.570456231965,False,True,False,False,,1,,,,,True,,73.7,12.5,,,,11.9,,,,,,12.0,,,,,,
