Instrument,Life Cycle Analysis,Roundtable for Sustainable Palm Oil(RSPO) Support,Target Sustainable Palm Oil Production,"Pollution, Waste and Resource Use Research and Development",Certified Palm Oil Percent,REIT Green Building Certified Percent,Sustainable Palm Oil Production Target Year,Sustainable Palm Oil Production-Year in which Target was set,Environmental Products,Eco-Design Products,Env R&D Expenditures To Revenues in million,Environmental R&D Expenditures,Noise Reduction,Fleet Fuel Consumption,Hybrid Vehicles,Environmental Assets Under Mgt,Equator Principles,Equator Principles or Env Project Financing,Environmental Project Financing,Nuclear,Nuclear Production,Labeled Wood Percentage,Labeled Wood,Organic Products Initiatives,Product Impact Minimization,Take-back and Recycling Initiatives,Product Environmental Responsible Use,GMO Products,Agrochemical Products,Agrochemical 5 % Revenue,Animal Testing Reduction,Renewable/Clean Energy Products,Water Technologies,Sustainable Building Products,Real Estate Sustainability Certifications,Revenue from Environmental Products,Products Recovered to Recycle,Percentage of Green Products,ESG Assets Under Management
CPAY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADI.OQ,True,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
MMC.N,False,False,False,False,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
IT.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ECL.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
BXP.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
GE.N,False,False,False,False,,,,,True,True,,,True,,True,False,False,,False,True,,,False,False,,True,True,False,,False,True,True,True,True,,16.10793,,,
ED.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,True,,,,,
ALLE.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,True,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,False,False,False,False,,,,,True,False,,,False,,False,True,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CTVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,True,True,True,True,False,False,False,,,,,
FTV.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
AEE.N,,,,,,,,,True,False,228.426395939086,1350000,False,,False,False,False,,False,True,24.995,,False,False,,False,True,False,,False,False,False,False,False,,0.0,,,
PRU.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
DLTR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
CF.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,True,True,False,False,False,False,,,,,
NEE.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,True,24.6,,False,False,,False,True,False,,False,False,True,False,False,,,,97.0,
KLAC.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
AME.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
NUE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
D.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,46.211,,False,False,,False,True,False,,False,False,True,False,False,,,,,
SJM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
EMR.N,,,,,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,True,True,,,,,
DVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HPE.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,25936.0,,
BDX.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,2750.0,,
MGM.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HUBB.N,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,,,,
ALGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
SRE.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,45.0,
REGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
EFX.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
USB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CSGP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
HCA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
AVGO.OQ,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
DHR.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
NWSA.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
ERIE.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RTX.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,True,True,,,,,
AAPL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,39000.0,,
CME.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,False,False,False,False,,,,,
APD.N,False,False,False,False,,,,,True,False,4092.43292334256,36500000,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,True,,,,,
FANG.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
WRB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
AXP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CLX.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
DOV.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,,,,
FSLR.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,False,False,,,,,
MTB.N,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
FDX.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,88.8,True,False,,False,True,False,,False,False,False,False,False,,,,,
TROW.OQ,,,,,,,,,False,False,,,False,,False,True,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
JKHY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
O.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
MLM.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,True,True,,,False,,False,False,False,True,True,False,,,False,True,,False,True,False,,False,False,False,False,False,,,,,
QCOM.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
IPG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PHM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
ULTA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
KO.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,True,False,False,False,,,,,
CSCO.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
WTW.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ANET.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
ES.N,,,,,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,5.9,,,
CTAS.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
GPN.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RSG.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
LIN.OQ,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,True,False,,31.78571,,31.78571,
MCK.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
HLT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NFLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
FI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RF.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
WMT.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,True,True,,True,True,False,,False,False,False,False,False,,,,,
AMGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
KIM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
DDOG.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
DG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,False,,False,False,False,False,False,,,,,
EQR.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
URI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
TDG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CNC.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NKE.N,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,,True,True,False,,False,False,False,False,False,,,,,
AES.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ELV.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GWW.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,5.9,,,
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,False,True,,,,,
GM.N,True,False,False,False,,,,,True,True,,,False,,True,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,19.7,
CCI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
COF.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
C.N,,,,,,,,,True,False,,,False,,False,False,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ODFL.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
A.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,False,False,,,,,
MOH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GS.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,74000000000
MET.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,31.0,581500000000
WYNN.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PSA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CPT.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
GDDY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MRNA.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
WDAY.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
BK.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,130400000000
FAST.OQ,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,,,,
LDOS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,False,True,,,,,
ORLY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
CSX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CFG.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
NI.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
MO.N,True,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
DD.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,True,,False,False,True,True,False,,,,,
AEP.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,True,19.32,,False,False,,False,True,False,,False,False,True,True,False,,,,,
HOLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
BX.N,,,,,,,,,False,False,,,False,,False,True,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
BBY.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
LHX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
APA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IFF.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,True,False,False,False,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,381000000000
JCI.N,,,,,,,,,True,False,12277.6358829592,274000000,False,,True,False,False,,True,False,,,False,False,True,True,True,False,,False,False,True,True,True,,48.0,,,
FE.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
PNC.N,False,False,False,False,,36.0,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
VZ.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,False,,,22052.8695,,
NEM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ROL.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KEY.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
GIS.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
CMCSA.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
EIX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,True,False,True,,,,,
NWS.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
MU.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
UPS.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
UNP.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
BAC.N,,,,,,,,,True,False,,,False,,False,True,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,25100000000
KMX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PARA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,38.6,False,False,,True,True,False,,False,False,False,False,False,,,,,
MDT.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,215.4,,
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM.N,True,False,False,False,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,True,True,True,True,,,,,
CZR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
UBER.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
INTU.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
OKE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
EQIX.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CHD.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
MTD.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,False,,,,,
KDP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,True,True,False,False,,False,False,False,False,False,,,,,
EBAY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PEG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,53.0,,False,False,,False,True,False,,False,False,True,False,False,,,,0.0033,
BIIB.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
CTSH.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ALB.N,,,,,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,True,,True,False,False,False,,,,,
TRGP.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
EXE.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NCLH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR.N,False,False,False,False,,0.0,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
DGX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CBOE.Z,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
HIG.N,,,,,,,,,True,False,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ACGL.OQ,,,,,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
NDSN.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
VRSK.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KMB.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,100.0,True,False,True,True,True,False,,False,True,False,False,False,,,26317.0,,
PYPL.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CAG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
UHS.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
SYF.N,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
WAT.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
INCY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
LRCX.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
IDXX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,True,False,,,,,
PPG.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,True,True,False,True,,33.0,,,
LKQ.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
BG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,True,False,False,False,False,False,,,,,
EOG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
MAR.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
TJX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MNST.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
VMC.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
EW.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ALL.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
BMY.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
VST.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,22.21,,False,False,,False,True,False,,False,False,True,False,False,,,,0.2,
APH.N,True,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
HON.OQ,True,False,False,False,,,,,True,False,,,True,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,True,True,,,,,
GPC.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MHK.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,True,False,,True,True,False,,False,False,False,False,True,,,,,
MCHP.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
CAT.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,False,False,,,131.0,,
PG.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,100.0,True,False,True,True,True,False,,False,True,False,True,False,,,,,
