Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
STAN.L,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,,,200,132,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,10,100.0,98.33,4,14,True,42.8571428571429,68.75,5.3125,87.5,81.25,81.25,False,True,False,1.6875,True,999,1,True,False,64372975.8,7751757.6,True,False,True,True,4267821.6,0,True,1,,21.4285714285714,42.8571428571429,,8.33333333333333,3662.34145758662,21.0,21.4,0.0,,78.6,0.0
CCEPC.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,60.0,True,100.0,85.7143,True,14.2857142857143,85.7143,True,6,99.0,97.16,7,17,True,29.4117647058824,50.0,3.98611111111111,88.8888888888889,50.0,50.0,False,True,False,0.833333333333333,True,999,1,True,False,31858800.0,10379450.088,True,False,True,True,3016964.888,0,False,,,35.2941176470588,20.0,,,2314.81508392066,11.76,,,,,
CRDA.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7143,False,85.7143,87.5,True,0.0,87.5,True,7,100.0,100.0,0,9,True,44.4444444444444,44.4444444444444,5.83333333333333,77.7777777777778,66.6666666666667,66.6666666666667,False,True,False,1.0,True,999,1,True,False,14121600.0,5989667.112,True,False,True,True,917746.4795,0,False,,,11.1111111111111,20.0,,,7473.32768839966,,,,,,
ANTO.L,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,,30,,100,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,80.0,True,False,100.0,83.3333333333333,True,100.0,100.0,True,0.0,100.0,True,13,96.92,98.73,0,10,True,30.0,10.0,11.1,100.0,60.0,60.0,False,False,False,0.7,True,999,1,True,False,4808000.0,4808000.0,True,False,True,False,4611000.0,0,False,,,40.0,12.5,,,820.197884680996,,,,,,
EZJ.L,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,,,,200,,,56.0,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,13,90.08,97.73,2,12,True,33.3333333333333,53.8461538461538,3.07692307692308,84.6153846153846,76.9230769230769,76.9230769230769,False,True,False,1.92307692307692,True,999,1,True,False,9200000.0,3302244.0,True,False,True,True,892800.0,0,False,,,50.0,33.3333333333333,,14.2857142857143,1594.7304558849,9.1,,,,,
BNZL.L,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,0.0,,,180,,,164.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,False,83.3333,85.7143,True,0.0,85.7143,True,7,100.0,100.0,0,8,True,37.5,37.5,3.6875,75.0,62.5,,False,True,False,2.25,True,999,1,True,False,9305600.0,5509549.96,True,False,True,True,1074743.76,0,False,,,25.0,18.1818181818182,,,904.765145696201,,,,,,
SGE.L,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,,,,175,,,43.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,80.0,False,True,83.3333333333333,60.0,False,60.0,83.3333333333333,True,0.0,83.3333333333333,True,5,97.92,100.0,0,9,True,22.2222222222222,40.0,4.525,80.0,80.0,80.0,False,True,False,0.4,True,999,1,True,False,14115000.0,2816784.0,True,False,True,True,987660.0,0,False,,,11.1111111111111,40.0,,,7249.61479198767,11.0,11.0,,,89.0,
SVT.L,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,9.8,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,True,100.0,87.5,True,0.0,87.5,True,7,100.0,99.15,0,9,True,55.5555555555556,77.7777777777778,5.08333333333333,77.7777777777778,77.7777777777778,77.7777777777778,False,True,False,1.77777777777778,True,999,1,True,False,12182300.0,3868867.62,True,False,True,True,988918.83,0,False,,,11.1111111111111,33.3333333333333,,,6667.19570928196,11.0,,,,,
LMPL.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,True,83.3333333333333,100.0,True,0.0,100.0,True,6,100.0,100.0,0,9,True,33.3333333333333,44.4444444444444,6.03125,77.7777777777778,66.6666666666667,55.5555555555556,True,True,True,0.222222222222222,True,999,1,True,False,10690000.0,4001421.6,True,False,True,False,702729.0,0,False,,,,20.0,,,87479.5417348609,,,,,,
ICAG.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,False,19,97.7,94.24,2,12,True,41.6666666666667,23.0769230769231,3.17307692307692,84.6153846153846,69.2307692307692,69.2307692307692,False,True,False,1.38461538461538,True,999,1,True,False,13075000.0,1727936.0,True,False,True,True,1960980.0,0,False,,,,23.5294117647059,,6.25,1547.33727810651,,,,,,
REL.L,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,,,,200,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,100.0,True,0.0,100.0,True,7,100.0,97.94,0,10,True,40.0,63.6363636363636,6.95454545454545,81.8181818181818,81.8181818181818,72.7272727272727,False,True,False,2.09090909090909,True,999,1,True,False,13180000.0,10399790.9,True,False,True,True,1894736.1742,0,False,,,60.0,27.2727272727273,,,1540.979773179,,,,,,
SMIN.L,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,85.7142857142857,True,True,85.7142857142857,90.9091,True,88.8888888888889,88.8888888888889,True,0.0,88.8888888888889,True,10,98.0,97.67,0,10,True,50.0,63.6363636363636,4.86363636363636,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,2.18181818181818,True,999,1,True,False,14536000.0,2228811.2,True,False,True,False,1416122.4,0,False,,,30.0,28.5714285714286,,,5664.84801247077,,,,,,
BAB.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,10,98.18,98.7,1,11,True,36.3636363636364,46.6666666666667,4.63333333333333,73.3333333333333,66.6666666666667,53.3333333333333,False,True,False,0.733333333333333,True,999,1,True,False,6077000.0,753711.3,True,False,True,True,1134011.7,0,False,,,36.3636363636364,8.33333333333333,,,1530.11380803706,,,,,,
AZN.L,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,,,,250,,,159.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,98.86,3,13,True,38.4615384615385,38.4615384615385,6.23076923076923,84.6153846153846,76.9230769230769,69.2307692307692,False,True,False,2.07692307692308,True,999,1,True,False,21844762.6,18536233.1,True,False,True,True,2479885.0,0,False,,,30.7692307692308,38.4615384615385,,,492.542729588961,31.0,23.0,,,69.0,8.0
HSBA.L,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,,40,200,215,2021,2023,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,15,96.77,94.75,2,12,True,33.3333333333333,57.1428571428571,3.96428571428571,85.7142857142857,85.7142857142857,85.7142857142857,False,True,False,2.64285714285714,True,999,1,True,False,74197104.3416,6728351.4,True,False,True,True,6341247.4,0,False,,,8.33333333333333,23.8095238095238,,,1226.82425869475,25.0,,,,,
CTEC.L,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,,,,200,,,98.0,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,98.81,98.28,0,10,True,40.0,53.8461538461538,3.40384615384615,76.9230769230769,69.2307692307692,69.2307692307692,False,True,False,0.846153846153846,True,999,3,True,False,31263486.8,5345664.3,True,False,True,True,1156473.2,0,False,,,20.0,33.3333333333333,,,15084.9152231604,,,,,,
WPP.L,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,,,,,,,118.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,False,11,,,3,13,True,38.4615384615385,33.3333333333333,5.63333333333333,86.6666666666667,80.0,80.0,False,True,False,1.6,True,999,1,True,False,58566000.0,8083215.4,True,False,True,True,2460529.8,0,False,,,100.0,40.9090909090909,,,4058.99353372099,8.2,,,,,
FRES.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,80.0,True,True,100.0,66.6667,True,100.0,100.0,True,16.6666666666667,100.0,True,4,97.83,95.4,3,13,True,30.7692307692308,23.0769230769231,8.35416666666667,100.0,53.8461538461538,,False,False,False,1.38461538461538,True,999,1,True,False,3096000.0,975000.0,True,False,True,False,575000.0,0,False,,,,0.0,,,1145.3516333099,,,,,,
AAF.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,100.0,1,11,True,27.2727272727273,50.0,2.125,91.6666666666667,50.0,50.0,False,True,False,0.916666666666667,True,999,1,True,False,15776000.0,3538000.0,True,False,False,True,1224000.0,0,False,,,63.6363636363636,5.55555555555556,,,4025.51671344731,,,,,,
HWDN.L,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,,40,,270,2022,2025,,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,96.92,96.47,0,8,True,37.5,55.5555555555556,4.91666666666667,77.7777777777778,77.7777777777778,,False,True,False,1.0,True,999,1,True,False,14767000.0,2861363.4,True,False,True,False,883851.4,0,False,,,,20.0,,,6367.83096162139,,,,,,
SGRO.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,,,,,,,47.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,88.8889,True,0.0,88.8889,True,7,98.59,100.0,0,10,True,40.0,63.6363636363636,5.81818181818182,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,0.272727272727273,True,999,3,True,False,12523000.0,6290985.0,True,False,True,True,975440.9,0,False,,,,33.3333333333333,,,22935.8974358974,20.0,,,,,
SJP.L,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,,,,175,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,0,10,True,30.0,54.5454545454545,6.68181818181818,72.7272727272727,72.7272727272727,72.7272727272727,False,True,False,0.545454545454545,True,999,1,True,False,12030339.0,3768706.6382,True,False,True,True,1535908.9117,0,False,,,,0.0,,,,,,,,,
TW.L,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,,40,,300,2021,2025,41.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,90.0,True,0.0,90.0,True,11,96.91,97.8,0,9,True,44.4444444444444,41.6666666666667,4.5,75.0,75.0,75.0,False,True,False,0.833333333333333,True,999,1,True,False,3906000.0,1937939.4,True,False,True,True,938727.2,0,False,,,,44.4444444444444,,,883.730401140297,11.1,,,,,
AHT.L,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,,,,,,,107.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,True,7,98.28,96.88,0,9,True,44.4444444444444,44.4444444444444,4.41666666666667,77.7777777777778,66.6666666666667,66.6666666666667,False,True,False,1.0,True,999,1,True,False,9303255.2899,9542646.1,True,False,False,True,1019508.1,0,False,,,44.4444444444444,0.0,,,1168.41305777225,,,,,,
HLMA.L,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,True,6,100.0,100.0,0,10,True,50.0,72.7272727272727,7.31818181818182,63.6363636363636,63.6363636363636,63.6363636363636,False,True,False,1.18181818181818,True,999,1,True,False,10014000.0,4170903.3,True,False,True,True,807449.4,0,False,,,,55.5555555555556,,,7596.7228038234,,,,,,
III.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,7,100.0,98.26,0,8,True,50.0,60.0,6.6,80.0,70.0,,False,True,False,1.0,True,999,1,True,False,29989000.0,7209172.8,True,False,False,True,1393056.9,0,False,,,25.0,25.0,,,15530.2951838426,,,,,,
HIK.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,80.0,True,0.0,80.0,True,11,99.09,98.9,0,10,True,30.0,70.0,8.075,70.0,60.0,60.0,True,True,True,2.3,True,9,1,True,False,30850100.0,5307360.0,True,False,False,True,749900.0,0,False,,,80.0,23.0769230769231,,90.0,12083.8621229926,30.0,,,,70.0,30.0
CNA.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,,47,,,2022,2030,77.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,100.0,100.0,0,9,True,44.4444444444444,54.5454545454545,3.13636363636364,81.8181818181818,81.8181818181818,81.8181818181818,False,True,False,1.81818181818182,True,999,1,True,False,7702000.0,5431553.0,True,False,True,True,1086310.6,0,False,,,11.1111111111111,33.3333333333333,,,228.974046436959,11.0,,,,,
MNG.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,15,97.09,98.13,1,7,True,57.1428571428571,33.3333333333333,2.47222222222222,77.7777777777778,77.7777777777778,77.7777777777778,False,True,False,0.777777777777778,True,999,1,True,False,18579900.0,6055580.4,True,False,False,False,1921253.29,,False,,,,25.0,,,1258.7155341779,13.0,,,,,
BKGH.L,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,,,,,,,109.0,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,5,15,True,33.3333333333333,63.1578947368421,7.15789473684211,68.4210526315789,68.4210526315789,52.6315789473684,False,True,False,0.263157894736842,True,999,1,True,False,25275400.0,10110855.3,True,False,False,True,1329257.54,0,False,,,,16.6666666666667,,,10764.6507666099,,,,,,
NG.L,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,81.72,,,,,,54.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,19,98.28,97.09,3,13,True,38.4615384615385,61.5384615384615,5.0,76.9230769230769,69.2307692307692,69.2307692307692,False,True,False,2.0,True,999,3,True,False,10477000.0,6987330.9,True,False,False,True,2098541.7,0,False,,,15.3846153846154,50.0,,,766.703256494695,,,,,,
RKT.L,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,,,,,,,61.0,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,85.7142857142857,77.7777777777778,True,0.0,77.7777777777778,True,5,98.39,96.53,2,12,True,33.3333333333333,57.1428571428571,4.39285714285714,78.5714285714286,85.7142857142857,78.5714285714286,False,True,False,1.42857142857143,False,999,1,True,False,39025428.0,6910637.4639,True,False,True,False,2388639.7484,,False,,,33.3333333333333,18.1818181818182,,77.7777777777778,2700.1610738255,8.0,,,,,
WEIR.L,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,,,,,,,53.0,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,97.56,98.41,2,12,True,41.6666666666667,30.7692307692308,5.42307692307692,84.6153846153846,84.6153846153846,84.6153846153846,False,True,False,1.69230769230769,True,999,1,True,False,10700000.0,3039259.9576,True,False,True,False,1236015.8138,0,False,,,25.0,22.2222222222222,,28.5714285714286,4328.30387120262,16.0,8.0,8.0,,84.0,
IMI.L,,,,,False,,,True,,True,,,,,,,,,,,,95.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,10,98.81,100.0,0,8,True,37.5,44.4444444444444,6.05555555555556,77.7777777777778,77.7777777777778,77.7777777777778,False,True,False,1.22222222222222,True,999,1,True,False,6205000.0,5381836.2,True,False,True,False,1030909.8,0,False,,,25.0,42.8571428571429,,,3325.29474812433,,,,,,
MRON.L,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,,,,,,,26.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,4,100.0,100.0,0,10,True,40.0,81.8181818181818,7.95454545454545,63.6363636363636,63.6363636363636,,False,True,False,1.0,True,999,1,True,False,3884000.0,1475834.0,True,False,True,True,1097197.9,0,False,,,,0.0,,,1314.82735274204,,,,,,
HSX.L,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,,,,,,,,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,1,11,True,45.4545454545455,41.6666666666667,5.63636363636364,75.0,66.6666666666667,66.6666666666667,False,,False,0.416666666666667,True,999,1,True,False,2120610.0,1803370.0,True,False,False,False,1579540.0,0,False,,,18.1818181818182,50.0,,,701.375888870514,9.0,,,,,
CPG.L,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,,40,,200,2022,2025,129.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,87.5,False,True,90.0,100.0,True,100.0,90.9090909090909,True,0.0,90.9090909090909,True,6,100.0,100.0,2,12,True,33.3333333333333,57.1428571428571,5.19230769230769,71.4285714285714,64.2857142857143,57.1428571428571,False,True,False,1.78571428571429,True,9,1,True,False,15612000.0,4157332.128,True,False,True,True,948600.0,0,False,,,58.3333333333333,36.3636363636364,,,611.947318908749,25.0,,,,,
AUTOA.L,,,,,False,,,True,,True,,,,,,,,,,,,10.9,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,100.0,98.86,0,8,True,50.0,50.0,4.46875,62.5,62.5,50.0,False,True,False,0.5,True,999,1,True,False,4845000.0,722019.6,True,False,True,True,489154.5,0,False,,,,50.0,,,18436.0730593607,0.0,,,,,
AV.L,,,,,False,,,True,,False,,,,,,,,,,,,70.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,17,98.84,94.81,2,12,True,41.6666666666667,58.3333333333333,2.91666666666667,83.3333333333333,75.0,,False,True,False,1.83333333333333,True,999,1,True,False,24852000.0,4072229.0,True,False,True,True,2229579.2,0,False,,,33.3333333333333,66.6666666666667,,,761.443715913965,7.7,,,,,
ENT.L,,,,,False,,,True,,True,,,,,,,,,,,,122.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,100.0,100.0,1,11,True,36.3636363636364,61.5384615384615,2.40384615384615,69.2307692307692,76.9230769230769,,False,True,False,0.461538461538462,False,999,3,True,False,13745000.0,7361128.9,True,False,True,True,1562599.5,0,False,,,81.8181818181818,25.0,,100.0,3588.772845953,,,,,,
DGE.L,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,635.0,,,200,,,114.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,88.8889,False,True,88.8888888888889,88.8889,False,88.8888888888889,90.0,True,0.0,90.0,False,7,98.7,99.0,2,12,True,66.6666666666667,38.4615384615385,3.88461538461538,69.2307692307692,69.2307692307692,69.2307692307692,False,True,False,2.15384615384615,True,999,1,True,False,43522000.0,11683537.8625,True,False,True,True,1799465.0,0,False,,,41.6666666666667,41.6666666666667,,44.4444444444444,2816.59332125291,45.0,,,,,
GAW.L,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,46.0,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,75.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,100.0,100.0,3,5,True,60.0,66.6666666666667,6.29166666666667,66.6666666666667,50.0,50.0,False,True,False,0.333333333333333,True,999,1,True,False,2212000.0,1674143.2,True,False,False,False,394880.8,0,False,,,,33.3333333333333,,,5332.69045323047,,,,,,
INF.L,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,,45,,,,,78.9,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,False,True,83.3333333333333,100.0,True,100.0,90.0,True,0.0,90.0,True,8,100.0,96.0,1,11,True,45.4545454545455,58.3333333333333,5.375,75.0,75.0,75.0,False,True,False,1.83333333333333,True,999,1,True,True,8046413.0,4963401.5194,True,False,True,True,1171951.3115,0,False,,,27.2727272727273,0.0,,,3556.58283239038,9.09,9.09,,,90.91,
UU.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,False,83.3333333333333,100.0,True,0.0,100.0,True,9,98.0,98.94,0,9,True,33.3333333333333,45.4545454545455,6.25,72.7272727272727,72.7272727272727,63.6363636363636,False,True,False,1.81818181818182,True,999,1,True,False,6865000.0,3295737.2,True,False,True,False,1036903.0,,False,,,,0.0,,,3692.24977141935,,,,,,
PSHP.L,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,85.7143,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,100.0,1,7,True,42.8571428571429,33.3333333333333,4.33333333333333,100.0,88.8888888888889,66.6666666666667,False,,False,1.33333333333333,True,999,1,True,False,,,False,False,False,False,512779.0,,False,,,,,,,,,,,,,
HLN.L,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,,45,,,2022,2025,32.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,97.73,94.44,1,11,True,45.4545454545455,36.3636363636364,0.5,81.8181818181818,63.6363636363636,63.6363636363636,False,True,False,1.18181818181818,True,999,1,True,False,3349000.0,2775051.8,True,False,True,True,986147.44,0,False,,,9.09090909090909,50.0,,,308.436176091361,18.2,,,,81.8,18.2
WTB.L,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,,40,,,2022,2023,105.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,99.14,100.0,0,10,True,30.0,41.6666666666667,5.16666666666667,75.0,75.0,66.6666666666667,False,True,False,1.75,True,999,1,True,False,11368000.0,,True,False,True,True,1243847.2,0,False,,,20.0,22.2222222222222,,,6673.71140072796,30.0,,,,,
PRU.L,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,,40,,200,2021,2025,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,90.0,True,100.0,100.0,True,0.0,100.0,False,9,97.46,96.43,3,13,True,30.7692307692308,58.8235294117647,4.92647058823529,82.3529411764706,76.4705882352941,70.5882352941177,False,True,False,1.41176470588235,True,999,1,True,False,36530000.0,4512689.0964702,True,False,True,True,3370000.0,0,False,,,23.0769230769231,20.0,,,5271.28427128427,46.0,,,,,
MKS.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,False,80.0,81.8182,True,0.0,81.8182,True,23,99.49,97.0,0,10,True,40.0,50.0,5.0625,75.0,75.0,58.3333333333333,False,True,False,1.91666666666667,True,999,1,True,False,10685000.0,2695272.1,True,False,True,True,1541933.5,0,False,,,,22.2222222222222,,,1165.6066936478,,,,,,
