Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
HLMA.L,True,True,False,,,1,1662025120.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,,,False,False,1.1,True,999,1,True,False,11692000.0,4857921.6,True,False,True,True,755014.4,0,False,,,,44.4444444444444,,,8735.80394500897,,,,,,
III.L,,,,,,1,286855800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.9,True,999,1,True,False,23681000.0,4947331.2,True,False,True,True,1637934.2,0,False,,,30.0,14.2857142857143,,,102515.151515152,,,,,,
HIK.L,,,,,,1,2341000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,True,2.0,True,9,1,True,False,42558300.0,3718550.0,True,False,False,True,1195293.66,0,False,,,80.0,23.0769230769231,,90.0,18179.5386586929,,,,,,
CNA.L,,,,,,1,24758070000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,True,True,,False,False,1.8,True,999,1,True,False,4130000.0,1321783.3,True,False,True,True,1177023.0,0,False,,,,33.3333333333333,,,225.68306010929,13.0,,,,,
MNG.L,,,,,,1,19191422800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,,False,False,,False,False,1.0,True,999,1,True,False,16300000.0,5518422.8,True,False,True,False,1763680.27,,False,,,,33.3333333333333,,,1161.29951553149,,,,,,
BKGH.L,,,,,,1,3042119080.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,True,False,,,False,False,0.277777777777778,True,999,1,True,True,24221000.0,11011139.4,True,False,False,True,1193115.18,0,False,,,,0.0,,,10998.5469076378,,,,,,
NG.L,True,True,True,,,1,18055772000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,True,False,2.64285714285714,True,999,3,True,False,12060000.0,6463569.0,True,False,True,True,1844073.0,0,False,,,8.33333333333333,33.3333333333333,,,829.436038514443,,,,,,
RKT.L,True,True,True,,,1,17904278600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,True,True,False,,,False,False,2.33333333333333,False,999,1,True,False,34000000.0,8072740.771,True,False,True,True,2354046.0,,False,,,50.0,10.0,,75.0,2569.14009369805,25.0,,,,,
WEIR.L,False,True,True,,,1,2615967440.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.0,True,999,1,True,False,7500000.0,2391331.924,True,False,False,False,4870440.0,0,False,,,27.2727272727273,25.0,,33.3333333333333,3878.77534133223,18.0,9.0,9.0,,82.0,
IMI.L,,,,,,1,2495322500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,2.0,True,999,1,True,False,4201000.0,3356721.5,True,False,False,False,955742.7,0,False,,,37.5,22.2222222222222,,,2301.91780821918,,,,,,
MRON.L,,,,,,1,8996785000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.769230769230769,True,999,1,True,False,3783000.0,1605892.3,True,False,True,True,1269020.2,0,False,,,,0.0,,,568.872180451128,,,,,,
HSX.L,True,True,False,,,1,2999900000.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,,,,,False,False,0.363636363636364,True,999,1,True,False,2372078.1799,980686.3539,True,False,False,False,1775771.3039,0,False,,,18.1818181818182,37.5,,,790.719083936131,,,,,,
CPG.L,False,True,True,,,1,24125657600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,True,False,2.66666666666667,True,9,1,True,False,8477000.0,4325859.2,True,False,True,True,1013094.4,0,False,,,18.1818181818182,33.3333333333333,,,473.363859727496,,,,,,
AUTOA.L,,,,,,1,458100020.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.444444444444444,True,999,1,True,False,6792000.0,1932240.8,True,False,False,True,506654.4,0,False,,,,50.0,,,18411.4936297099,,,,,,
AV.L,,,,,,1,41482514700.0,True,True,True,False,False,True,True,False,100,False,False,True,True,False,False,3,,,,True,False,False,True,False,False,,False,False,1.63636363636364,True,999,1,True,False,24129000.0,2016767.5,True,False,True,True,1874568.3,0,False,,,33.3333333333333,75.0,,,795.312963512311,10.0,,,,,
ENT.L,,,,,,1,4869775680.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,True,True,True,True,,False,False,0.333333333333333,False,999,3,True,False,11978000.0,2297064.0,True,False,True,True,1534110.6,0,False,,,60.0,0.0,,,3363.09523809524,,,,,,
DGE.L,False,True,True,,,1,17605919100.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,2.53846153846154,True,999,1,True,False,36690000.0,8160695.4,True,False,True,True,1811337.0,0,False,,,50.0,41.6666666666667,,75.0,2881.48904421582,30.0,,,,,
GAW.L,,,,,,1,501084840.0,True,True,False,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,,False,,,False,False,0.285714285714286,True,999,1,True,False,2306000.0,1969155.6,True,False,False,False,472427.1,0,False,,,,33.3333333333333,,,6528.87882219706,,,,,,
INF.L,,,,,,1,2433461230.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.78571428571429,True,999,1,True,True,5058300.0,3639896.276,True,False,True,True,1138741.3416,0,False,,,16.6666666666667,0.0,,,2812.19769833769,8.33,,,,,
UU.L,,,,,,1,2369687350.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.9,True,999,1,True,False,7541000.0,3165229.9,True,False,True,False,989052.9,0,False,,,,0.0,,,4146.82430574649,,,,,,
PSHP.L,,,,,,1,4645794300.0,True,False,True,True,True,False,False,False,100,False,True,False,True,True,False,4,,,,,False,False,True,,True,True,False,False,0.857142857142857,True,999,1,True,False,,,False,False,False,False,316785.6792,,False,,,16.6666666666667,,,,,,,,,,
HLN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTB.L,,,,,,1,825225570.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.90909090909091,True,999,1,True,False,10435000.0,1446141.6,True,False,True,True,1212124.5,0,False,,,20.0,27.2727272727273,,,17719.4769910002,16.0,,,,,
PRU.L,True,True,True,,,1,26500000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,False,,False,False,1.75,True,999,1,True,False,64457000.0,6358000.0,True,False,True,True,3743000.0,0,False,,,26.6666666666667,25.0,,,2432.33962264151,33.0,,,,,
MKS.L,,,,,,1,12682574640.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.44444444444444,True,999,1,True,False,6495000.0,1508421.6,True,False,True,True,1376388.0,0,False,,,,14.2857142857143,,,637.896659758984,,,,,,
IMB.L,,,,,,1,44176035200.0,True,True,False,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,2.63636363636364,True,999,1,True,False,9543500.0,4608771.2,True,False,True,True,1242999.4688,1,False,,,11.1111111111111,30.0,,,291.040224451831,,,,,,
EXPN.L,,,,,,1,5179000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,True,2.27272727272727,True,999,1,True,False,25137757.4,12788056.4,True,False,False,True,2181842.6,0,False,,,33.3333333333333,0.0,,,4853.78594323228,22.22,,,,,
GSK.L,False,True,True,,,1,33411218400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.69230769230769,True,999,1,True,False,26026000.0,16955895.7,True,False,True,True,2947969.1,0,False,,,50.0,40.0,,,1053.85487528345,17.8,12.6,1.8,,82.2,3.4
LAND.L,,,,,,1,920173800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,,,False,False,0.5,True,999,1,True,False,3452000.0,1948384.2,True,False,True,True,1049321.0,0,False,,,,20.0,,,4658.56950067476,57.1,,,,,
BEZG.L,,,,,,1,2911100000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.363636363636364,True,999,1,True,True,10443500.0,862057.0,True,False,False,False,1234650.0,0,False,,,9.09090909090909,33.3333333333333,,,3587.47552471574,,,,,,
BP.L,True,True,True,,,1,157739000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,True,True,True,False,False,2.07692307692308,True,999,1,True,False,9328250.0,6029880.0,True,False,True,True,2755860.0,0,False,,,80.0,40.0,,37.5,59.1372457033454,10.0,,,,,
JD.L,True,True,False,,,1,6172297740.0,True,True,True,False,False,True,True,False,100,False,True,True,False,True,False,3,,,,False,False,True,True,True,,,,False,0.857142857142857,False,999,3,True,False,3920000.0,3338781.6,True,False,False,True,235494.0,0,False,,,,0.0,,,830.895756496672,,,,,,
ABF.L,,,,,,1,19079392800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,3,,,,False,False,False,True,False,True,,False,False,1.22222222222222,True,999,1,True,False,5611000.0,4658538.0,True,False,False,True,1302741.6,,False,,,11.1111111111111,0.0,,,404.134255257851,,,,,,
AAL.L,True,True,True,,,1,41554000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,True,False,False,,False,,,True,False,2.66666666666667,True,999,1,True,False,35735500.0,10740700.0,True,False,True,True,2266110.0,0,False,,,75.0,18.75,,,859.977378832363,,,,,,
ADML.L,,,,,,1,2096995000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,,True,,True,False,0.692307692307692,True,9,1,True,False,4217100.0,2816994.851,True,False,True,False,1408328.313,0,False,,,,33.3333333333333,,,2720.70967741936,,,,,,
RTO.L,False,True,True,,,1,3999984140.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.3,True,999,1,True,False,9578000.0,7501424.63,True,False,True,True,976793.8,0,False,,,12.5,7.69230769230769,,,3239.53189474396,25.0,,,,,
RMV.L,False,True,True,,,1,412480269.4,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,False,False,1.5,True,999,1,True,False,2670240.0,2264308.143,True,False,False,True,703575.645,0,False,,,25.0,66.6666666666667,,,8758.15878721883,37.0,,,,,
SBRY.L,,,,,,1,37827167100.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.45454545454545,True,999,1,True,False,2416000.0,,True,False,False,True,,0,False,,,,25.0,,,83.3304590763288,,,,,,
PHNX.L,,,,,,1,29308075500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,False,,,False,0.9375,True,999,1,True,False,8823000.0,2332613.8,True,False,True,True,1609312.1,0,False,,,,13.3333333333333,,,411.616515045486,,,,,,
IHG.L,False,True,True,,,1,2907000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,True,,False,False,1.6,True,999,1,True,False,26194800.0,4327930.0,True,False,True,True,1737120.0,0,False,,,7.69230769230769,30.0,,,9010.9391124871,,,,,,
BT.L,False,True,True,,,1,28342843200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.84615384615385,True,999,1,True,False,15996000.0,4033366.4,True,False,True,False,2116027.2,0,False,,,8.33333333333333,33.3333333333333,,10.0,700.841219768665,,,,,,
MNDI.L,,,,,,1,7928043200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.18181818181818,True,999,3,True,False,15071777.0,4535454.5824,True,False,True,False,145763.9064,0,False,,,44.4444444444444,40.0,,,2161.13808431316,,,,,,
BATS.L,True,True,True,,,1,34747883600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,2.0,True,9,1,True,False,33172000.0,10908432.7,True,False,True,True,2473101.2,0,False,,,60.0,14.2857142857143,,75.0,1291.54337330634,20.0,,,,80.0,20.0
PSON.L,False,True,True,,,1,4637741200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.83333333333333,True,999,1,True,False,8261000.0,9613707.4,True,False,True,True,1643773.5,0,False,,,,40.0,,,2409.85997666278,20.0,,,,,
PCT.L,,,,,,1,482864164.8,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.0,True,999,1,False,False,,,False,False,False,False,247227.5504,0,False,,,,100.0,,,,,,,,,
SPX.L,,,,,,1,1631735820.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.769230769230769,True,999,1,True,False,4562464.0,2219770.531,True,False,True,True,734972.9728,0,False,,,25.0,0.0,,,3823.08027484498,,,,,,
PSN.L,,,,,,1,4884645450.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,0.8,True,999,1,True,False,4845380.0,3488993.81,True,False,True,False,885629.9864,0,False,,,,33.3333333333333,,,1342.02465032544,11.0,,,,,
RIO.L,,,,,,1,63495000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.38461538461538,True,9,1,True,False,25971000.0,5001000.0,True,False,True,True,2816000.0,0,False,,,45.4545454545455,21.4285714285714,,,409.024332624616,,,,,,
CCH.L,,,,,,1,8149037120.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,True,False,1.33333333333333,True,999,1,True,False,4203000.0,4777970.4,True,False,True,True,1223753.832,0,False,,,69.2307692307692,25.0,,72.7272727272727,586.323307851124,,,,,,
ALWA.L,,,,,,1,360105801.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,,False,2.33333333333333,True,999,1,True,True,,,False,False,False,False,397884.3,,False,,,,,,,,,,,,,
RR.L,True,True,True,,,1,15711644300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,4,,,,False,False,False,True,True,True,,False,False,2.38461538461538,True,9,1,True,False,6848000.0,1517703.0,True,False,False,True,1575129.6,0,False,,,15.3846153846154,10.0,,,595.944652336611,,,,,,
SN.L,,,,,,1,4560000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,1.46153846153846,True,999,1,True,False,24407006.4249,1697773.0,True,False,True,True,1571693.5751,0,False,,,41.6666666666667,44.4444444444444,,64.2857142857143,5352.41368967105,,,,,,
SSE.L,,,,,,1,8444985080.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,True,True,False,False,,False,False,1.7,False,999,3,True,False,5182000.0,3002672.4,True,False,True,True,1117620.0,0,False,,,,25.0,,,761.991588977443,,,,,,
SMT.L,,,,,,1,1284470000.0,True,True,True,False,False,True,True,False,100,False,True,False,False,False,False,1,,,,False,False,False,True,,,,False,False,1.0,True,999,1,False,True,,,False,False,False,False,302225.5586,,False,,,,,,,,,,,,,
KGF.L,,,,,,1,15196008700.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.15384615384615,True,999,1,True,False,5072600.0,983061.52,True,False,False,True,1356065.26,0,False,,,12.5,9.09090909090909,,,440.597585338313,,,,,,
LLOY.L,False,True,True,,,1,41889970100.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,,False,2.0,True,999,1,True,False,22797000.0,4927749.2,True,False,True,True,4379461.9,0,False,,,8.33333333333333,26.6666666666667,,,744.100270914254,,,,,,
NWG.L,False,True,True,,,1,15321592500.0,True,False,True,True,True,False,False,False,100,False,True,True,True,True,True,4,,,,False,False,False,True,False,True,,False,False,2.18181818181818,True,999,1,True,False,18558000.0,4854205.2,True,False,False,True,3297017.3,0,False,,,18.1818181818182,31.25,,,1638.67549668874,,,,,,
SDR.L,False,True,True,,,1,3435614710.0,True,False,True,True,True,False,False,False,100,True,True,True,True,False,False,4,,,,False,False,False,True,True,,,,True,0.416666666666667,True,999,1,True,False,47550000.0,8642703.3,True,False,True,True,1982585.0,0,False,,,,27.2727272727273,,,18923.8667568751,,,,,,
NXT.L,,,,,,1,5578483120.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.555555555555556,True,999,1,True,True,6561000.0,4164706.0,True,False,False,True,349129.2,0,False,,,11.1111111111111,50.0,,,1537.90258309503,,,,,,
ITRK.L,,,,,,1,3769585270.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.58333333333333,True,999,1,True,False,17332500.0,4463217.1,True,False,True,True,1173640.75,0,False,,,22.2222222222222,10.0,,,6220.61515271148,11.0,11.0,,,89.0,
