Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
REL.L,True,True,True,,,1,11661036900.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.09090909090909,True,999,1,True,False,20691000.0,17359810.2,True,False,True,True,1992755.4996,0,False,,,50.0,27.2727272727273,,,2258.59622311975,10.0,10.0,,,90.0,
SMIN.L,True,True,False,,,1,3898596900.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,True,False,True,,False,False,2.45454545454545,True,999,1,True,False,16371000.0,5500654.5,True,False,True,False,157766730000.0,0,False,,,10.0,25.0,,,5390.51695752387,,,,,,
BAB.L,True,True,True,,,1,5386893940.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,1.18181818181818,True,999,1,True,False,8437000.0,2593767.5,True,False,True,True,1002047.9,0,False,,,22.2222222222222,0.0,,,2056.90184796918,,,,,,
AZN.L,False,True,True,,,1,45811000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,,False,False,True,False,True,,False,False,2.0,True,999,1,True,False,27065672.7,21452183.7,True,False,True,True,2645086.2,0,False,,,30.7692307692308,41.6666666666667,,,590.811654406147,31.0,23.0,,,69.0,8.0
HSBA.L,True,True,True,,,1,82767000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,True,False,False,True,False,False,,False,False,2.875,True,999,1,True,False,93118872.21,13546201.8,True,False,True,True,6262668.0,0,True,1,,6.66666666666667,23.8095238095238,,10.5263157894737,1125.07245895103,33.0,,,,,
CTEC.L,False,True,True,,,1,2142400000.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,2,,,,False,False,False,True,True,,,False,False,0.6,True,999,1,True,False,28207464.0,5427645.6,True,False,True,True,1196526.0,0,False,,,11.1111111111111,33.3333333333333,,,13166.2920089619,22.0,,,,78.0,22.0
WPP.L,False,True,True,,,1,18895945920.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,1.53333333333333,True,999,1,True,False,57717000.0,5725504.2,True,False,True,True,2269580.7,0,False,,,100.0,43.4782608695652,,10.0,3888.02813106273,11.5,,,,,
FRES.L,False,True,True,,,1,2432990000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,2,,,,False,False,False,True,False,,,False,False,1.07692307692308,True,999,1,True,False,2672000.0,916000.0,True,False,True,False,680000.0,0,False,,,,0.0,,,1098.23714852918,,,,,,
AAF.L,False,True,True,,,1,4724000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,5,,,,False,False,False,True,True,True,,False,False,0.714285714285714,True,999,1,True,False,16687000.0,3485000.0,True,False,True,True,1313000.0,,False,,,69.2307692307692,5.0,,,3532.38780694327,,,,,,
HWDN.L,False,True,True,,,1,2941544610.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,True,False,,,False,False,1.22222222222222,True,999,1,True,False,12319000.0,3203889.3,True,False,True,False,866844.9,0,False,,,,11.1111111111111,,,5330.82348868406,,,,,,
SGRO.L,False,True,True,,,1,809289300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,True,,False,False,0.363636363636364,True,999,3,True,False,9214000.0,4675490.5,True,False,True,True,945985.4,0,False,,,,14.2857142857143,,,13772.7952167414,40.0,40.0,,,60.0,
SJP.L,True,True,True,,,1,24092051010.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.636363636363636,True,999,1,True,False,5700000.0,1015553.9883,True,False,True,True,1608030.3849,0,False,,,,0.0,,,301.158668350337,,,,,,
TW.L,False,True,True,,,1,4473607050.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.777777777777778,True,999,1,True,False,4012000.0,2781286.5,True,False,True,True,1003045.2,0,False,,,,30.0,,,1141.55640916204,11.1,,,,,
AHT.L,False,True,True,,,1,9667300000.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,True,False,,,False,False,0.888888888888889,True,999,1,True,False,12371500.0,8142000.0,True,False,True,True,1311260.0,0,True,1,,44.4444444444444,0.0,,,1279.72650067754,11.0,,,,89.0,11.0
HLMA.L,True,True,False,,,1,2003176490.0,True,True,False,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,,,False,False,1.41666666666667,True,999,1,True,False,16219000.0,4419254.5,True,False,True,True,1025687.3,0,False,,,,54.5454545454545,,,10633.3180357962,,,,,,
III.L,False,True,True,,,1,5507980200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.7,True,999,1,True,False,68158000.0,8843762.2,True,False,True,True,1105798.6,0,False,,,20.0,22.2222222222222,,,16251.3113972341,,,,,,
HIK.L,False,True,True,,,1,2517000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,True,1.61538461538462,True,999,1,True,False,8428257.0,3402078.0,True,False,True,True,931990.0,0,False,,,72.7272727272727,27.2727272727273,,100.0,3348.53277711561,27.0,,,,73.0,27.0
CNA.L,True,True,True,,,1,42481764600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,1.84615384615385,True,999,1,True,False,11430000.0,10477239.9,True,False,True,True,1267808.4,0,False,,,16.6666666666667,0.0,,,342.482171750464,8.0,8.0,,,92.0,
MNG.L,True,True,True,,,1,950824200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,,False,False,,False,False,0.272727272727273,True,999,1,True,False,15148700.0,7552157.1,True,False,True,False,1876607.61,0,False,,,,50.0,,,19273.155216285,12.0,,,,,
BKGH.L,False,True,False,,,1,3206111440.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,True,False,,,False,False,0.375,True,999,1,True,False,16919000.0,10111659.6,True,False,True,True,1507885.68,0,False,,,,16.6666666666667,,,6634.38161712807,,,,,,
NG.L,True,True,True,,,1,23980858000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,True,False,1.94117647058824,True,999,3,True,False,12870000.0,8544329.8,True,False,True,True,2293021.8,0,False,,,30.7692307692308,33.3333333333333,,,704.819277108434,,,,,,
RKT.L,True,True,True,,,1,18593250300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,True,True,False,,,False,False,1.6,False,999,1,True,False,50989709.0,6695110.317,True,False,True,True,2558899.4139,,False,,,40.0,28.5714285714286,,100.0,3490.77216403094,8.0,,,,,
WEIR.L,False,True,True,,,1,3355364400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.92307692307692,True,999,1,True,False,10300000.0,3531355.554,True,False,True,False,1284368.829,0,False,,,20.0,25.0,,28.5714285714286,3907.43550834598,22.0,11.0,11.0,,78.0,
IMI.L,False,True,False,,,1,2478675300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.625,True,999,1,True,False,5506000.0,4487987.0,True,False,True,False,1002841.3,0,False,,,25.0,42.8571428571429,,,2687.1644704734,12.5,12.5,,,87.5,
MRON.L,True,True,True,,,1,4264215000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.909090909090909,True,999,1,True,True,4004000.0,1597489.5,True,False,True,True,1167249.3,0,False,,,,0.0,,,1195.22388059701,10.0,,,,,
HSX.L,True,True,True,,,1,3813400000.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,,,,,False,False,0.416666666666667,True,999,1,True,False,4505834.9138,1682643.1023,True,False,True,False,1407172.6377,0,False,,,36.3636363636364,41.6666666666667,,,1181.57940782504,9.0,,,,,
CPG.L,False,True,True,,,1,37844851600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,True,False,1.84615384615385,True,9,1,True,False,28142000.0,9140431.8,True,False,True,True,1900292.6,0,False,,,23.0769230769231,40.0,,,906.987237334021,23.0,15.0,8.0,,77.0,
AUTOA.L,False,True,True,,,1,568264910.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.333333333333333,True,999,1,True,False,7428000.0,2197150.9,True,False,True,True,619877.6,0,False,,,,50.0,,,17166.6281488329,11.11,11.11,,,88.89,
AV.L,False,True,True,,,1,17397905400.0,True,True,True,False,False,True,True,False,100,False,False,True,True,False,False,3,,,,True,False,False,True,False,False,,False,False,1.8,True,999,1,True,False,26131000.0,6592865.0,True,False,True,True,2381899.3,0,False,,,16.6666666666667,100.0,,,1816.92393269364,8.3,,,,,
ENT.L,False,True,True,,,1,5197959930.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,True,True,False,True,,False,False,0.333333333333333,False,999,1,True,False,14413000.0,3088364.1,True,False,True,True,1435913.9,0,False,,,100.0,33.3333333333333,,,3354.27866601503,,,,,,
DGE.L,False,True,True,,,1,21712152320.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,2.58333333333333,True,999,1,True,False,1763000.0,17078495.36,True,False,True,True,44464.0,0,False,,,45.4545454545455,50.0,,16.6666666666667,103.154913754769,36.4,,,,,
GAW.L,False,True,True,,,1,581108440.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,,False,,,False,False,0.285714285714286,True,999,1,True,False,2328000.0,1721848.5,True,False,False,False,359181.3,0,False,,,16.6666666666667,33.3333333333333,,,4944.77485131691,16.67,,,,,
INF.L,False,True,True,,,1,4060041840.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.91666666666667,True,999,1,True,True,7830120.0,5336535.2367,True,False,True,True,1236887.1132,0,False,,,27.2727272727273,0.0,,,2454.89089541008,9.09,9.09,,,90.91,
UU.L,,,,,,1,2491243200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.08333333333333,True,999,1,True,True,8539000.0,4578761.7,True,False,True,False,1048581.9,,False,,,,0.0,,,4722.8982300885,,,,,,
PSHP.L,False,True,True,,,1,-968971020.0,True,False,True,True,True,False,False,False,100,False,True,False,True,True,False,4,,,,,False,False,True,,True,True,False,False,1.57142857142857,True,999,1,True,False,,,False,False,False,False,574607.5,0,False,,,14.2857142857143,,,,,29.0,,,,,
HLN.L,False,True,True,,,1,14386315800.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,,False,False,True,,True,,,False,1.08333333333333,True,999,1,True,False,7809000.0,7335722.7,True,False,True,True,1914314.31,0,False,,,9.09090909090909,50.0,,7.14285714285714,690.939656697929,18.0,18.0,,,82.0,
WTB.L,False,True,False,,,1,3134751320.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,1.21428571428571,True,999,1,True,False,14622000.0,3819925.9,True,False,True,True,1167829.8,0,False,,,,20.0,,,5569.86134389761,25.0,,,,,
PRU.L,True,True,True,,,1,10660000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,False,,False,False,1.46666666666667,True,999,1,True,False,46835000.0,12293000.0,True,False,True,True,3365000.0,0,False,,,27.2727272727273,22.2222222222222,,12.5,4393.52720450281,64.0,,,,,
MKS.L,True,True,True,,,1,14272543120.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.81818181818182,True,999,1,True,False,16213000.0,3448456.0,True,False,True,True,1556394.4,0,False,,,,33.3333333333333,,,1489.46725340144,,,,,,
IMB.L,True,True,True,,,1,39609757500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,2.45454545454545,True,999,1,True,False,32678000.0,10855330.0,True,False,True,True,1734413.4,0,False,,,70.0,36.3636363636364,,,1006.25096227868,20.0,,,,,
EXPN.L,True,True,True,,,1,6288000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,,,4,,,,False,False,False,True,True,True,,False,False,2.09090909090909,True,999,1,True,False,27672313.5,10692000.0,True,False,True,True,2162064.0,0,False,,,36.3636363636364,0.0,,,4400.81321564885,18.18,,,,,
GSK.L,True,True,True,,,1,38604511200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,2.15384615384615,True,999,1,True,False,23976000.0,16188742.2,True,False,True,True,3556482.6,0,False,,,66.6666666666667,57.1428571428571,,8.33333333333333,790.556581376945,21.3,15.1,2.2,,78.7,4.0
LAND.L,False,True,True,,,1,891730700.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,,,False,False,1.27272727272727,True,999,1,True,False,5554000.0,2752676.8,True,False,True,True,1054579.9,0,False,,,,40.0,,,8179.67599410898,11.1,,,,,
BEZG.L,False,True,True,,,1,4871400000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.666666666666667,True,999,1,True,False,32131409.0493,1507155.0,True,False,True,False,1014370.9507,0,False,,,10.0,37.5,,,6595.92910647863,,,,,,
BP.L,True,True,True,,,1,210130000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,True,True,True,False,False,2.53846153846154,True,999,1,True,False,11722136.1,10226478.6,True,False,True,True,3482654.4,0,False,,,75.0,58.3333333333333,,36.3636363636364,55.7851620425451,25.0,,,,,
JD.L,True,True,False,,,1,8450434460.0,True,True,True,False,False,True,True,False,100,False,True,True,False,True,False,3,,,,False,False,True,True,True,,,,False,0.428571428571429,False,999,3,True,False,5900000.0,6849629.8,True,False,True,True,274040.0,0,False,,,,0.0,,,956.658505342695,,,,,,
ABF.L,False,True,True,,,1,24468275000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,3,,,,False,False,False,True,False,True,,False,False,0.909090909090909,True,999,1,True,False,7898000.0,5079490.0,True,False,True,True,1271111.4,0,False,,,11.1111111111111,0.0,,,399.898734177215,11.1,,,,88.9,11.1
AAL.L,True,True,True,,,1,30652000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,True,False,False,,False,,,True,False,3.09090909090909,True,999,1,True,False,79039452.6,4458968.7,True,False,True,True,2426147.4,0,False,,,60.0,28.5714285714286,,,2578.60670103093,20.0,,20.0,,80.0,
ADML.L,False,True,True,,,1,4748044290.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,,True,,True,False,0.923076923076923,True,9,1,True,False,3279180.0,2627494.722,True,False,True,False,1603701.252,0,False,,,,33.3333333333333,,,879.11316050508,9.09,9.09,,,90.91,
RTO.L,False,True,True,,,1,6841837500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.7,True,999,1,True,False,10000000.0,4251358.71,True,False,True,True,1270608.78,0,False,,,22.2222222222222,20.0,,30.7692307692308,1860.46511627907,22.0,,,,,
RMV.L,False,True,True,,,1,463737836.4,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,False,False,1.0,True,999,1,True,False,3123690.0,1817128.395,True,False,False,True,801961.3683,0,False,,,25.0,66.6666666666667,,,8574.1224651127,38.0,,,,,
SBRY.L,True,True,True,,,1,39536137500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,2.1,True,999,1,True,False,18013000.0,5008307.5,True,False,True,True,1305307.5,0,False,,,11.1111111111111,36.3636363636364,,,602.542231142332,11.11111,,,,,
PHNX.L,True,True,True,,,1,-12809513300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,False,,True,False,0.8,True,999,1,True,False,6432000.0,3699262.6,True,False,True,True,1896809.6,0,False,,,,38.4615384615385,,,,23.0,,,,,
IHG.L,False,True,True,,,1,4624000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,True,,False,False,2.13333333333333,True,999,1,True,False,42733800.0,4900670.0,True,False,True,True,1690410.0,,False,,,9.09090909090909,30.0,,,9241.73875432526,36.0,,,,,
BT.L,False,True,True,,,1,27375738500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.15384615384615,True,999,1,True,False,23339000.0,4544018.0,True,False,True,False,2312721.3,0,False,,,,20.0,,14.2857142857143,1119.64499880067,18.0,,,,,
MNDI.L,False,False,False,,,1,8089388000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.5,True,999,3,True,False,13246400.0,5878424.724,True,False,True,False,1547114.768,0,False,,,40.0,28.5714285714286,,,1807.14870395634,10.0,,10.0,,90.0,
BATS.L,True,True,True,,,1,34728530700.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.07692307692308,True,9,1,True,False,29205000.0,5840065.2,True,False,True,True,2284855.5,0,False,,,63.6363636363636,7.14285714285714,,76.9230769230769,1070.44679837261,27.0,,,,73.0,27.0
PSON.L,False,True,True,,,1,4676634600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.66666666666667,True,999,1,True,False,21000000.0,14219000.0,True,False,True,True,1799880.6,0,False,,,9.09090909090909,46.1538461538462,,,5715.84104518236,27.0,9.0,,,73.0,18.0
PCT.L,False,False,False,,,1,-284176254.7,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.28571428571429,True,999,1,False,False,,,False,False,False,False,288292.0001,0,False,,,,100.0,,,,,,,,,
SPX.L,False,True,True,,,1,1948342820.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.545454545454545,True,999,1,True,False,5207893.0,3715135.0737,True,False,True,True,943566.0,0,False,,,18.1818181818182,0.0,,,3233.51111387061,30.0,,,,,
PSN.L,True,True,True,,,1,3530006280.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,0.545454545454545,True,999,1,True,False,2827362.0,2867156.334,True,False,True,False,983490.9102,0,False,,,,50.0,,,1019.53050627434,12.5,,,,,
RIO.L,True,True,True,,,1,54041000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,2.21428571428571,True,9,1,True,False,23617000.0,6074000.0,True,False,True,True,3157000.0,0,True,1,,53.8461538461538,23.0769230769231,,9.09090909090909,437.020040339742,8.0,,,,92.0,8.0
CCH.L,False,True,True,,,1,11239062400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,True,False,1.0,True,999,1,True,False,29354685.0,5608495.2,True,False,True,True,1374329.634,0,False,,,92.3076923076923,20.0,,92.8571428571429,2882.43175569521,8.0,,,,,
ALWA.L,False,False,False,,,1,-252188578.4,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,,,,,False,1.44444444444444,True,999,1,True,True,,,False,False,False,False,397991.3,0,False,,,,,,,,,,,,,
RR.L,True,True,True,,,1,16355144000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,4,,,,False,False,False,True,True,True,,False,False,1.5,True,9,1,True,False,28000000.0,4639199.5,True,False,True,True,1735919.5,0,False,,,15.3846153846154,42.8571428571429,,20.0,2071.00591715976,8.3,8.3,,,91.7,
SN.L,False,True,True,,,1,5215000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,1.30769230769231,True,999,1,True,False,27478631.39,5955310.0,True,False,True,True,1549940.222,0,False,,,45.4545454545455,42.8571428571429,,50.0,5269.1527114094,18.0,,,,,
SSE.L,False,True,True,,,1,11305149060.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,True,True,False,False,,False,False,1.53846153846154,False,999,3,True,False,15100000.0,5890150.5,True,False,True,True,1331686.2,0,False,,,,20.0,,,1754.14140006041,8.0,,,,92.0,8.0
SMT.L,False,False,False,,,1,-3203560000.0,True,True,True,False,False,True,True,False,100,False,True,False,False,False,False,1,,,,False,False,False,True,,,,False,False,1.0,True,999,1,False,True,,,False,False,False,False,371784.7236,,False,,,,,,,,,,,,,
KGF.L,False,True,True,,,1,17724543500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.55555555555556,True,999,1,True,False,19447800.0,3516136.4,True,False,False,True,1280232.9,0,False,,,25.0,16.6666666666667,,,1475.21808389593,,,,,,
