Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal,year,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO_x,Board Member Affiliations_x,Board Individual Re-election_x,Board Member Membership Limits_x,Board Member Term Duration_x,Executive Compensation Policy_x,Executive Individual Compensation_x,Total Senior Executives Compensation_x,Highest Remuneration Package_x,CEO Compensation Link to TSR_x,Executive Compensation LT Objectives_x,Sustainability Compensation Incentives_x,Shareholders Approval Stock Compensation Plan_x,Board Member Compensation_x,Board Member LT Compensation Incentives_x,Executive Compensation Controversies_x,Mgt Compensation Controversies Count_x,Recent Mgt Compensation Controversies_x,"Board Cultural Diversity, Percent_x","Executive Members Gender Diversity, Percent_x",Chief Diversity Officer_x,Executives Cultural Diversity_x,Total Senior Executives Compensation To Revenues in million_x,Ethnic Minorities Board Percentage_x,Asian - Ethnic Minorities Board Percentage_x,Black or African American - Ethnic Minorities Board Percentage_x,Hispanic or Latino - Ethnic Minorities Board Percentage_x,White - Ethnic Minorities Board Percentage_x,Other - Ethnic Minorities Board Percentage_x,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO_y,Board Member Affiliations_y,Board Individual Re-election_y,Board Member Membership Limits_y,Board Member Term Duration_y,Executive Compensation Policy_y,Executive Individual Compensation_y,Total Senior Executives Compensation_y,Highest Remuneration Package_y,CEO Compensation Link to TSR_y,Executive Compensation LT Objectives_y,Sustainability Compensation Incentives_y,Shareholders Approval Stock Compensation Plan_y,Board Member Compensation_y,Board Member LT Compensation Incentives_y,Executive Compensation Controversies_y,Mgt Compensation Controversies Count_y,Recent Mgt Compensation Controversies_y,"Board Cultural Diversity, Percent_y","Executive Members Gender Diversity, Percent_y",Chief Diversity Officer_y,Executives Cultural Diversity_y,Total Senior Executives Compensation To Revenues in million_y,Ethnic Minorities Board Percentage_y,Asian - Ethnic Minorities Board Percentage_y,Black or African American - Ethnic Minorities Board Percentage_y,Hispanic or Latino - Ethnic Minorities Board Percentage_y,White - Ethnic Minorities Board Percentage_y,Other - Ethnic Minorities Board Percentage_y,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
AAF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAF.L,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,2025-05-30,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2021,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9.0,98.99,100.0,1.0,11.0,True,18.1818181818182,45.4545454545455,1.25,90.9090909090909,54.5454545454545,54.5454545454545,False,True,False,1.0,True,999.0,1.0,True,False,12000000.0,3323000.0,True,False,False,True,1087500.0,,False,,,63.6363636363636,7.69230769230769,,,3489.38644954929,,,,,,,,,,,,1.0,3439000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,True,False,5.0,,,,False,False,False,True,True,True,,False,False,1.0,True,999.0,1.0,True,False,12000000.0,3323000.0,True,False,False,True,1087500.0,,False,,,63.6363636363636,7.69230769230769,,,3489.38644954929,,,,,,,C+,C+,43.4981013342954,43.4981013342954,100.0,B-,B-,D,50.8447707565966,52.0834560112163,13.0813513104075,D-,C-,D-,C+,C,A-,C+,B,D+,C+,8.03571428571429,29.5731707317073,0.0,42.7461139896373,40.7534246575342,82.6424870466321,49.1847826086957,62.3817034700315,23.4227129337539,43.5833333333333
AAF.L,,,,,,,,,,,True,True,False,True,True,True,True,,,100.0,2025-05-30,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,2022,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5.0,100.0,100.0,1.0,11.0,True,27.2727272727273,50.0,2.125,91.6666666666667,50.0,50.0,False,True,False,0.916666666666667,True,999.0,1.0,True,False,15776000.0,3538000.0,True,False,False,True,1224000.0,0.0,False,,,63.6363636363636,5.55555555555556,,,4025.51671344731,,,,,,,,,,,,1.0,3919000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,True,False,5.0,,,,False,False,False,True,True,True,,False,False,0.916666666666667,True,999.0,1.0,True,False,15776000.0,3538000.0,True,False,False,True,1224000.0,0.0,False,,,63.6363636363636,5.55555555555556,,,4025.51671344731,,,,,,,C+,C+,46.6470584586958,46.6470584586958,100.0,C+,B-,C-,48.8015745735529,57.9573142266836,26.2584616782518,C-,C+,D-,B-,C+,B-,C+,B+,D,A-,32.1022727272727,43.3908045977012,0.0,52.5641025641026,42.5,57.6923076923077,46.3157894736842,68.5567010309278,10.0883652430044,76.7638036809816
AAF.L,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,,,100.0,2025-06-20,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,2023,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,74.0,,,150.0,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9.0,99.02,98.6,3.0,13.0,True,30.7692307692308,71.4285714285714,2.55357142857143,78.5714285714286,50.0,42.8571428571429,False,True,False,0.714285714285714,True,999.0,1.0,True,False,16687000.0,3485000.0,True,False,True,True,1313000.0,,False,,,69.2307692307692,5.0,,,3532.38780694327,,,,,,,False,True,True,,,1.0,4724000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,True,False,5.0,,,,False,False,False,True,True,True,,False,False,0.714285714285714,True,999.0,1.0,True,False,16687000.0,3485000.0,True,False,True,True,1313000.0,,False,,,69.2307692307692,5.0,,,3532.38780694327,,,,,,,B-,B-,54.027573225106,54.027573225106,100.0,B-,B,C,56.5182580674758,59.0805815856017,40.9212055947822,B-,B,D-,A,C,B-,C+,B,C-,B+,51.0695187165775,66.5789473684211,0.0,88.9671361502347,40.5714285714286,54.2253521126761,44.4711538461538,63.9307228915663,32.4548192771084,74.7685185185185
AAF.L,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,,True,,,100.0,2025-06-20,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,2024,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,34.0,,,200.0,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6.0,100.0,100.0,3.0,13.0,True,30.7692307692308,69.2307692307692,3.46153846153846,84.6153846153846,53.8461538461538,53.8461538461538,False,True,False,0.923076923076923,True,999.0,1.0,True,False,16626000.0,2433000.0,True,False,True,True,1374000.0,,False,,,69.2307692307692,6.66666666666667,,,3156.03644646925,62.0,,,,,,False,True,True,,,1.0,5268000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,True,False,5.0,,,,False,False,False,True,True,True,,False,False,0.923076923076923,True,999.0,1.0,True,False,16626000.0,2433000.0,True,False,True,True,1374000.0,,False,,,69.2307692307692,6.66666666666667,,,3156.03644646925,62.0,,,,,,B-,B-,55.7357440383266,55.7357440383266,100.0,B-,B,C+,57.6166406004939,62.5061503773373,41.984462879165,C+,A-,D-,A,C,B+,C,A-,D-,B+,44.0721649484536,76.6331658291457,0.0,88.6574074074074,38.3333333333333,71.9907407407407,40.6698564593302,77.3219814241486,5.18575851393189,74.4075829383886
AAL.L,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,IBIS ESG Consulting Africa (Pty) Ltd,100.0,2025-07-11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2020,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,80.0,True,True,80.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,9.0,100.0,100.0,1.0,11.0,True,27.2727272727273,66.6666666666667,4.9375,75.0,66.6666666666667,66.6666666666667,False,True,False,2.5,True,999.0,1.0,True,False,64599500.0,12758300.0,True,False,True,True,2275190.0,0.0,False,,,63.6363636363636,18.75,,,2538.59001061029,,,,,,,True,True,True,,,1.0,25447000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3.0,,,,True,False,False,,False,,,True,False,2.5,True,999.0,1.0,True,False,64599500.0,12758300.0,True,False,True,True,2275190.0,0.0,False,,,63.6363636363636,18.75,,,2538.59001061029,,,,,,,A,B,83.3399352125834,60.3063312426553,37.2727272727273,A-,A,A-,82.9799073761135,86.9313003855591,81.2459913390289,A+,A,D-,A,A+,A,D+,A-,A+,A+,95.4308093994778,83.4190231362468,0.0,87.752808988764,91.7508417508417,85.9550561797753,24.1847826086957,82.4132492113565,96.0567823343849,95.8333333333333
AAL.L,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,IBIS ESG Consulting Africa (Pty) Ltd,100.0,2025-07-04,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,2021,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,80.0,True,True,80.0,100.0,True,100.0,87.5,True,0.0,87.5,True,6.0,100.0,100.0,2.0,12.0,True,41.6666666666667,66.6666666666667,4.64583333333333,75.0,66.6666666666667,66.6666666666667,False,True,False,2.66666666666667,True,999.0,1.0,True,False,35735500.0,10740700.0,True,False,True,True,2266110.0,0.0,False,,,75.0,18.75,,,859.977378832363,,,,,,,True,True,True,,,1.0,41554000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3.0,,,,True,False,False,,False,,,True,False,2.66666666666667,True,999.0,1.0,True,False,35735500.0,10740700.0,True,False,True,True,2266110.0,0.0,False,,,75.0,18.75,,,859.977378832363,,,,,,,A-,B,81.7786239013181,61.5924369506591,41.40625,A-,A-,A-,81.7579363663396,80.039424029684,83.015673512608,A+,A,D-,A,A,A,D+,A-,B,A+,95.6179775280899,87.2270742358079,0.0,84.3,90.6944444444444,87.3,23.6842105263158,82.40058910162,61.9293078055965,95.398773006135
AAL.L,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,IBIS ESG Consulting Africa (Pty) Ltd,100.0,2025-07-04,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,2022,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,83.3333333333333,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,7.0,98.68,98.91,0.0,10.0,True,30.0,71.4285714285714,4.96428571428571,71.4285714285714,64.2857142857143,57.1428571428571,False,True,False,2.85714285714286,True,999.0,1.0,True,False,23735523.7,6216648.3,True,False,True,True,2244003.1776,0.0,False,,,60.0,27.7777777777778,,,675.879141750669,,,,,,,True,True,True,,,1.0,35118000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3.0,,,,True,False,False,,False,,,True,False,2.85714285714286,True,999.0,1.0,True,False,23735523.7,6216648.3,True,False,True,True,2244003.1776,0.0,False,,,60.0,27.7777777777778,,,675.879141750669,,,,,,,A-,B,79.8007827473001,58.7360078120062,37.6712328767123,A,A-,A-,83.4442462465747,77.176173831127,77.4659295404208,A+,A-,D-,A,A,A,D+,A-,B-,A+,92.08984375,78.3809523809524,0.0,88.2826475849732,91.2587412587413,89.5348837209302,21.8685831622177,79.894578313253,56.5512048192771,94.5216049382716
AAL.L,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,IBIS ESG Consulting Africa (Pty) Ltd,100.0,2025-07-11,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,2023,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,,,,210.0,,,35.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,75.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,8.0,100.0,98.96,0.0,10.0,True,40.0,63.6363636363636,3.61363636363636,72.7272727272727,63.6363636363636,63.6363636363636,False,True,False,3.09090909090909,True,999.0,1.0,True,False,79039452.6,4458968.7,True,False,True,True,2426147.4,0.0,False,,,60.0,28.5714285714286,,,2578.60670103093,20.0,,20.0,,80.0,,True,True,True,,,1.0,30652000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3.0,,,,True,False,False,,False,,,True,False,3.09090909090909,True,999.0,1.0,True,False,79039452.6,4458968.7,True,False,True,True,2426147.4,0.0,False,,,60.0,28.5714285714286,,,2578.60670103093,20.0,,20.0,,80.0,,A-,A-,78.4396747747468,78.4396747747468,100.0,A,B+,A-,83.4457618318741,71.5869440816985,77.4966354061271,A,A-,D-,A,A,A+,D+,B+,B-,A+,88.0497131931166,82.703213610586,0.0,86.4601769911504,89.6103896103896,96.0176991150443,20.7198443579767,73.4520123839009,50.8513931888545,93.3649289099526
AAL.L,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,IBIS ESG Consulting Africa (Pty) Ltd,100.0,2025-07-11,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,2024,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,,,,210.0,,,39.0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,14.0,98.57,98.67,0.0,10.0,True,40.0,60.0,4.275,80.0,70.0,70.0,False,True,False,3.2,True,999.0,1.0,True,False,62517467.0,5493580.1,True,False,True,True,2539733.0,0.0,False,,,60.0,28.5714285714286,,,2290.85624770978,20.0,,20.0,,80.0,,True,True,True,,,1.0,27290000000.0,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3.0,,,,True,False,False,,False,,,True,False,3.2,True,999.0,1.0,True,False,62517467.0,5493580.1,True,False,True,True,2539733.0,0.0,False,,,60.0,28.5714285714286,,,2290.85624770978,20.0,,20.0,,80.0,,B+,B-,74.5422837559732,54.1759037827485,33.8095238095238,A-,A-,B,82.4777441877843,76.0289551718123,64.4315795612628,A,B-,D-,A,A,A+,D+,A-,C+,A+,86.223506743738,55.0572519083969,0.0,84.6223021582734,88.4199134199134,96.4928057553957,20.3155818540434,81.5541601255887,46.0753532182104,93.3333333333333
