Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
RL.N,1,0,0,1,1,,,,,,,,0.595696693445516,,,,0,0,1,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,0.0,6526.0,,,,,,,,92515.0,,0,,,,0.724486668709776,,,0.0,0,,No,,0,0,,0.0,,,,0.0,0,,,0,1,,,,0
JPM.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,840425.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
TTWO.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7809.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CDW.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,19148.0,,0,,,,,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
RMD.N,0,0,0,0,0,,,,,,,,0.220133979969542,,,,0,0,0,0,1,0,0,,,,,,,0.001692348866005,,,,,,,Reported,,0.0,,0,0.014870618063585,6868.0,,,,,,,,25059.0,,0,0.0,,,0.669999999537653,,,53.20896,0,,ISO 14000,,0,0,,0.0,,0.0,,0.0,0,,,0,0,,0.0,,0
LNT.OQ,,,,,,,,,,,,,3.18483473757015,,,0.383471060336348,,,,,,,,,,,,,,0.001582585796102,,0.283061682011073,0.007558618727651,,,,Reported,,6591.0,1,1,0.010043608612701,74121.0,,,,,,,,15683700.0,,1,8929.0,,,0.835180766432684,,,36.85,1,,No,,0,1,,0.0,,1.79640228945217,0.047969473971109,0.0,1,,,1,1,,2.43363314254565,,0
COO.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,83422.0,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
CMG.N,0,0,0,1,0,,,,,,,,6.21167189724971,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,257805.0,,0,,,,0.504968285450582,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,278781.0,,0,,,,,,,,1,,ISO 14000,100.0,1,1,,,,,,,0,,4000000,1,1,,,,0
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002564528280287,,,,,,,Median,,,0,0,0.016100375149177,,,,,,,,,67751.7,,0,,,,,,,60.17,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
CHTR.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1433530.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
PWR.N,,,,,0,,,,,,,,,,,0.000263717968787,,,,,,,0,,,,,,,0.000100098384492,,0.054783676157523,,,,,Reported,,1101.0,0,0,0.000154982203664,,,,,,,,,654480.0,,0,5.3,,,,,,2.0117,0,,No,,0,0,,,,0.084821497357514,,,0,,,0,0,,0.00040831420163,,0
CCL.N,,,,,,,,,,,,,2.32589278209981,,6.6183941e-07,0.06833964645942,,,,,,,,,,,,,,1.32367881908119,,1.39082715460344,,,,,Reported,0.035,73551.0,,1,36.6876310272537,53000.0,,,,,,,,4438100.0,,1,3614.0,,,0.357723577235772,,,70000.0,1,,ISO 14000,100.0,0,1,,1000000.0,,38.5487421383648,,,1,,,1,1,,1.89412997903564,,0
PM.N,1,0,0,1,1,,,,,,,,0.588123329302476,,,,0,1,1,0,0,0,1,,,,,,,0.008378359396231,,,,,,,Reported,,,,0,0.053460109564889,117494.0,,,,,,,,656077.0,,0,,,,0.989,,,1698.0,1,,ISO 14000,100.0,0,0,,,,,,,1,,,0,1,,,,0
SNA.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Energy,,,0,0,,,,,,,,,,162327.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
SNA.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Energy,,,0,0,,,,,,,,,,179918.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
UAL.OQ,,,,,,,,,,,,,0.656579761368538,,,0.021365444522516,,,,,,,,,,,,,,,,0.243047610585877,,,,,Reported,,11626.0,0,0,,,,,,,,,,21553800.0,,0,1022.0,,,0.185245327474767,,,,0,,No,,0,0,,,,0.471949338312901,,,1,,,0,1,,0.041487375172526,,0
ESS.N,,,,,,,,,,,,,2.59988936601633,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,45839.0,,0,,,,0.3843,,,,1,,No,,0,1,,,,,,,0,,11822937,1,0,,,,0
KHC.OQ,0,0,0,1,1,,,,,,,,1.26875683003759,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1231700.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
BLDR.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,151695.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
JBHT.OQ,,,,,,,,,,,,,1.3003123355255,,,0.000724762812423,,,,,,,,,,,,,,,,0.04981097147201,,2.20942845e-07,,,Reported,,1134.0,0,0,,,,,,,,,,1933510.0,,0,16.5,,,0.565212985170422,,,,0,,No,,0,1,,,,0.093192968615172,,,0,0.00503,,1,1,,0.001355982347575,4.13369164e-07,0
CMI.N,,,,,1,,,,,,,,6.17301517671192,,,,,,,,,,0,,,,,,,0.192906724272247,,,,,,,Reported,,,1,0,0.291411681445402,217000.0,,,,,,,,850286.0,,0,,,,0.9375,,,7000.0,1,,ISO 14000,,0,1,,,,,,,1,,,1,1,,,,0
PNR.N,0,0,0,1,1,,,,,,,,2.83372422821233,,0.13664475380343,,0,0,0,0,1,0,1,,,,,,,0.200474742738346,,,,,,,Reported,1327.7,,0,0,0.472584793051579,25585.8,,,,,,,,119740.0,,0,,,,0.778765658084456,,,1947.9,0,,ISO 14000,16.66,0,0,,,,,,,0,0.0,,0,1,,,,0
CRL.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,132340.0,,0,,,,,,,,0,,No,,1,,5000000,0.0,,,,,0,0.0,,1,0,,,,0
DECK.N,,,,,1,,,,,,,,0.372693964165139,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,1,0,,,,,,,,,,7223.0,,0,,,,0.93052752954742,,,,0,,No,,1,0,,0.0,,,,0.0,1,,,0,0,,,,0
HPQ.N,0,0,0,1,1,,,,,,,,0.493665567443006,,9.4210986e-08,,0,0,0,1,1,0,1,,,,,,,0.166282390560478,,,,,,,Reported,0.004,,0,0,0.111251181846833,13900.0,,,,,,,,246900.0,,0,,,,0.567748091603053,,,7060.0,1,,ISO 14000,100.0,1,0,,0.0,,,,0.0,0,,,0,1,6.3031831e-08,,,0
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,31140.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
LW.N,,,,,,,,,,,,,21.1688025873626,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1103060.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
TGT.N,,,,,,,,,,,,,9.77012056023896,,,,,,,,,,,,,,,,,0.014834862552368,,,,,,,Reported,,,,0,0.016395720439072,1008746.0,,,,,,,,2192090.0,,0,,,,0.808035792057647,,,1534.0,1,,No,,0,,,,,,,,1,0.0,,1,1,,,,0
NTAP.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,0.023225961138276,,,,,,,Reported,,,0,0,0.077870370821727,,,,,,,,,47165.0,,0,,,,,,,447.28741,1,,ISO 14000,100.0,1,0,,,,,,,1,,,0,0,,,,0
OXY.N,0,0,0,1,1,,,,,,,,4.06289306463905,,0.00012448463586,0.058686233155897,1,1,1,0,1,0,0,,,,,,,2.51297459923971,27.2364312851729,0.432020962539953,2.10698624781763,3.6091281003e-05,,,Reported,8.27264,28710.0,1,1,6.39307863103897,103000.0,,,,,,,,23339900.0,1810000,1,3900.0,,,0.340740740740741,,,167000.0,0,,ISO 14000,,0,1,1099000000,237765.0,69.2902534262308,1.09907357782712,5.36023275400046,9.10209784855677,1,2.39845,543000000,0,1,0.000316692443151,0.149299441084144,9.1817242171e-05,0
IR.N,,,,,1,,,,,,,,1.10134655276559,,,,,,,,,,1,,,,,,,0.05305010102768,,,0.002850920783574,,,,Reported,,,0,0,0.295784488781927,30115.0,,,,,,,,114746.0,,0,,,,0.572331616043491,,,1524.0,0,,No,,0,1,,0.0,,,0.015895505007375,0.0,0,,12107339,0,0,,,,0
TER.OQ,,,,,,,,,,,,,0.031758455534987,,,,,,,,,,,,,,,,,0.002204410443017,,,,,,,Reported,0.0,,0,0,0.015933543620101,791.0,,,,,,,,31691.7,,0,,,,0.4,,,59.0,1,,ISO 14000,,0,0,,0.0,,,,0.0,0,,,0,0,0.0,,,0
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,273422.0,,0,,,,,,,,0,,ISO 14000,20.0,0,1,,,,,,,1,,,1,0,,,,0
NOW.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,35281.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,1,,,,0
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,5335000.0,,1,,,,,,,,1,,ISO 14000,,0,1,469000000,,,,,,1,,,1,1,,,,1
BR.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,49362.0,,0,,,,,,,,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
EMN.N,0,0,0,1,1,,,,,,,,,,,0.182468211151392,0,0,0,0,1,0,1,,,,,,,,,0.312720374503543,0.300770194446548,,,,Reported,,6516.0,1,0,,,,,,,,,,6942720.0,,1,3802.0,,,,,,,0,,Both,56.0,0,1,281000000,2500.0,,0.621993127147766,0.598224513172967,0.238640702558228,1,,281000000,1,1,,0.362924780450554,,0
AZO.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,453106.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,1,0,,,,0
TEL.N,0,0,0,1,1,,,,,,,,2.78625921241805,,,,0,0,0,1,0,0,1,,,,,,,0.228958936656335,,,,,,,Reported,,,0,0,0.554142865917327,100769.0,,,,,,,,524076.0,,0,,,,0.81432904336421,,,9022.0,1,,No,,0,0,,,,,,,0,0.0,,0,0,,,,0
FRT.N,,,,,,,,,,,,,2.77528675029951,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,27442.0,,0,,,,0.32,,,,0,,Both,,1,1,,0.0,,,,0.0,0,,,1,0,,,,0
DUK.N,0,1,0,1,1,,,,,,,,0.662293093002846,0.000507536807915,,0.151669899051436,1,0,1,0,1,0,1,,,,,,,0.004241442000743,,0.25058505060672,,1.9453313e-08,,,Reported,,38000.0,1,1,0.02612379594655,99790.3214,,,,,,,,79430000.0,,1,23000.0,,,0.865249012455706,,,643.19398,0,,No,,0,1,88000000,18399.0,,1.54339791235124,,0.747288899719751,1,0.00295,,1,1,,0.934161894317859,,0
KMI.N,,,,,,,,,,,,,0.069736346059135,,,0.0028417418932,,,,,,,,,,,,,,0.068713318977583,,0.718960698979677,0.170504513592018,4.3123433229e-05,,,Reported,,50600.0,1,1,0.291149909692956,72.0,,,,,,,,18000000.0,,1,200.0,,,0.645281173594132,,,4836.0,1,,No,,1,1,243000000,475000.0,,3.04635761589404,,28.5972305839855,1,3.035,716000,1,1,,0.012040939193257,0.000182721252258,0
DVN.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,39.7865153689041,,,,,,Reported,,,1,0,,,,,,,,,,3420000.0,1460000,1,,,,,,,,0,,No,,0,0,,,119.613304932001,,,,1,,,0,1,,,,0
RCL.N,0,0,0,1,0,,,,,,,,0.170732315297988,,,2.68084079478671,0,0,0,0,1,0,0,,,,,,,,,0.765277420774284,,,,,Reported,,32777.0,,1,,,,,,,,,,2590040.0,,1,114821.0,,,0.901258773713168,,,,1,,ISO 14000,,0,1,,,,21.3930932753748,,,1,,,1,1,,74.9420741059832,,0
VTRS.OQ,,,,,1,,,,,,,,2.07945058708131,,,,,,,,,,0,,,,,,,1.47083090305751,,,,,,,Reported,,,1,1,3.24270531076858,24000.0,,,,,,,,772200.0,,1,,,,0.7,,,58000.0,0,,ISO 14000,,0,0,,,,,,,1,0.0,,0,1,,,,0
CAH.N,0,0,0,0,1,,,,,,,,4.56897501508429,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,381504.0,,0,,,,0.710661489049788,,,,1,,ISO 14000,65.625,0,0,,,,,,,1,,,0,1,,,,0
MKC.N,,,,,,,,,,,,,2.74300242077793,,,7.076433204e-06,,,,,,,,,,,,,,,,0.001096847146651,0.000459968158273,,,,Reported,,31.0,,0,,,,,,,,,,88747.0,,0,0.2,,,0.620548210254756,,,,0,,No,,0,0,,,,0.004906693679862,,,1,,,0,1,,3.1656088257e-05,,0
IEX.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0.034167288696847,,,,,,,Reported,,,0,0,0.201766240296678,,,,,,,,,53522.0,,0,,,,,,,642.0,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
VLO.N,,,,,,,,,,,,,,,,0.165344479950558,,,,,,,,,,,,,,1.0964949723037,,0.182749162050617,0.163168894688051,,,,Reported,,8400.0,0,0,0.442194477833247,,,,,,,,,28700000.0,,1,7600.0,,,,,,50400.0,0,,No,,0,1,,,,0.073699079638875,0.065802749677567,,1,,,1,1,,0.066680119673267,,0
EXPD.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,55517.3,,0,,,,,,,,1,,ISO 14000,2.5,1,0,,,,,,,0,,,0,1,,,,0
LH.N,,,,,,,,,,,,,0.526941140244903,,,,,,,,,,,,,,,,,0.369372791181745,,,,,,,Reported,,,,0,0.815773312904366,5610.0,,,,,,,,340722.0,,0,,,,,,,13151.0,0,,No,,0,,,,,,,,0,,,1,1,,,,0
SW.N,,,,,1,,,,,,,,49.8225752496238,3.55135695535807,,0.117327150001657,,,,,,,1,,,,,,,0.473082910898227,,0.222576505150203,,,,,Reported,,4128.0,0,0,0.763644625310027,915257.0,,,5.73255678664747,,,,,3053000.0,,1,2176.0,,,0.514075826460368,,,8774.0,0,,ISO 14000,82.85714,0,1,3000000,,,0.359280261372212,,,1,,0,1,1,,0.189388044754345,,0
DRI.N,0,0,0,1,0,,,,,,,,10.0761614836104,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,769811.0,,0,,,,0.32,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
MAA.N,,,,,,,,,,,,,2.1568481487237,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,135669.0,,0,,,,0.055034053683125,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
JNJ.N,0,0,0,1,1,,,,,,,,0.408291762267576,,4.137235521e-06,0.000144580811228,0,0,0,0,0,0,1,,,,,,,0.119988727398218,,0.000100094407773,0.000814279128836,,,,Reported,1.86,45.0,0,0,0.65320158868546,129614.0,,,,,,,,971636.0,,0,65.0,,,0.862435851338542,,,53944.0,0,,ISO 14000,96.0,0,1,,5900.0,,0.000544899738448,0.004432819916691,0.071442410152088,1,,,1,1,2.2522522523e-05,0.000787077399981,,0
COR.N,0,0,0,1,1,,,,,,,,1.19178222045828,,,,0,0,0,0,0,0,0,,,,,,,0.032702685125368,,,,,,,Reported,,,,0,0.004664964864013,39448.0,,,,,,,,221442.0,,0,,,,0.735583400064101,,,1113.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
SHW.N,,,,,1,,,,,,,,3.33496771654629,,,0.002383521044473,,,,,,,1,,,,,,,0.686611000465412,,0.039156444483685,0.018430600998207,,,,Reported,,3992.0,1,1,3.5097219297454,270000.0,,,,,,,,659843.0,,1,243.0,,,0.389411764705882,,,70000.0,0,,ISO 14000,36.0,0,1,,,,0.200154427764909,0.094210964371309,,1,,41300000,0,1,,0.012183748984688,,0
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259831361947322,,,,,,,Reported,,,1,1,0.473082222048922,,,,,,,,,714000.0,,0,,,,,,,18199.0,0,,ISO 14000,,1,0,,,,,,,1,,,0,0,,,,0
SBAC.OQ,,,,,1,,,,,,,,0.011643249209416,,,0.000157193003455,,,,,,,1,,,,,,,,,0.000177299085293,,,,,Reported,,9.7,,0,,,,,,,,,,25200.0,,0,8.6,,,0.086342229199372,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
MPWR.OQ,0,0,0,1,0,,,,,,,,0.033977621694946,,,,0,0,0,1,1,0,0,,,,,,,0.000337366456546,,,,,,,Reported,,,0,0,0.003121258669853,559.0,,,,,,,,29536.0,,0,,,,0.94,,,5.6,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
COP.N,0,0,0,1,1,,,,,,,,3.71648783058761,0.001276755576294,,0.025187695042543,1,1,1,0,1,0,1,,,,,,,,,0.364787307512689,0.837273724862457,1.9669244767e-05,,,Reported,,42000.0,1,0,,,,,0.003207645980623,,,,,18720000.0,,0,2900.0,,,0.4480018695957,,,,0,,ISO 14000,,0,1,,79901.0,,0.916470280178057,2.10351750021821,1.74349742515493,1,2.26463,816000000,1,1,,0.063280090774199,4.94158593e-05,0
ORCL.N,0,0,0,1,0,,,,,,,,0.014013659621692,,,,0,0,0,1,0,0,0,,,,,,,0.005421217466476,,,,,,,Reported,,,,0,0.033551826046893,2077.577,,,,,,,,577203.0,,0,,,,,,,1310.80274,0,,ISO 14000,100.0,1,,,,,,,,1,,,0,1,,,,0
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,41210.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
NXPI.OQ,0,0,0,1,1,,,,,,,,0.441926998075488,,1.6803971504e-05,1.2073682136e-05,0,0,0,1,0,0,1,,,,,,,0.162390223634813,,0.000657700959591,0.002479358283607,,,,Reported,0.881,34.482,0,0,0.644741234380916,14655.577,,,,,,,,1179250.0,,1,0.633,,,0.821819008143721,,,8513.808,0,,ISO 14000,100.0,0,1,,,,0.002611283604695,0.009843847027641,,0,0.0,87000000,0,0,6.6717152594e-05,4.7936387732e-05,,0
CPRT.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,74200.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,1,0,,,,0
TXT.N,,,,,,,,,,,,,3.41569141307262,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,506796.0,,0,,,,0.532229999978242,,,,0,,ISO 14000,,0,1,76000000,,,,,,1,,7000000,0,1,,,,0
TXT.N,,,,,,,,,,,,,2.5714667556988,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,560847.0,,0,,,,0.556070258693092,,,,0,,ISO 14000,,0,1,75000000,,,,,,1,,6000000,0,1,,,,0
T.N,0,0,0,1,1,,,,,,,,0.649638664392684,,,,0,0,1,1,1,0,1,,,,,,,0.001247352002047,,,,,,,Reported,,,,0,0.002853214732361,179076.0,,,,,,,,5879550.0,,0,,,,0.392067796043373,,,344.5,1,,Both,,0,1,,20709.91,,,,0.171523426176692,0,,,1,1,,,,0
MTCH.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,77.0,,0,,,,,,,,0,,ISO 14000,,0,,,,,,,,1,,,0,0,,,,0
NDAQ.OQ,,,,,1,,,,,,,,0.017163801122398,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,0.0,703.0,,,,,,,,18814.0,,0,,,,0.203413940256046,,,0.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
FFIV.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,8470.0,,0,,,,,,,,0,,ISO 14000,100.0,0,,,,,,,,0,,,0,0,,,,0
LEN.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,99346.3,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
CDNS.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,34740.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
CDNS.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,30031.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,0,,,0,0,,,,0
NVDA.OQ,0,0,0,1,0,,,,,,,,0.002147714781993,,3.865577e-09,8.5042702e-08,0,0,0,1,1,0,0,,,,,,,3.4790196253e-05,,,1.39160785e-07,,,,Reported,0.005,,0,0,0.002698650674663,2733.0,,,,,,,,108313.0,,0,0.11,,,0.679265698344132,,,45.0,1,,ISO 14000,,1,1,,,,,1.0794602699e-05,,0,,9739374,1,1,2.99850075e-07,6.596701649e-06,,0
WELL.N,0,0,0,1,1,,,,,,,,0.844742822757022,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,507651.0,,0,,,,0.14112569601288,,,,1,,No,,0,1,,0.0,,,,0.0,0,,,1,1,,,,0
PLD.N,0,0,0,1,1,,,,,,,,0.000375253894943,,,,1,0,1,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11135.0,,0,,,,,,,,0,,ISO 14000,,0,0,86920000,,,,,,0,,,0,1,,,,0
ROST.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,226714.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
MRK.N,0,0,0,1,1,,,,,,,,0.361610473822371,,,0.00010583721185,0,1,1,1,1,0,0,,,,,,,0.22308720304544,,0.001543459339486,0.001508180268869,,,,Reported,,350.0,1,0,1.0386826544021,31412.0,,,,,,,,1068000.0,,1,24.0,,,0.633621951219512,,,50588.0,0,,ISO 14000,,1,1,40000000,191870.0,,0.007186268068331,0.007022010512484,3.93951215505913,0,,12000000,1,1,,0.000492772667543,,0
WEC.N,,,,,1,,,,,,,,2.40881627252609,,,0.035650621063508,,,,,,,1,,,,,,,0.00111485963272,,0.13332346486716,0.005335057991545,,,,Reported,,6187.466,1,1,0.006221741221741,111740.05,,,,,,,,21758000.0,,1,1654.525,,,0.904509624543985,,,51.74,1,,No,,1,1,532600000,,,0.74404353054353,0.029773569023569,,1,,98300000,1,1,,0.19895683020683,,0
MSCI.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,6867.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
TMO.N,0,0,0,1,1,,,,,,,,0.468187912369321,,,,0,0,0,0,1,0,1,,,,,,,0.159108717033488,,,,,,,Reported,,,,0,1.20912499043636,92099.0,,,,,,,,793425.0,,0,,,,0.55,,,47411.0,1,,ISO 14000,,0,1,,,,,,,1,,65000000,0,1,,,,0
F.N,0,0,0,1,1,,,,,,,,3.96459316817785,,,,0,0,0,1,1,0,1,,,,,,,0.169430993599982,,,,,,,Reported,,,1,1,0.269911471971014,824300.0,,,,,,,,3685910.0,,1,,,,0.9,,,36800.0,0,,ISO 14000,100.0,0,1,,0.0,,,,0.0,1,,,1,1,,,,0
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
