Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
CDW.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,20136.0,,0,,,,,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
RMD.N,,,,,,,,,,,,,0.104414901142018,,,,,,,,,,,,,,,,,0.000988545710595,,,,,,,Reported,,0.0,,0,0.01129556466875,3778.0,,,,,,,,23028.0,,0,0.0,,,0.520173775795664,,,36.11,0,,ISO 14000,,0,0,,0,,0.0,,0.0,0,,,0,0,,0.0,,0
LNT.OQ,,,,,,,,,,,,,2.47734662835202,,,0.327828882400209,,,,,,,,,,,,,,0.002124908342359,,0.249059024313695,0.01047629229256,,,,Reported,,5040.0,1,1,0.012587822014052,50089.0,,,,,,,,12590800.0,,1,6634.0,,,0.62094,,,43.0,0,,No,,0,1,,0,,1.47540983606557,0.062060889929742,0.0,1,,,1,1,,1.942037470726,,0
COO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,88958.0,,0,,,,,,,,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
CMG.N,0,0,0,1,0,,,,,,,,6.99408751007552,,,,0,0,0,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,246505.0,,0,,,,0.407719944725933,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,256537.0,,1,,,,,,,,1,,ISO 14000,100.0,1,1,,,,,,,0,,1900000,1,1,,,,0
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018042243217859,,,,,,,Median,,,0,0,0.110655078062128,,,,,,,,,46200.6,,0,,,,,,,275.0,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
CHTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1474550.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
PWR.N,,,,,0,,,,,,,,,,,0.000455576347566,,,,,,,0,,,,,,,5.5454360942e-05,,0.087095478211104,,,,,Reported,,975.0,0,0,5.5414458265e-05,,,,,,,,,575989.0,,0,5.1,,,,,,0.62079,0,,No,,0,0,,,,0.087032807887261,,,0,,,0,0,,0.000455248533564,,0
CCL.N,,,,,,,,,,,,,3.82553420328403,,4.158189351e-06,0.119090543023972,,,,,,,,,,,,,,1.80881236785712,,2.37642600526939,,,,,Reported,0.2,114301.0,,1,15.5495978552279,97000.0,,,,,,,,6296960.0,,1,5728.0,,,0.28804347826087,,,87000.0,1,,ISO 14000,100.0,0,1,,,,20.4291331546023,,,1,,,1,1,,1.02377122430742,,0
PM.N,1,0,0,1,1,,,,,,,,0.642124501516953,,,,0,1,1,0,0,0,0,,,,,,,0.005951488457016,,,,,,,Reported,,,,0,0.033657060977551,112986.0,,,,,,,,670137.0,,0,,,,0.987,,,1057.0,1,,ISO 14000,100.0,0,0,,,,,,,1,,,0,1,,,,0
SNA.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,80636.2,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
UAL.OQ,,,,,,,,,,,,,0.65617123585751,,,0.017987069164579,,,,,,,,,,,,,,,,0.210751364424929,,,,,Reported,,8565.0,0,0,,,,,,,,,,15681400.0,,0,731.0,,,0.167547905651179,,,,0,,No,,0,0,,,,0.55779876261804,,,1,,,0,1,,0.047606642787366,,0
ESS.N,,,,,,,,,,,,,3.45179244094589,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,47711.0,,0,,,,0.3798,,,,1,,No,,0,1,,,,,,,0,,2203899,1,0,,,,0
KHC.OQ,0,0,0,1,1,,,,,,,,1.30391266560886,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1300510.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
BLDR.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,321663.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
JBHT.OQ,,,,,,,,,,,,,,,,0.001047855017866,,,,,,,,,,,,,,,,0.057917804623873,,1.90519094e-07,,,Reported,,912.0,0,0,,,,,,,,,,1907520.0,,0,16.5,,,,,,,0,,No,,0,1,,,,0.094639453257916,,,0,0.003,,1,1,,0.00171222695039,3.11313991e-07,0
CMI.N,,,,,1,,,,,,,,4.86743522980959,,,,,,,,,,0,,,,,,,0.155343677547115,,0.082953523810159,0.009372401878676,,,,Reported,,3204.0,0,0,0.302862046337893,182000.0,,,,,,,,800019.0,,1,,,,0.936170212765958,,,6000.0,1,,ISO 14000,,0,1,,10278,,0.161728332744435,0.01827267679572,0.518802685376811,0,,5201643,1,1,,,,0
PNR.N,0,0,0,1,1,,,,,,,,2.1231510543293,,0.164331389723758,,0,0,0,0,1,0,1,,,,,,,0.116482795910944,,,,,,,Reported,2128.3,,0,0,0.40071185720357,25988.9,,,,,,,,128420.0,,0,,,,0.807386126011456,,,1508.6,0,,ISO 14000,,0,0,,0,,,,0.0,0,0.0,,0,1,,,,0
CRL.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,134323.0,,0,,,,,,,,0,,No,,0,,5000000,0,,,,,0,0.0,,0,0,,,,0
DECK.N,,,,,,,,,,,,,0.766415724721421,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,0,,,,,,,,,,6957.0,,0,,,,0.955141476880607,,,,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
HPQ.N,0,0,0,1,1,,,,,,,,0.655133358403413,,1.29345184e-07,,0,0,0,1,1,0,1,,,,,,,0.195957954191742,,,,,,,Reported,0.004,,0,0,0.106993414431752,14200.0,,,,,,,,254200.0,,0,,,,0.592300098716683,,,6060.0,1,,ISO 14000,100.0,1,0,,,,,,,0,,,0,1,7.0622716e-08,,,0
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,15997.3,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
LW.N,,,,,,,,,,,,,24.4881977442541,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1089870.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
TGT.N,,,,,,,,,,,,,14.3101533055422,,,,,,,,,,,,,,,,,0.017806681583445,,,,,,,Reported,,,,0,0.015413764850471,966378.0,,,,,,,,2433234.0,,0,,,,0.756527095377963,,,1204.0,1,,No,,0,,,,,,,,1,0.0,,1,1,,,,0
NTAP.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0.041305471601316,,,,,,,Reported,,,0,0,0.085418699186992,,,,,,,,,96202.0,,0,,,,,,,462.286,1,,ISO 14000,100.0,1,0,,,,,,,0,,,0,0,,,,0
OXY.N,0,0,0,1,1,,,,,,,,,,0.000193359235296,0.066702932913321,1,1,1,0,1,0,0,,,,,,,,31.2569299159039,0.765150310157875,2.28240035664276,3.506093051e-05,,,Reported,12.00108,47490.0,1,1,,,,,,,,,,23822800.0,1940000,1,4140.0,,,,,,,0,,ISO 14000,,0,1,1151000000,186855,108.216656440007,2.64907681151336,7.90204719138729,10.4231048139678,1,2.1761,404000000,0,1,0.000669441624365,0.230936576114241,0.000121386735092,0
IR.N,,,,,,,,,,,,,0.583623820764344,,,,,,,,,,,,,,,,,0.051570395725414,,,0.004352610971428,,,,Reported,,,0,0,0.29849994966274,12236.0,,,,,,,,113112.0,,0,,,,0.063477872150201,,,1186.0,0,,No,,0,1,,0,,,0.025193798449612,0.0,0,,1219041,0,0,,,,0
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,0.0,,0,0,,668.0,,,,,,,,31653.0,,0,,,,0.3,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,0.0,,,0
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,312775.0,,0,,,,,,,,0,,ISO 14000,24.0,0,1,,,,,,,0,,,1,0,,,,0
NOW.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,24726.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004382287891282,,,,,Reported,,362.8739,0,0,,,,,,,,,,5052000.0,,1,,,,,,,,1,,ISO 14000,66.0,0,1,483000000,,,0.021777224989498,,,1,,,1,1,,,,1
BR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,44547.0,,0,,,,,,,,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
EMN.N,0,0,0,1,0,,,,,,,,,,,0.156928877799085,0,0,0,0,1,0,0,,,,,,,,,0.29673165650437,0.319290506065993,,,,Reported,,5735.0,1,0,,,,,,,,,,6372990.0,,1,3033.0,,,,,,,0,,Both,60.0,0,1,285000000,205208,,0.676855895196507,0.728313466304733,24.2190487430662,1,,265000000,1,1,,0.357960580668004,,0
AZO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,436246.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,1,1,,,,0
TEL.N,,,,,,,,,,,,,2.45815890049029,,,,,,,,,,,,,,,,,0.156469990258276,,,,,,,Reported,,,0,0,0.53950278094217,118431.0,,,,,,,,532015.0,,0,,,,0.838965228253823,,,8051.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,23882.0,,0,,,,,,,,0,,Both,,1,1,,0,,,,0.0,0,,,1,0,,,,0
DUK.N,0,1,0,1,1,,,,,,,,0.829212590302546,0.000549716500422,,0.18004181594468,1,0,1,0,1,0,0,,,,,,,0.019024418551488,,0.292567950910104,,3.7133625e-08,,,Reported,,39000.0,1,1,0.108533767011898,108000.0,,,,,,,,75130700.0,,1,24000.0,,,0.781645798653832,,,2536.0,0,,No,,0,1,75000000,581,,1.66909184284858,,0.02486518873577,1,0.00495,,1,1,,1.02713344175297,,0
KMI.N,,,,,,,,,,,,,0.094375706750261,,,0.0044933680408,,,,,,,,,,,,,,0.093686723650672,,0.781846039099135,0.190219247060517,3.5647386457e-05,,,Reported,,52200.0,1,0,0.534615384615385,46.0,,,,,,,,18200000.0,,1,300.0,,,0.54335819711157,,,6255.0,1,,No,,1,1,250000000,119000,,4.46153846153846,,10.1709401709402,1,2.38,,1,1,,0.025641025641026,0.000203418803419,0
DVN.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,178.908089607676,,,,,,Reported,,,1,0,,,,,,,,,,4230000.0,1920000,1,,,,,,,,0,,No,,0,0,,,397.680198840099,,,,1,,,0,1,,,,0
RCL.N,0,0,0,1,0,,,,,,,,0.197092659834598,,,2.78505238978218,0,0,0,0,1,0,0,,,,,,,,,0.818287058785392,,,,,Reported,,30326.0,,1,,,,,,,,,,2502140.0,,1,103215.0,,,0.725600300085355,,,,1,,ISO 14000,,0,1,,,,13.7295958674487,,,1,,,1,1,,46.7288873395343,,0
VTRS.OQ,,,,,1,,,,,,,,1.53489679375006,,,,,,,,,,0,,,,,,,1.06419511033337,,,,,,,Reported,,,1,1,4.3529214799933,23000.0,,,,,,,,843637.0,,1,,,,0.74,,,52000.0,0,,ISO 14000,,0,0,,,,,,,1,0.0,,0,1,,,,0
CAH.N,,,,,,,,,,,,,3.69981945509071,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,390439.0,,0,,,,0.69354857826927,,,,1,,ISO 14000,,0,0,,,,,,,1,,,0,0,,,,0
MKC.N,,,,,,,,,,,,,2.29248759628788,,,,,,,,,,,,,,,,,,,0.000904929314324,0.000435706706897,,,,Reported,,27.0,,0,,,,,,,,,,119250.0,,0,0.0,,,0.661447368421053,,,,0,,No,,0,0,,,,0.004820309570992,,,0,,,0,1,,0.0,,0
IEX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030744235631943,,,,,,,Reported,,,0,0,0.213035300925926,,,,,,,,,49928.0,,0,,,,,,,589.0,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
VLO.N,,,,,,,,,,,,,,,,0.196959382488779,,,,,,,,,,,,,,1.55494249333247,,0.204734094955442,0.194367811666558,,,,Reported,,7900.0,0,0,0.924328321419768,,,,,,,,,27500000.0,,1,7600.0,,,,,,60000.0,0,,No,,0,1,,,,0.121703228986936,0.115541040177471,,1,,,1,1,,0.117081587379837,,0
EXPD.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,51283.7,,0,,,,,,,,1,,ISO 14000,2.22222,1,0,,,,,,,0,,,0,1,,,,0
LH.N,,,,,,,,,,,,,0.678304778211242,,,,,,,,,,,,,,,,,0.452332719471719,,,,,,,Reported,,,,0,0.832707372035626,5815.0,,,,,,,,328378.0,,0,,,,,,,11640.0,0,,No,,0,,,,,,,,0,,,1,1,,,,0
SW.N,,,,,,,,,,,,,54.1744991695391,4.01583751174625,,0.149667468186989,,,,,,,,,,,,,,0.627790975117532,,0.274963198339353,,,,,Reported,,4400.0,0,0,0.964321357644675,856862.0,,,6.16854659416306,,,,,3111000.0,,1,2395.0,,,0.46810157479225,,,10046.0,0,,ISO 14000,82.857,0,1,5000000,,,0.422358548042661,,,1,,0,1,1,,0.229897436945948,,0
DRI.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,683294.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
MAA.N,,,,,,,,,,,,,3.50801669791047,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,109001.0,,0,,,,0.061749215929937,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
JNJ.N,0,0,0,1,1,,,,,,,,0.474780165540064,,2.698816445e-06,0.00012399967452,0,0,0,0,0,0,0,,,,,,,0.129895737475114,,8.5097815847e-05,0.000958128465453,,,,Reported,1.11,35.0,0,0,0.651055947549934,141848.0,,,,,,,,1055750.0,,0,51.0,,,0.827200893108622,,,53425.0,0,,ISO 14000,97.0,0,1,,41000,,0.000426522380239,0.004802276410875,0.499640502565227,1,,,1,1,1.352685263e-05,0.000621504039776,,0
COR.N,,,,,,,,,,,,,1.13901857405036,,,,,,,,,,,,,,,,,0.03088012885702,,,,,,,Reported,,,,0,0.004598367205791,35311.0,,,,,,,,214595.0,,0,,,,0.774541899986224,,,984.0,1,,ISO 14000,,0,1,,,,,,,1,,,1,0,,,,0
SHW.N,,,,,0,,,,,,,,4.72015317223469,,,0.003491474113849,,,,,,,0,,,,,,,0.871535904754795,,0.05706294715841,0.022401404524355,,,,Reported,,4282.0,1,1,3.561761710517,288800.0,,,,,,,,681984.0,,1,262.0,,,0.424054206662902,,,65400.0,0,,ISO 14000,34.0,0,1,37100000,,,0.233202808018865,0.091549257421698,,0,,39000000,0,1,,0.014268831317362,,0
GD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,696118.0,,0,,,,,,,,0,,ISO 14000,,1,0,,,,,,,1,,,0,0,,,,0
SBAC.OQ,,,,,1,,,,,,,,0.008265979793574,,,0.000266112739793,,,,,,,0,,,,,,,,,0.000289662539775,,,,,Reported,,12.3,,0,,,,,,,,,,25700.0,,0,11.3,,,0.065527065527066,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
MPWR.OQ,,,,,0,,,,,,,,0.021560533462428,,,,,,,,,,0,,,,,,,0.000319902224138,,,,,,,Reported,,,0,0,0.006044047027654,484.0,,,,,,,,18532.0,,0,,,,0.93,,,7.3,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
COP.N,1,0,0,1,1,,,,,,,,5.08094872345514,0.002134997091523,,0.046487839896065,1,1,1,0,1,0,1,,,,,,,,,0.485539661136683,1.04683728358547,1.0634179465e-05,,,Reported,,28200.0,1,0,,,,,0.00660136286201,,,,,16200000.0,,1,2700.0,,,0.364283293798712,,,,0,,No,,0,1,,15750,,1.50127768313458,3.23679727427598,0.838479557069847,0,0.61763,554000000,1,1,,0.143739352640545,3.2880643101e-05,0
ORCL.N,0,0,0,1,0,,,,,,,,0.00899337009914,,,,0,0,0,1,0,0,0,,,,,,,0.00553491616596,,,,,,,Reported,,,,0,0.032176277021212,794.273,,,,,,,,507001.0,,0,,,,,,,1271.156,0,,ISO 14000,100.0,1,,,,,,,,1,,,0,1,,,,0
AMP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,37464.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
NXPI.OQ,,,,,1,,,,,,,,0.274193114107449,,9.732356628e-06,2.6620445971e-05,,,,,,,1,,,,,,,0.100639247149497,,0.000932093700523,0.002596354690669,,,,Reported,0.695,66.562,0,0,0.649622796709753,12393.703,,,,,,,,1180210.0,,1,1.901,,,0.757196248508719,,,7186.777,0,,ISO 14000,100.0,0,1,,0,,0.006016632016632,0.016759378107204,0.0,0,0.0,87000000,0,0,6.2822019344e-05,0.000171834041399,,0
CPRT.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,68800.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
TXT.N,,,,,,,,,,,,,4.75075025777369,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,592387.0,,0,,,,0.58111636471973,,,,0,,ISO 14000,,0,1,76000000,,,,,,1,,8000000,0,0,,,,0
T.N,0,0,0,1,1,,,,,,,,0.646302832447893,,,,0,0,1,1,1,0,1,,,,,,,0.000106188504314,,,,,,,Reported,,,,0,0.000259105626763,211345.0,,,,,,,,6209830.0,,0,,,,0.393301666153136,,,34.73,1,,Both,,0,1,,3800,,,,0.028350169354959,0,,,1,1,,,,0
MTCH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,5055.75,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
NDAQ.OQ,,,,,1,,,,,,,,0.011336979620978,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,0.0,311.0,,,,,,,,21668.0,,0,,,,0.57556270096463,,,0.0,0,,No,,1,0,,0,,,,,0,,,0,0,,,,0
FFIV.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6334.0,,0,,,,,,,,0,,ISO 14000,100.0,0,,,,,,,,0,,,0,0,,,,0
LEN.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,94721.8,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
CDNS.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,38109.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
NVDA.OQ,0,0,0,1,0,,,,,,,,0.008622550100457,,3.251155e-09,1.3004619e-07,0,0,0,1,1,0,0,,,,,,,0.000128420613075,,3.251154761e-06,2.43836607e-07,,,,Reported,0.002,2.0,0,0,0.007235757464737,5212.3,,,,,,,,77509.0,,0,0.08,,,0.771062990404012,,,79.0,1,,ISO 14000,,1,1,,,,0.000183183733284,1.3738779996e-05,,0,,133000,1,1,1.83183733e-07,7.327349331e-06,,0
WELL.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,478844.0,,0,,,,,,,,1,,No,,0,0,,0,,,,0.0,0,,,0,1,,,,0
PLD.N,0,0,0,1,1,,,,,,,,0.000400265349889,,,,1,0,1,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,12869.0,,0,,,,,,,,0,,ISO 14000,,0,0,69930000,,,,,,0,,,0,1,,,,0
ROST.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,265686.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
MRK.N,0,0,0,1,0,,,,,,,,0.324818638219508,,,9.2113873016e-05,0,0,0,1,1,0,0,,,,,,,0.180057499780759,,0.001624553760463,0.001599431795095,,,,Reported,,388.0,1,0,1.03579170480274,34574.0,,,,,,,,1081600.0,,1,22.0,,,0.672445796488695,,,43004.0,0,,ISO 14000,,1,1,67000000,21022,,0.009345344188063,0.009200828556289,0.506334601859434,0,,11000000,1,1,,0.000529890649839,,0
WEC.N,,,,,1,,,,,,,,1.82275566598602,,,0.030346535277722,,,,,,,0,,,,,,,0.001600439780336,,0.118970566371208,0.004879663672013,,,,Reported,,5176.771,1,1,0.009616526506207,79244.0,,,,,,,,19946000.0,,1,1320.47,,,0.648316733414328,,,69.64,1,,No,,1,1,532900000,,,0.714855765911319,0.029320325337973,,1,,105300000,1,1,,0.182342543877819,,0
MSCI.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,7816.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
TMO.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,762969.0,,0,,,,,,,,1,,ISO 14000,,0,1,,,,,,,0,,71000000,0,1,,,,0
F.N,0,0,0,1,1,,,,,,,,5.06947171041047,,,,0,0,0,1,1,0,1,,,,,,,0.203601500742652,,,,,,,Reported,,,1,1,0.311457874535959,946400.0,,,,,,,,3840130.0,,1,,,,0.91,,,39600.0,0,,ISO 14000,100.0,0,1,,0,,,,0.0,1,,,1,1,,,,0
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,,,42.0176691587972,,3.426342727e-06,0.021864349529143,,,,,,,,,,,,,,26.2093804003118,,0.157825911880299,0.150866153215293,,,,Reported,0.16,7370.0,1,1,44.0997369653731,738200.0,,,,,,,,22669000.0,,0,1021.0,,,0.142194587431833,,,1223900.0,0,,ISO 14000,,0,0,,280615,,0.265556876734047,0.253846431016467,10.1111591539653,0,,,0,1,5.765142507e-06,0.036788815623536,,0
IBM.N,0,0,0,0,1,,,,,,,,0.140107440824419,,,1.8386803258e-05,0,0,0,0,0,0,0,,,,,,,0.008434204591158,,0.000573549637106,5.6346655145e-05,,,,Reported,,96.7,,0,0.025770673625836,22200.0,,,,,,,,919700.0,,0,3.1,,,0.821264922529845,,,1422.0,1,,ISO 14000,100.0,1,,,0,,,,0.0,1,,61400000,1,1,,,,0
IQV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,35711.0,,0,,,,,,,,0,,Both,100.0,1,,,,,,,,0,,,0,0,,,,0
VRTX.OQ,,,,,1,,,,,,,,0.019716112947721,,,,,,,,,,0,,,,,,,0.006875280616866,,,,,,,Reported,,,0,0,0.051185572454584,724.1,,,,,,,,17085.0,,0,,,,0.311226839359597,,,387.7,0,,No,,1,0,,,,,,,1,,,0,0,,,,0
DXCM.OQ,,,,,,,,,,,,,0.078920110435496,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11104.0,,0,,,,0.215058519324986,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
PEP.OQ,0,0,0,1,1,,,,,,,,9.74365468932574,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5272316.0,,0,,,,0.98,,,,0,,ISO 14000,79.0,0,1,,,,,,,1,,,1,1,,,,0
AOS.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,158133.0,,0,,,,,,,,0,,ISO 14000,,0,0,,0,,,,0.0,0,,,0,1,,,,0
BLK.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,22843.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
