Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
EXPN.L,,,,,,,,,,,16464,487,False,True,True,False,True,True,True,True,False,True,True,False,False,False,76.0,127.290832727799,,1.38555329761685,16707,,20.8,0.0,,False,False,44.0,,31.0,100,False,False,,,1.018,1.018,,1.018,34,,34,,,,1.1175898931e-05,0.34,,0.34,46.0,46.0,,False,,,,,True,True,False,False,,,,,,,False,,72.4,12.3,8.5,,,,,,,,,,,,,,,
GSK.L,False,True,False,False,True,True,False,True,False,,94066,,True,True,True,True,True,True,True,True,True,True,True,True,True,False,84.0,102.968724168212,,-5.40140993795066,94066,,10.3,0.0,,False,False,47.0,,50.0,100,True,True,,,1.3,,,1.3,,,205,,1,1,,,,0.9,,,,True,,,,,True,True,True,False,,,,,,,True,,,5.5,4.8,,,18.7,13.1,2.5,,81.3,3.1,21.8,16,2.3,,78.2,3.5,
LAND.L,,,,,,,,,,,578,11,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,15.428,,1.40350877192983,633,,15.5,0.0,,False,False,52.5,59.483,51.2,,True,True,,,6.319,6.319,,6.319,8,,8,,0,,,,,,,,,False,12.1,7659.3,,,True,True,False,False,,,,,,,False,,63.2,11.0,4.5,100.0,,,,,,,,,,,,,,
BEZG.L,,,,,,,,,,,1531,,False,True,True,False,True,True,True,True,True,False,True,False,False,False,,,,10.621387283237,1531,,,0.0,,False,False,48.596,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,66.9,,,,,,,,,,,,,,,,,
BP.L,False,True,False,False,False,True,True,True,True,,63600,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,64.0,15.2261666969422,9909000000,-9.27246790299572,63600,,20.0,0.0,,False,True,39.0,48.88204,32.0,100,True,False,,,0.66,0.66,0.815,0.47,174,117,57,,1,0,3.647798742e-06,0.22,0.27,0.155,58.0,19.0,39,False,,,,,True,True,False,True,2,,,,,,True,,81.0,,,,,16.0,,,,,,18.0,,,,,,90.9
JD.L,,,,,,,,,,,32125,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,165.47500559159,,36.2152306648575,32125,,,0.0,,False,False,48.0,,24.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,85.01,,,,,,,,,,,,,,,,,
ABF.L,,,,,,,,,,,133425,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,60.6138323353293,,-3.38312924973027,133425,,,0.0,,False,False,53.0,,37.0,,True,False,,,,,,,,,306,,2,1,,1.51021,,,,,,False,9.827,1311177.0,,,False,True,True,False,,,,,,,False,,104.0,,,,,,,,,,,,,,,,,
AAL.L,True,True,True,False,False,True,False,False,True,37.24,64000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,242.654145616642,3300000000,1.58730158730158,61377,70.0,10.4,0.0,0,False,True,23.0,,27.0,,False,False,,,2.14,2.14,1.96,2.35,444,,,0.15337,0,0,,1.34,1.15,1.55,,,,True,,,62000000.0,968.75,False,True,False,True,2,,,,,,True,,,1.5,8.9,,,,,,,,,,,,,,,
ADML.L,,,,,,,,,,,10837,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,96.0,471.026266208252,,0.073875704127802,11445,,,0.0,,False,False,53.0,,50.0,,True,False,6.0,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,87.17,,,,,,,,,,,,,,,,,
RTO.L,False,True,True,True,True,True,True,True,False,,44500,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,138.951566951567,1135000000,3.64987305802065,44588,,16.4,0.0,,False,False,25.0,,30.0,,True,False,,,,,,,,,,,1,,0.000678138391011,3.9,,3.9,7544.2896,7544.29,,False,,,,,True,True,False,False,,,,,,,False,,111.0,11.4,5.0,,,,,,,,,21.0,,,,,,
RMV.L,False,False,False,False,False,False,False,False,False,,560,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,93.0,15.4473794212219,,4.08921933085502,548,,,0.0,,False,False,48.0,,40.0,,True,True,,,,,,,,,,,0,,,,,,,,,False,8.0,4384.0,155632.0,379.992202857143,False,True,False,False,,,,,,,False,,79.6,,,,,,,,,,,,,,,,,
SBRY.L,,,,,,,,,,,116400,141000,False,True,True,True,True,True,True,True,False,True,True,True,False,False,69.0,315.132302839117,,-3.96039603960396,,,,0.0,,False,False,54.213,,31.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,True,1,,,,,,False,,89.5,,,,,,,,,,,,,,,,,
PHNX.L,,,,,,,,,,,4417,,True,True,True,False,True,True,True,True,True,False,True,False,False,False,,39.3562634730539,,8.04794520547945,4417,,8.4,0.0,,False,False,48.6,,11.111,,True,True,,,,,,,,,,,,,,0.453,,0.453,,,,False,,,,,True,True,False,False,,,,,,,True,,74.0,8.4,,,,,,,,,,,,,,,,
IHG.L,False,False,False,True,False,True,False,True,True,,12819,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,79.0,18.3018260063328,,-11.2011637572735,12832,0.0,,0.0,0,False,False,55.20574,,25.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,69.8,,,,,,,,,,,,,,,,,
BT.L,False,False,False,False,True,True,False,True,False,,106700,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,77.0,42.8572793354102,,0.850661625708882,106700,,,12.2873345935728,13000,True,False,24.0,,28.7,,True,False,5.56,,,,,,,,,,,,,1.2,,1.2,,,,True,28.0,2987600.0,,,False,True,True,True,1,,,,,,True,,94.1,,,,,,,,,,,,,,,,,
MNDI.L,,,,,,,,,,,25700,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,81.635524262607,,-0.772200772200771,25700,72.0,,0.0,,True,False,21.0,21.0,28.0,,True,True,,260394,2.9,2.9,3.35,3.4,217,60,157,,0,2,,,,,,,,True,24.0,617470.0,,,False,True,True,False,,,,,,,False,1,,,,72.0,,,,,,,,,,,,,,
BATS.L,False,True,False,False,False,False,False,True,False,0.72,55329,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,99.8906217201166,,4.03121180784056,55000,30.0,5.1,0.0,,False,False,31.4,,37.9,100,True,True,,,1.40071,1.40071,,,155,,,0.015,0,3,,1.1,,,,,,True,,,,,True,True,True,False,,,,,,,True,,,5.1,,,,,,,,,,,,,,,,
PSON.L,False,False,False,False,False,False,False,False,True,4.0,21335,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,13.6435489902767,,-6.15377848156946,21191,,26.0,0.0,,False,False,60.0,66.0,50.0,100,True,False,,,3.63362,3.63362,,3.634,154,,154,1.67524,0,,,0.89661,,0.897,,,,False,,,,,True,True,True,False,,,,,,,True,,83.0,17.0,9.0,,7.4,30.0,9.0,11.0,8,70.0,2.0,19.0,11,3.0,4,81.0,1.0,
PCT.L,,,,,,,,,,,0,,False,,False,False,,False,False,False,False,False,False,False,False,False,,,,,0,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SPX.L,,,,,,,,,,,7833,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,49.7842946956918,,5.80845603133864,8076,,,0.0,,False,False,22.932,,19.837,,False,False,,,,,,,,,,,,,,2.6,,,,,,False,,,,,False,True,False,False,,,,,,,False,,84.1,,,53.125,,,,,,,,,,,,,,
PSN.L,,,,,,,,,,,5156,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,80.0,13.8421265172414,,1.1575436531293,5156,,,0.0,,False,False,28.0,,26.0,,True,False,,8224,,,,,9,,9,,0,0,,1.7,,1.7,,,,False,19.508,100584.0,,,True,True,True,False,,,,,,,False,,84.2,,,,,,,,,,,,,,,,,
RIO.L,,,,,,,,,,,47474,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,73.0,132.558953039832,4770000000,3.20434782608696,47500,,6.96,0.0,,True,True,20.0,29.5,26.1,,True,True,,,1.85,1.85,2.3,1.35,,,128,0.865,0,0,,1.1,,,,,,True,15.1,717250.0,,,True,True,True,True,2,,,,,,False,,,,,,,,,,,,,,,,,,,
CCH.L,,,,,,,,,,,27722,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,88.0,,955800000,-2.34950156750854,27722,50.0,8.8,0.0,,False,False,29.0,31.0,38.0,,True,False,0.7,,1.49334,1.49334,1.69,1.46,95,14,81,0.0,0,2,,1.792,1.56,1.17,,,,True,25.6,720146.0,,,True,True,True,False,,,,,,,False,,93.0,6.2,2.6,96.22642,,,,,,,,,,,,,,
ALWA.L,,,,,,,,,,,3,2,False,,False,False,,False,False,True,False,False,False,False,False,False,,,,-50.0,5,,,0.0,,False,False,60.0,,33.333,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
RR.L,False,False,True,False,False,False,False,False,False,,51700,,False,True,True,True,True,True,True,True,True,False,True,True,False,True,70.6,33.2225724453482,,-5.13761467889908,51700,,7.5,0.0,,False,False,16.0,,20.2,100,True,False,,,2.8,2.8,,2.8,297,,297,,0,,,2.15,,2.15,,,,False,27.079,1400000.0,28700000.0,736.041199226305,True,True,True,False,,,,,,,True,,,,,100.0,,,,,,,,,,,,,,
SN.L,,,,,,,,,,,17637,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,45.6100744458525,,7.69371679794835,17500,,,0.0,,False,False,42.0,,30.0,,True,False,,,2.45,2.45,,,,,,,0,0,,1.4,,,,,,False,,,,,True,True,False,False,,,,,,,False,,72.0,,,,,,,,,,,,,,,,,
SSE.L,,,,,,,,,,,12039,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,68.0,38.0469160305343,,-42.081208505725,20370,65.0,13.2,0.0,,False,False,31.4,,,,True,False,,,1.6,1.6,3.2,1.0,,,41,,0,0,,0.8,1.6,0.5,,,,False,22.0,448140.0,11100000.0,1201.46274607526,True,True,False,False,,,,,,,False,,78.6,8.261,4.939,,9.82,,,,,,,,,,,,,
SMT.L,,,,,,,,,,,0,,False,,False,False,,False,False,False,False,False,False,False,False,False,,,,,0,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,81.2,,,,,,,,,,,,,,,,,
KGF.L,,,,,,,,,,,77300,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,78.0,77.7919090909091,,-0.897435897435894,77300,,34.0,0.769230769230769,600,True,False,42.0,,36.0,,True,False,,,40.155,40.155,,40.155,6208,,6208,,0,,0.003857128072445,,,,74539.0,74539.0,,False,,,,,True,True,True,False,,,,,,,False,,89.4,25.7,8.3,,,,,,,,,,,,,,,
LLOY.L,True,False,False,False,True,True,False,True,False,3.02,63069,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,74.0,76.3177925194072,3244000000,-2.86317151306063,63069,,,0.754682109413504,490,False,False,58.2,,46.2,,True,False,2.8,,10.10005,,,10.10005,,,1274,,,,,,,0.30919,,,,False,83.2,5247340.8,,,True,True,False,False,,,,,,,True,,69.5,,,,,10.2,,,,,,6.7,,,,,,
NWG.L,False,False,False,False,False,True,False,False,False,,59900,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,90.0,40.3915678184631,,-4.76947535771065,59822,77.0,,0.0,0,False,False,49.0,,39.0,,True,False,4.0,,3.12594,3.12594,,3.12594,374,,374,0.0,0,,,0.11701,,0.11701,,,,False,,,,,True,True,False,False,,,,,,,True,,69.8,,,,,16.0,,,,,,10.0,,,,,,
SDR.L,False,False,False,False,False,False,False,False,False,10.84,4778,581,False,True,True,True,True,True,True,True,True,False,True,True,False,False,,36.0922470392686,,9.01209217430983,5673,,,0.0,,False,False,42.0,,31.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,73.0,,,,,,,,,,,,,,,,,
NXT.L,,,,,,,,,,,28151,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,54.9600956304252,,-0.589730913200082,44682,,,0.0,,False,False,67.87745,,47.0,,True,True,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,78.8,,,,,,,,,,,,,,,,,
ITRK.L,,,,,,,,,,,43769,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,89.0,92.1490257247856,,-4.12678246774583,43769,33.0,8.7,0.0,,False,False,34.451,,23.3,,True,True,,,2.0,2.0,,2.0,175,,175,,0,,,0.743,,0.743,,,,False,4.935,216000.0,,,True,True,False,False,,,,,,,False,,,8.7,,,,,,,,,,,,,,,,
BTRW.L,True,False,True,True,False,True,True,True,True,,6655,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,84.2,21.7748331998932,,2.32164821648218,6655,,10.0,0.0,,False,False,31.0,,14.0,,True,False,,,1.28,1.28,,,17,,,,0,0,,,,,,,,False,32.8,218284.0,,,True,True,True,False,,,,,,,False,,93.5,,,100.0,,7.0,,,,,,4.0,,,,,,
SHEL.L,True,False,True,True,False,True,True,True,True,,87000,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,78.0,51.1689234193389,,0.0,88000,,,0.0,0,False,False,32.0,50.0,25.5,100,True,False,,,0.7,0.7,0.9,0.4,,,70,0.2,0,0,,0.2,0.3,0.2,,,,True,21.517,1872000.0,,,False,True,False,False,,,,,,,True,,,2.6,,,,21.1,,,,,,16.4,,,,,,91.5
GLEN.L,True,False,True,False,False,False,False,False,True,44.09,160000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,45.9720894666412,4616000000,1.26582278481013,89092,71.0,11.0,0.0,0,False,True,16.0,,18.0,,False,False,,,2.86,2.86,2.73,3.01,1056,384,536,0.29,11,6,7.96725e-07,0.99,0.83,1.17,31.869,,,True,48.0,7648560.0,,,True,True,True,True,1,,,,,,False,,100.0,,,,,,,,,,,,,,,,,
VOD.L,,,,,,,,,,,98996,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,80.0,64.6755697664705,,-6.72633909643379,92005,,17.413,1.41335072841922,1300,True,False,40.0,39.0,31.0,,True,True,,,0.322,0.322,0.096,0.348,66,2,64,,0,2,,0.31,,0.31,,,,True,20.0,1840100.0,60000000.0,679.845650329306,False,True,True,False,,,,,,,False,,,13.0,4.0,,,,,,,,,,,,,,,
BARC.L,False,True,False,False,False,True,False,False,False,,83000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,82.0,43.8098811757348,7437000000,2.72277227722773,83000,50.0,9.0,0.0,0,False,False,46.0,,29.0,100,True,True,14.0,,,,,,,,,,,,,,,,,,,False,13.0,1079000.0,,,True,True,False,True,1,,,,,,True,,62.8,6.0,3.0,,,,,,,,,,,,,,,
FCIT.L,,,,,,,,,,,0,,False,,True,False,,True,True,False,False,False,True,False,False,False,,,,,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UTG.L,,,,,,,,,,,1363,,False,True,True,False,True,False,True,True,True,True,True,False,False,True,78.0,63.1966867572156,,4.52453987730062,1919,,,0.0,,False,False,47.10787,,39.806,,False,False,,,0.5211,0.5211,,0.521,2,,2,,0,,,,,,,,,False,1.2,2305.1,,,False,True,False,False,,,,,,,True,,77.4,,,,,,,,,,,,,,,,,
DPLM.L,,,,,,,,,,,2064,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,33.0403972194638,,14.4758735440932,2062,,19.8,0.0,,False,False,34.287,,19.82,,False,False,,,28.855,28.855,,28.855,119,,119,,,,6.3953488372e-05,4.75,,4.75,33.0,33.0,,False,,,,,False,True,False,False,,,,,,,False,,,,,,6.7,,,,,,,,,,,,,
ICGIN.L,,,,,,,,,,,323,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,10.2854214026602,,11.3793103448276,336,,,0.0,,False,False,30.65476,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,71.1,,,,,,,,,,,,,,,,,
BAES.L,False,False,True,False,False,True,False,False,False,,89600,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,81.0379542395693,,2.05011389521641,89600,31.92746,8.9,0.0,,False,False,22.0,,20.0,100,True,True,,,2.425,,,2.425,,,435,,0,0,,0.78,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,4.2,4.7,,,,,,,,,,,,,,,
DCC.L,,,,,,,,,,,12500,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,57.9946794371108,,22.0226474033581,12553,,,0.0,,False,False,35.0,,17.0,,False,False,,,,,,,,,,,,,,6.0,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ULVR.L,False,True,False,False,False,True,False,True,False,,148949,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,83.0,84.2098085943907,,-0.612543121567788,148949,,4.8,0.0,,False,False,35.0,,50.0,100,True,False,,,0.63,0.63,,,188,,,0.41,1,2,,,0.43,0.29,,,,True,23.0,3427000.0,78970000.0,647.51063115563,False,True,True,False,,,1,,,,False,,97.6,4.8,,,,,,,,,,,,,,,,
EDV.L,,,,,,,,,,,3777,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,248.234112804878,82000000,-14.0418752844788,3726,91.08964,29.0,0.0,,False,False,8.0,3.0,9.0,,False,False,,,3.99,3.99,,,57,,,,0,,,0.1,,,,,,True,14.0,53780.0,,,True,True,True,False,,,,,,,True,,,,,100.0,,,,,,,,,,,,,,
LSEG.L,False,True,False,False,False,True,False,False,False,3.0,5586,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,81.0,77.9873017241379,,12.5075528700906,5566,16.0,10.144,0.0,,False,False,35.0,36.0,37.0,,True,False,,,0.08983,,,0.08983,,,1,,0,0,,,,,,,,False,15.0,82993.0,,,True,True,False,False,,,,,,,True,,79.0,6.0,4.144,,,,,,,,,,,,,,,
TSCO.L,,,,,,,,,,,448988,,True,True,True,False,True,True,True,True,True,True,True,False,False,True,83.0,,,-3.34366658055627,440658,,,0.510436803579574,2350,False,False,57.0,,33.0,,True,False,,,57.547,57.547,,57.547,50717,,50717,,,,,7.399,,7.399,,,,False,,,,,False,True,True,True,1,,,,,,False,,88.7,,,,,,,,,,,,,,,,,
LGEN.L,,,,,,,,,,,10099,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,77.0,19.7634312441534,,3.29344379666565,10099,33.98,12.25,0.0,,False,False,45.0,43.00673,35.0,,True,False,,,,,,,224,,,,0,0,,,,,,,,False,,,5560374.86,752.817164677493,False,True,False,False,,,,,,,True,,69.2,11.24,1.01,,,,,,,,,,,,,,,
