Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
PCT.L,False,False,False,,,1,-98491562.4,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,0.857142857142857,True,999,1,False,False,,,False,False,False,False,309955.1168,0,False,,,,100.0,,,,0.0,,,,100.0,
SPX.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSN.L,True,True,True,,,1,4004395770.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,0.7,True,999,1,True,False,4477415.0,3190762.9026,True,False,True,False,1029136.0935,0,False,,,,33.3333333333333,,,1398.88618114787,0.0,,,,,
RIO.L,True,False,True,,,1,53658000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,2.26666666666667,True,9,1,True,False,13701000.0,2886000.0,True,False,True,True,3910000.0,0,False,,,57.1428571428571,30.7692307692308,,9.09090909090909,255.339371575534,7.0,,,,93.0,7.0
CCH.L,False,False,True,,,1,11134030320.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,True,False,1.375,True,999,1,True,False,31358304.0,7020369.3,True,False,True,True,1285527.8688,0,False,,,92.3076923076923,20.0,,92.8571428571429,2915.85806739567,8.0,,,,,
ALWA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSE.L,False,True,True,,,1,15404780310.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,True,True,False,False,,False,False,1.53846153846154,False,999,3,True,False,2198470.0,5706479.1,True,False,True,True,1275232.2,0,False,,,,27.2727272727273,,,176.008550361469,8.0,,,,92.0,8.0
SMT.L,False,False,False,,,1,-3465536001.0,True,True,True,False,False,True,True,False,100,False,True,False,False,False,False,1,,,,False,False,False,True,,,,False,False,1.33333333333333,True,999,1,True,True,,,False,False,False,False,395413.2462,,False,,,,,,,,0.0,,,,,
KGF.L,False,True,True,,,1,16088688000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.66666666666667,True,999,1,True,False,14160200.0,2387862.4,True,False,False,True,1281033.6,0,False,,,11.1111111111111,33.3333333333333,,,1084.32498659928,,,,,,
LLOY.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWG.L,False,True,True,,,1,19582217200.0,True,False,True,True,True,False,False,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.58333333333333,True,999,1,True,False,24654000.0,6175429.6,True,False,True,True,3096472.5,0,False,,,18.1818181818182,33.3333333333333,,,1575.13416815742,18.0,18.0,,,82.0,
SDR.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXT.L,False,True,True,,,1,6240649800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.6,True,999,3,True,True,6296000.0,3107927.9,True,False,False,True,9483705.0,0,False,,,10.0,50.0,,,1250.69527214938,,,,,,
ITRK.L,True,False,True,,,1,4245232520.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.16666666666667,True,999,1,True,False,27038000.0,8087110.4,True,False,True,True,1328668.2,0,False,,,36.3636363636364,31.5789473684211,,,7968.2895202169,27.0,27.0,,,73.0,
BTRW.L,False,True,True,,,1,5269438440.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,3,,,,False,False,False,True,True,,,False,False,0.4,True,3,1,True,False,7584000.0,2868469.8,True,False,True,True,1031587.2,0,False,,,,50.0,,,1819.49042752267,11.11,11.11,,,88.89,
SHEL.L,False,True,True,,,1,284312000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,,True,,False,False,2.08333333333333,True,999,1,True,False,19849952.6,10778226.5,True,False,True,True,3455538.2,0,False,,,58.3333333333333,55.5555555555556,,57.1428571428571,69.8174983820591,,,,,,
GLEN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOD.L,False,True,True,,,1,40832680800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,False,False,1.78571428571429,True,9,1,True,False,39858380.8469416,4779037.5,True,False,True,True,2429601.0,0,False,,,23.0769230769231,30.7692307692308,,25.0,1058.03729154124,8.0,8.0,0.0,0,92.0,0.0
BARC.L,False,True,False,,,1,38411272200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.21428571428571,True,999,3,True,False,13813000.0,13177836.3,True,False,True,True,4981880.2,0,False,,,23.0769230769231,16.6666666666667,,,449.905543612794,15.0,8.0,,,85.0,7.0
FCIT.L,True,True,True,,,1,1315705552.9,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,True,,,,False,False,0.444444444444444,True,999,1,False,True,,,False,False,False,False,568875.17,0,False,,,,,,,,,,,,,
UTG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPLM.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICGIN.L,False,True,True,,,1,809168130.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,True,,False,,,False,False,0.666666666666667,False,999,3,True,False,11700000.0,7794579.33,True,False,False,False,1435314.54,0,False,,,,25.0,,,17832.6474622771,,,,,,
BAES.L,False,True,True,,,1,32918943200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,3,,,,False,False,False,True,True,,,False,False,1.30769230769231,True,999,1,True,False,36747000.0,14614099.1,True,False,True,True,2510957.7,0,False,,,25.0,0.0,,,1396.58710854363,8.33,,8.33,,91.67,
DCC.L,False,True,True,,,1,27385179840.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,True,True,True,True,,False,False,1.36363636363636,False,999,3,True,False,4072640.0,3366588.342,True,False,True,True,1080648.2925,0,False,,,22.2222222222222,10.0,,,183.412595474852,,,,,,
ULVR.L,True,True,True,,,1,62905863300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,False,False,2.07692307692308,True,9,1,True,False,10676000.0,5747985.6,True,False,True,True,2027117.4,0,True,,1,55.5555555555556,28.5714285714286,,91.6666666666667,175.704810651569,33.0,22.0,,,67.0,11.0
EDV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSEG.L,True,False,True,,,1,11082243800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,,,True,False,1.69230769230769,True,999,1,True,False,28435000.0,9838650.4,True,False,True,True,1957971.5,0,False,,,18.1818181818182,30.0,,,3210.09257168661,9.0,,,,,
TSCO.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGEN.L,False,True,True,,,1,30046417600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,,,False,False,2.07692307692308,True,999,1,True,False,21662138.0,13220373.7,True,False,True,True,2924899.1482,0,False,,,,25.0,,,901.987758161226,23.0,15.0,8.0,,77.0,
