Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
STAN.L,A,B+,91.4519098237136,66.7165209495926,41.9811320754717,A+,A+,A-,91.806962137346,95.3087039516089,80.5869665347972,B+,B,A,A,A+,A+,A+,A+,A,A+,72.4666666666667,65.7396449704142,86.3288718929254,84.9748743718593,94.0,97.2361809045226,96.9174503657262,97.5150602409639,88.4789156626506,94.5216049382716
CCEPC.L,A-,A-,81.9625759017044,81.9625759017044,100.0,A-,A-,A,79.5757372482237,77.0546424882014,89.7101296458372,A-,A+,A,A-,A,B,A-,A-,B,A+,81.0679611650485,98.5849056603774,90.7407407407407,81.9444444444444,89.5348837209302,64.3518518518518,75.7142857142857,78.7187039764359,59.2783505154639,95.398773006135
CRDA.L,A,A,85.1330006376626,85.1330006376626,100.0,A,B+,A,86.0539955318234,72.1650990419569,91.5899781361156,A+,A-,A+,A+,A+,B+,A-,B+,B+,A+,97.2929936305733,80.7692307692308,96.1065573770492,94.1791044776119,92.156862745098,70.8955223880597,79.2063492063492,68.9985272459499,67.2312223858616,95.398773006135
ANTO.L,B+,C+,73.8727265695979,48.2377331478127,22.6027397260274,A,B+,B+,84.231972513213,67.0290420943031,66.8025159191583,A,B,D-,A,A,A+,D+,A-,D,A-,85.44921875,61.2380952380952,0.0,87.7459749552773,91.2587412587413,94.1860465116279,21.8685831622177,81.0993975903615,9.41265060240964,83.1018518518518
EZJ.L,B-,C+,54.3211826724008,47.3986865742956,40.4761904761905,B-,B+,C+,50.340644119283,73.9397714314046,41.8135904499541,D+,B,C+,C+,A,C,C-,A-,C+,B+,17.6190476190476,64.0909090909091,50.0,48.6607142857143,88.7755102040816,35.2678571428571,26.3888888888889,82.605421686747,48.7198795180723,68.4413580246914
BNZL.L,C+,C+,47.2331987415742,47.2331987415742,100.0,B-,B,C-,53.0104617604618,59.5496956609473,25.3710575139147,C+,B-,D-,C-,A-,C+,D,B,B-,B+,47.7272727272727,54.7619047619048,0.0,27.0833333333333,77.5,47.9166666666667,13.6363636363636,59.5729013254786,51.4727540500736,71.5490797546012
SGE.L,B-,B-,51.7419646365034,51.7419646365034,100.0,B+,C,C+,67.7884809723633,39.3566860032723,46.9667817091572,A+,B+,D-,A+,A-,B+,C,C,D+,B+,93.879173290938,70.5317577548006,0.0,93.3995327102804,83.3038869257951,74.9415887850467,33.855421686747,38.9307228915663,17.1686746987952,74.7685185185185
SVT.L,B+,B+,72.3074635357513,72.3074635357513,100.0,A-,A-,B,79.8661939214936,78.0168418009162,63.5887296094908,A,A-,D+,A,B,A+,C-,A,C-,A+,84.2857142857143,80.8823529411765,18.0,90.5405405405405,60.7142857142857,98.6486486486486,28.7878787878788,88.7334315169367,30.7069219440353,95.398773006135
LMPL.L,B-,B-,52.2203129862857,52.2203129862857,100.0,B-,C+,B-,55.4720894023308,43.4289719935789,57.1388423404552,C+,B,A-,A,D,D,A-,B-,D+,D,47.7272727272727,60.6944444444444,81.4516129032258,89.2487046632124,16.597510373444,13.860103626943,81.4207650273224,56.9219440353461,17.2312223858616,15.260736196319
ICAG.L,B+,B-,71.1222447426718,51.6325509427645,32.1428571428571,B-,A,B+,56.59885206609,90.7292004760359,72.7356135673622,B+,A-,C+,B+,B,B,D,A+,A+,A-,74.7422680412371,81.0679611650485,50.0,69.6261682242991,66.4835164835165,64.9532710280374,12.2549019607843,91.7721518987342,93.0379746835443,82.051282051282
REL.L,A-,A-,81.3239066197037,81.3239066197037,100.0,A-,A,A-,78.2532832384495,84.9522782487977,78.0431608948421,A+,A+,B-,A+,A+,A+,C,A+,C-,A+,99.2845786963434,97.2673559822747,52.5,97.3714953271028,94.434628975265,95.7359813084112,33.855421686747,99.6234939759036,29.6686746987952,94.5216049382716
SMIN.L,B-,B-,55.0771247738668,55.0771247738668,100.0,B-,A-,C,56.3343247866388,79.6765456889286,36.9094908024526,B,C,D+,B-,B,C,B,A-,A+,C+,60.4838709677419,37.6923076923077,19.3181818181818,57.4626865671642,63.1147540983607,35.8208955223881,63.8461538461538,80.3463855421687,98.7198795180723,47.7623456790124
BAB.L,B-,B-,57.0622728771698,57.0622728771698,100.0,C,A,B-,36.920985181285,83.858148787312,57.7533072254297,B+,B,C+,A-,C-,C-,D,A,B+,A-,71.8085106382979,61.8279569892473,43.1372549019608,76.3888888888889,30.4878048780488,25.462962962963,8.41584158415842,90.3534609720177,66.9366715758468,76.7638036809816
AZN.L,A+,B+,95.5851914320946,69.6107775342291,43.6363636363636,A+,A+,A+,97.1360669570881,95.3689449154643,92.7195767106567,A+,A+,B,A+,A+,A+,A+,A+,A,A+,96.7692307692308,98.0882352941176,63.1147540983607,97.3922902494331,95.4372623574145,98.9795918367347,97.39336492891,97.9668674698795,87.2740963855422,94.5216049382716
HSBA.L,B+,C+,70.0892450650774,44.7144338532934,19.3396226415094,B,B+,A,63.511014471691,73.6293321433884,83.8973771909646,A+,A+,A-,A-,A+,C+,C-,A,D+,A+,95.2666666666667,97.2189349112426,77.7246653919694,75.5276381909548,94.0,46.5829145728643,27.115987460815,83.3584337349398,24.6987951807229,98.3796296296296
