Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
PRU.L,B,B,65.5470780197538,65.5470780197538,100.0,B,A-,C-,61.2240277696395,81.3922187171399,33.1423318029955,A+,B,D-,A-,B,B,C,A,B,A+,93.4210526315789,62.206572769953,3.36134453781513,80.3501945525292,64.7435897435898,59.727626459144,34.156378600823,83.8328075709779,65.8517350157729,92.5
MKS.L,A-,A-,77.8199664799875,77.8199664799875,100.0,A,B,A,83.6029970396374,64.0622449341708,83.4912172274001,A+,A+,C-,A,A+,A,A-,B,B-,A+,99.3975903614458,98.2954545454545,25.4716981132075,86.1904761904762,91.6666666666667,84.2857142857143,75.7894736842105,59.9009900990099,57.1287128712871,95.2688172043011
IMB.L,B+,B+,70.3874148076362,70.3874148076362,71.0526315789474,B,B+,A-,62.8845796861159,74.1443743427971,78.75675322412,A,A,D-,B+,B+,B+,C+,B+,A,A,86.2582781456954,87.0065789473684,0.0,67.3134328358209,73.6947791164659,69.9101796407186,44.8220064724919,68.6908517350158,85.2523659305994,84.75
EXPN.L,B-,C+,57.5572666463198,49.8723833231599,42.1875,B+,B-,C,70.637673537397,57.6515151515151,33.5456927107412,B-,C,D-,A,B,A+,C-,B-,B+,B,53.6407766990291,39.3333333333333,0.0,86.7491166077738,60.3351955307263,99.8233215547703,27.9245283018868,51.7857142857143,73.2142857142857,63.6363636363636
GSK.L,A+,B-,93.9115546166475,57.9557773083237,22.0,A+,A+,A,96.7976679686949,97.1239046617595,83.6495281028528,A+,A-,B,A+,A+,A+,A+,A+,A+,A,95.6018518518518,77.1739130434783,63.2352941176471,96.6666666666667,94.9438202247191,99.0666666666667,97.3087818696884,98.9747634069401,95.4258675078864,90.4166666666667
LAND.L,A-,A-,81.6393920352691,81.6393920352691,100.0,B+,A-,A+,71.1765949066921,76.0538699031193,94.8470429805858,A+,A+,A-,A+,A+,C-,A+,A-,B,B+,99.8134328358209,93.5087719298246,80.0,98.1586402266289,91.9254658385093,25.6373937677054,94.811320754717,81.8811881188119,58.5148514851485,73.2258064516129
BEZG.L,B-,B-,51.3399084605004,51.3399084605004,100.0,C-,A,D,33.1789208942377,84.4009368678804,15.7202797202797,C,C,D-,B,D,D,C,A+,A-,C,40.9090909090909,37.6923076923077,0.0,60.4508196721312,15.6716417910448,11.6803278688525,35.6837606837607,96.1386138613861,78.3168316831683,34.8387096774194
BP.L,A,C+,88.5191705119478,48.0095852559739,7.5,A,A+,A,88.8512538760543,93.4828250963898,84.7310773866538,A-,A,A-,A,A+,A+,B+,A+,B+,A+,82.9741379310345,91.6015625,79.6296296296296,88.6194029850746,93.5828877005348,96.8283582089552,67.5,99.6056782334385,69.006309148265,99.5833333333333
JD.L,C,C,36.1289776966648,36.1289776966648,100.0,C,D+,B-,38.2159500360317,23.6366442199776,56.4759283403351,A-,B+,D-,B+,B+,D+,D-,D+,D+,C,82.4786324786325,72.4576271186441,0.0,73.7569060773481,73.9130434782609,24.0331491712707,0.0,20.7954545454545,21.7045454545455,40.7407407407407
ABF.L,A-,A-,76.8767050023977,76.8767050023977,100.0,A-,B,A+,77.2276744776783,58.4192429022082,93.104945766144,A+,A,A,B+,A+,C+,A,B,C+,A-,97.1854304635762,90.2960526315789,86.7469879518072,69.4029850746269,93.574297188755,49.5508982035928,86.7313915857605,59.0694006309148,45.0315457413249,75.25
AAL.L,A,B,83.3399352125834,60.3063312426553,37.2727272727273,A-,A,A-,82.9799073761135,86.9313003855591,81.2459913390289,A+,A,D-,A,A+,A,D+,A-,A+,A+,95.4308093994778,83.4190231362468,0.0,87.752808988764,91.7508417508417,85.9550561797753,24.1847826086957,82.4132492113565,96.0567823343849,95.8333333333333
ADML.L,B,B,59.0250471903817,59.0250471903817,97.5609756097561,C+,A-,C-,48.9330580229845,80.9218717139853,28.6565357054608,B,A-,D-,A-,C,D,B+,A+,C-,A-,66.0526315789474,77.2300469483568,0.0,76.0700389105058,34.2948717948718,11.8677042801556,68.9300411522634,97.0820189274448,30.8359621451104,75.25
RTO.L,B,B,64.1155878359851,64.1155878359851,100.0,B+,C+,B+,74.8580532067206,45.3619348054679,71.297258552048,A,A,C,A,C,A,A+,C+,C-,B-,84.8547717842324,85.0,37.2340425531915,87.4613003095975,41.1363636363636,90.2476780185759,93.5855263157895,48.3438485804416,27.9968454258675,56.5
RMV.L,B+,B+,67.9090901463938,67.9090901463938,100.0,C+,A,B+,48.764387529164,83.5112513144059,70.8542733950684,A-,A+,B-,A,B,C,C,A,A+,B-,79.4710327455919,94.0821256038647,52.7777777777778,89.5007342143906,60.0278551532033,36.4904552129222,34.3605546995378,85.8832807570978,93.6119873817035,56.5
SBRY.L,B-,C-,56.2081640491441,32.2707486912387,8.33333333333333,B-,B+,C+,52.4494559172718,68.9289896731609,47.7984461430628,B-,B-,C-,B-,D+,D+,A+,B,A+,B-,54.8192771084337,52.8409090909091,25.4716981132075,54.7619047619048,21.969696969697,17.6190476190476,93.1578947368421,64.6534653465347,92.5742574257426,54.8387096774194
PHNX.L,B,C,59.6816304021144,36.8408152010572,14.0,B,B,B,59.3497182615117,59.3806025763867,61.7464063714064,B,B,B,A,B-,D+,A-,B-,B-,B+,65.0568181818182,65.8974358974359,59.2592592592593,86.2704918032787,55.5970149253731,18.4426229508197,76.2820512820513,58.1188118811881,54.3564356435644,73.2258064516129
IHG.L,A-,A-,83.0717370976403,83.0717370976403,100.0,A,A-,A,87.3103398429486,75.285664213109,84.6585912827169,A,A,B,A,A+,A+,A-,B+,A-,A+,88.3663366336634,83.7155963302752,66.2162162162162,87.8378378378378,96.2732919254658,91.6988416988417,80.625,69.3217665615142,81.4668769716089,95.8333333333333
BT.L,B+,B,73.8464036922533,63.7982018461266,53.75,A-,B,A-,77.5970134738724,64.9071294226197,75.6949488905833,A,A-,B,B+,A-,A,A-,B-,A,A+,86.5131578947369,76.530612244898,62.3762376237624,73.6413043478261,77.7777777777778,86.1413043478261,76.1494252873563,51.1881188118812,90.3960396039604,95.2688172043011
MNDI.L,A,A,89.0110079976453,89.0110079976453,100.0,A,A,A+,86.7751050128304,88.0564318261479,92.1043924948848,A,A+,A+,A+,A,A-,A,A+,B,A+,86.2903225806452,97.6923076923077,92.9824561403509,93.3823529411765,85.5932203389831,78.6764705882353,89.84375,94.5583596214511,61.198738170347,95.8333333333333
BATS.L,A+,B-,92.7939762091503,53.6338302098383,14.4736842105263,A+,A,A+,94.2669013978203,86.938871363477,95.8032647876592,A+,A+,A,A+,A+,A+,A,A+,B,A,99.5033112582781,93.9144736842105,86.7469879518072,99.5522388059701,93.574297188755,97.4550898203593,88.5113268608414,93.1388012618296,66.0094637223975,87.3333333333333
PSON.L,A,A,85.4690703524586,85.4690703524586,100.0,A,A-,A-,91.1003110332968,79.0080616894497,82.6086956521739,A+,A+,C+,A+,A-,A,A+,A-,B,A+,99.5652173913044,94.3478260869565,50.0,98.6486486486486,82.7777777777778,88.3783783783784,92.9411764705882,80.205047318612,63.801261829653,95.8333333333333
PCT.L,C,C,34.0373261988517,34.0373261988517,100.0,B-,D+,D,56.9664332822228,21.1249512047979,13.8888888888889,D-,C+,D-,C,B+,B+,C+,C-,D,D-,0.0,41.6666666666667,0.0,33.7837837837838,70.4545454545455,70.2702702702703,50.0,26.2376237623762,14.6534653465347,5.26881720430108
SPX.L,C+,C+,45.5486487990023,45.5486487990023,100.0,C+,B-,C,47.6483260315156,50.768089712197,38.9050229135941,B+,B-,D+,C+,B-,A-,D-,C+,C+,B,70.3757225433526,54.833836858006,18.1089743589744,41.7929292929293,57.6547231270358,77.1464646464647,8.19672131147541,49.6039603960396,45.8415841584158,63.9784946236559
PSN.L,B+,B+,68.6419210617525,68.6419210617525,100.0,B,B+,B+,60.7784555869663,74.2131440588854,73.8328489438285,B-,A-,A,A+,C,C,A,A-,B-,A-,52.8225806451613,79.9242424242424,83.4862385321101,95.4545454545455,34.0,37.4125874125874,88.8461538461538,78.7854889589905,58.2807570977918,75.25
RIO.L,A,C+,85.9023444232097,43.4057176661503,0.909090909090909,A+,A,A-,92.7506342769937,86.7472835611637,77.4824430600391,A-,A,C+,A+,A+,A+,B,A,A,A+,76.2402088772846,84.5758354755784,50.0,98.9887640449438,91.7508417508417,98.4269662921348,65.4891304347826,84.1482649842271,89.3533123028391,95.8333333333333
CCH.L,A,A,90.3725690107159,90.3725690107159,100.0,A+,A+,A,91.9087870412033,94.6650246305419,84.4414107715496,A-,A+,B,A+,A,A+,A,A+,A+,A,81.5476190476191,96.0674157303371,58.8235294117647,97.3404255319149,88.8888888888889,92.0212765957447,90.9090909090909,95.320197044335,96.3054187192118,88.9285714285714
ALWA.L,B-,B-,55.7530558493855,55.7530558493855,100.0,B+,C,A-,72.6630766104451,39.1428368643316,76.3310185185184,C+,A+,A,A+,D-,A-,C+,C-,C+,B+,50.0,93.0555555555556,85.9375,99.3243243243243,0.0,83.1081081081081,50.0,30.5940594059406,47.4257425742574,69.4623655913978
RR.L,A-,A-,77.9257796161497,77.9257796161497,90.0,A-,B+,A-,83.1813231350986,68.753539870116,80.7185867045023,A,A-,B+,A+,B,A,A+,B+,B-,B+,89.8648648648649,79.5774647887324,75.0,96.195652173913,61.0294117647059,90.7608695652174,98.8095238095238,71.5841584158416,56.3366336633663,73.2258064516129
SN.L,A,A,84.7639933754646,84.7639933754646,100.0,A,A+,C+,90.6113789440541,93.4834451187054,49.5814732142857,B+,A-,D-,A,A-,A+,A+,A+,A+,B-,71.484375,81.640625,0.0,90.2489626556017,82.3770491803279,97.7178423236515,91.7777777777778,99.7029702970297,98.5148514851485,54.8387096774194
SSE.L,B,C+,60.7496328491229,43.6101105422085,26.4705882352941,B+,C+,B,67.9944131863679,47.6266013698144,62.9289369908229,B-,B,B+,B+,B+,B,B+,C,B-,A+,53.6269430051813,64.572864321608,71.3888888888889,70.4326923076923,73.4177215189873,59.8557692307692,68.232044198895,37.3267326732673,50.1980198019802,95.2688172043011
SMT.L,D,D,15.2504103451042,15.2504103451042,100.0,D+,D,D,19.6606380816907,12.8543241420916,10.9375,D-,D-,C-,C,D-,D+,D-,D,C-,D-,0.0,0.0,32.8125,33.7837837837838,0.0,25.0,0.0,9.40594059405941,29.4059405940594,5.26881720430108
KGF.L,B+,B+,73.2056462054565,73.2056462054565,100.0,B+,B+,A-,69.7799660884309,73.1447531849959,80.9400547286568,A,A+,C+,A,A-,A,C-,A-,C+,A+,87.9084967320261,97.5862068965517,47.2602739726027,91.4634146341463,81.8181818181818,84.6341463414634,27.5401069518717,76.1386138613861,48.4158415841584,95.2688172043011
LLOY.L,A-,C+,79.311070074126,49.5040198855478,19.6969696969697,A-,B+,A,80.8331581309377,73.9896376734447,87.3719033245888,A+,A,A,A,A+,A+,C-,B+,B+,A+,99.4369369369369,89.390756302521,83.8509316770186,87.1026894865526,94.6031746031746,96.0268948655257,31.413612565445,70.3960396039604,71.7821782178218,95.2688172043011
NWG.L,A-,B-,82.1104842765257,50.6482653940768,19.1860465116279,A,A-,B,90.6120483180583,78.5874518051174,61.6349004231008,A,A,C+,A+,A+,A+,B+,A+,D-,A+,87.1240601503759,84.2982456140351,49.5967741935484,93.677494199536,94.8648648648649,94.0255220417633,74.6296296296296,97.5552050473186,3.86435331230284,95.8333333333333
SDR.L,B,B,65.2521805443977,65.2521805443977,100.0,B,B,A-,59.6956881940873,65.9046098158203,78.7179132923814,A+,A,B+,A,A+,C+,C+,A-,D,A-,96.4285714285714,89.0957446808511,67.4825174825175,83.4494773519164,92.1985815602837,41.98606271777,45.0819672131148,78.7128712871287,13.1683168316832,80.9677419354839
