Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal
DUK.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
KMI.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False
DVN.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True
RCL.N,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
VTRS.OQ,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,,100.0,,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True
CAH.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False
MKC.N,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,"ISOS Group, Inc",100.0,,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False
IEX.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VLO.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,True,LRQA Americas Sustainability Inc,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EXPD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LH.N,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SW.N,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,KPMG Accountants NV,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
DRI.N,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MAA.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"ISOS Group, Inc",100.0,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
JNJ.N,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
JNJ.N,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
COR.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
SHW.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SBAC.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True
MPWR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,Underwriters Laboratories (UL) Solutions,100.0,,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False
COP.N,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False
ORCL.N,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMP.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,Paveena HengsritawatLRQA Lead Verifier,100.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NXPI.OQ,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,,100.0,,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False
CPRT.OQ,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,,100.0,,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False
TXT.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True
MTCH.OQ,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,,True,,,100.0,,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False
NDAQ.OQ,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,LRQA Group Limited,100.0,,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True
FFIV.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LEN.N,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False
CDNS.OQ,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,,100.0,,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,False
NVDA.OQ,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,,48.52935,,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False
WELL.N,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,Lloyds Register Quality Assurance Inc,20.0,,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False
PLD.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,Lloyd's Register Quality Assurance Ltd (LRQA),12.94118,,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True
ROST.OQ,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MRK.N,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
WEC.N,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
MSCI.N,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,,True,,,100.0,,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
TMO.N,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,Bureau Veritas UK Limited,100.0,,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True
F.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,,100.0,,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False
GEHC.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,True,True,"LRQA, Inc.",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LYB.N,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,True
IBM.N,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IQV.N,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,,100.0,,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
VRTX.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DXCM.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PEP.OQ,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True
AOS.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BLK.N,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,,True,True,Deloitte & Touche LLP,100.0,,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
HII.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVS.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",99.0,,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False
PH.N,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NSC.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,KPMG LLP,100.0,,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False
MSFT.OQ,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,Deloitte & Touche LLP,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
HWM.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,Bureau Veritas UK Limited,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BAX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
HUM.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Schneider Electric,100.0,,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False
AXON.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False
ZBH.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TDY.N,,,,,,,,,,,True,True,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TDY.N,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GILD.OQ,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,"Apex Companies, LLC",85.0,,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True
EPAM.N,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NOC.N,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,"Lloyd's Register Quality Assurance, Inc.",86.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
PNW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,"Cameron-Cole, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BFb.N,,,,,,,,,,,True,False,True,True,True,,True,,,100.0,,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True
DE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",51.0,,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True
HSY.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,Ernst & Young LLP,58.83971,,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True
GL.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SLB.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
AWK.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False
PKG.N,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CPAY.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,,,,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,False
ADI.OQ,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,,,100.0,,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False
MMC.N,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,LRQA Group Limited,100.0,,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True
IT.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ECL.N,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
BXP.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,DNV Business Assurance USA Inc,100.0,,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False
GE.N,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,,,100.0,,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True
ED.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False
ALLE.N,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,,True,,,100.0,,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True
OTIS.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False
WFC.N,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False
CTVA.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,SGS SA,100.0,,False,True,True,True,False,True,False,True,False,False,True,True,True,False,True,True,False
FTV.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,,100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
AEE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False
PRU.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
DLTR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,98.00299,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CF.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
NEE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,"Cameron-Cole, LLC",100.0,,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
KLAC.OQ,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False
AME.N,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NUE.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
D.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,LRQA Group Limited,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SJM.N,,,,,,,,,,,True,False,False,False,True,True,True,True,Ernst & Young & Co,100.0,,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False
EMR.N,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True
DVA.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,True,Lucideon CICS Limited,51.0,,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False
COIN.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CMS.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
HPE.N,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,SCS Global Services,100.0,,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False
BDX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
MGM.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,,51.0,,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
HUBB.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False
ALGN.OQ,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SRE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Deloitte Asesoria en Riesgos SC,77.58282,,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
REGN.OQ,False,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
EFX.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
USB.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True
CSGP.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,"Cameron-Cole, LLC",86.28562,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HCA.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,EY Limited,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AVGO.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
DHR.N,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,,100.0,,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False
NWSA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,Cventure LLC,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ERIE.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RTX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL.OQ,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC,Fraunhofer IZM",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
CME.OQ,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ADM.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True
APD.N,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,GHD Limited,100.0,,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True
FANG.OQ,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,GRANT THORNTON LLP (US),100.0,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
WRB.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True
AXP.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True
CLX.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,Ernst & Young LLP (EY),100.0,,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False
DOV.N,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,S&P Global Sustainable1,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FSLR.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False
MTB.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,"PricewaterhouseCoopers LLP, UK",100.0,,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True
FDX.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,Cventure LLC,100.0,,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False
TROW.OQ,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,,True,True,Cventure LLC,84.0,,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
JKHY.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,Trinity Consultants,100.0,,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False
O.N,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,True
MLM.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RVTY.N,,,,,,,,,,,True,False,True,False,True,,True,,,100.0,,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False
RVTY.N,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,,True,,,100.0,,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False
L.N,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QCOM.OQ,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,,100.0,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True
IPG.N,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP (USA),100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
PHM.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ULTA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO.OQ,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
WTW.OQ,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,,True,,,100.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANET.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False
ES.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,TRC Companies Inc,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False
CTAS.OQ,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
GPN.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False
RSG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,LRQA Group Limited,100.0,,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False
LIN.OQ,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,"Carbon Verification Service, LLC",100.0,,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False
MCK.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),68.62745,,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
HLT.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,"DEKRA Certification, Inc",57.74088,,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False
NFLX.OQ,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,Ernst & Young LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
