Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
DRI.N,False,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MAA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,177.157383244848,315000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
JNJ.N,False,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,False,31083.5028576964,2567000000,6910202.06,,True,True,False,True,True,1,True,True,,1,,2,,,,,,,,,,,,
COR.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,14.6697008302288,3500000,290550.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SHW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,288.698143858488,5757969,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GD.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
SBAC.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
MPWR.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,3121.25866985332,5600000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
COP.N,True,False,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,True,1154.31613860522,52900000,1798850.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ORCL.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,553.394082113238,21620000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3570.63155545637,48000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NXPI.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CPRT.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TXT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,936.205046777101,10907725,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TXT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,485.059360361816,6006005,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
T.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,737.943200735459,89100000,4363874.0,,True,True,False,False,True,,True,True,,5,,1,,,,,,,,,,,,
MTCH.OQ,,,,,,,,,,,,False,False,True,True,True,True,False,False,1743.04792040975,5200000,0.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
FFIV.OQ,True,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1706.32955529713,4600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LEN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CDNS.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CDNS.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NVDA.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,149.925037481259,2500000,0.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
WELL.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,62.4193398733056,296000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
PLD.N,False,False,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,987.511135763871,4700000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROST.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
MRK.N,True,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,True,False,35705.4862023653,1739000000,799080.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
WEC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2405.00240500241,20000000,362379.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TMO.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,561.067047512178,22000000,363373.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
F.N,False,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,545.69058463705,74400000,0.0,,True,True,False,False,True,3,True,True,,,1,1,,,,,,,,,,,,
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,86500.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
IBM.N,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,8266.7829119442,474100000,4830000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IQV.N,False,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VRTX.OQ,False,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,3919.06569473837,35000000,1695250.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DXCM.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,285.889319991832,700000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PEP.OQ,True,True,True,True,False,True,True,True,,,,True,True,True,True,True,True,True,False,2088.7334222513,166000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AOS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,452.11788973975,1600000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BLK.N,True,False,False,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,,,95000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CVS.N,True,False,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,806.284053872179,260000000,,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
PH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,278.792271878224,4000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,770.767456471011,8587891,220300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSFT.OQ,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,17188.0205606587,2889100000,,,True,True,False,False,True,1,True,True,,1,,6,,MM,,,,,,,,,,
HWM.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BAX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,4371.08886107635,55880000,583742.0,,True,True,False,True,True,,True,True,,,,1,,CU,IR,SY,SD,,,,,,,
HUM.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,242.274146656617,22500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AXON.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,34.7471162789082,30000,0.0,,True,False,False,False,True,,False,True,,,,1,,,,,,,,,,,,
ZBH.N,True,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,965.431778555887,6700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDY.N,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GILD.OQ,False,False,True,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,12598.4251968504,344000000,674450.0,,True,True,True,True,False,1,True,False,,,,,,,,,,,,,,,,
EPAM.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NOC.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,962.629797852357,34334117,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PNW.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,3391.30983427273,12900000,415094.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3865.59619387452,13000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
DE.N,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,1063.64629448629,55500000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HSY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1828.04352527047,16400000,493950.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
GL.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SLB.N,True,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,True,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AWK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,531.552162849873,2089000,465025.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,122.116864804729,944000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADI.OQ,False,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,245.959097002169,1800000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MMC.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,371.621621621622,7700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ECL.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,5582.26081563033,79200000,75000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BXP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,16600.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GE.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,618.038215658149,34900000,533000.0,,True,False,False,False,True,,True,True,,,1,1,,,,,,,,,,,,
ED.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ALLE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
WFC.N,False,False,True,False,False,True,True,False,,,,False,True,True,True,True,True,False,False,7768.48647146502,615000000,4571700.0,4571700,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
CTVA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,3606000.0,,True,True,False,False,True,,False,True,,,,1,,,,,,,,,,,,
FTV.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AEE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1720.36284016265,11000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,855.725040178194,60700000,397550.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DLTR.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,,,2800.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CF.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,357.589844448418,4000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NEE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,563.687266304654,3900000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,191.86545298063,7000000,205000.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3480.37811515325,48600000,4396361.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1316.07808729985,24000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
COIN.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,,True,True,True,True,True,True,True,False,818.665575112567,6000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,434.062769939534,12060000,2128009.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1270.18974439392,24300000,2399353.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
MGM.N,False,False,False,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,1972.75752210195,19096569,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HUBB.N,False,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,242.527132722973,1200000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ALGN.OQ,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,4091.15656840632,52600000,,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
REGN.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,124941.468343616,1520900000,176488.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EFX.N,True,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
USB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2728.7531358655,62000000,387345.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CSGP.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1374.63406095769,3000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HCA.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,697.848583877996,41000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AVGO.OQ,True,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
DHR.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
NWSA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,1001500.0,,True,True,False,False,True,,True,True,,2,,1,,,,,,,,,,,,
ERIE.OQ,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
RTX.N,False,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,523.389451450581,33700000,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
AAPL.OQ,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,3,True,True,,1,,30,,,,,,,,,,,,
CME.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1641.89607011109,7700000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,108.74027847834,9270000,188786.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
APD.N,True,True,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,678.097452291001,7000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FANG.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,485.508312490805,3300000,873732.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WRB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AXP.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,887.062888090014,38000000,551755.0,,True,True,False,False,True,,True,True,,,1,1,,,,,,,,,,,,
CLX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1089.76978613268,8000000,10000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOV.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,177.056511379675,1400000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,124.227093296116,363163,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,5657.76056157029,33900000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FDX.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,962.73180957372,80830000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TROW.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,1720.56465803777,13200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
JKHY.OQ,False,False,False,False,False,False,True,False,,,,False,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
O.N,,,,,,,,,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MLM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,105250.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
QCOM.OQ,True,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,1165.17878210094,39110391,2951679.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
IPG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PHM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,146074.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ULTA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
KO.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,5637.00248379475,186100000,2650875.0,,True,True,False,False,False,,True,False,,,,,,MM,MM,,,,,,,,,
CSCO.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,9574.85246296519,477000000,,,True,True,False,False,True,1,True,True,,,,1,,,,,,,,,,,,
WTW.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,True,True,,,,5,,,,,,,,,,,,
ANET.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ES.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,583.395947812215,5800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CTAS.OQ,False,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,246.191876486974,1933704,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GPN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,586.595586924081,5000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
RSG.N,False,False,True,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,680.978840194776,7691656,1539675.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LIN.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,315.006657357192,9700000,3300000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,29.383615695888,7000000,45500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HLT.N,True,False,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,130.541119557706,755572,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NFLX.OQ,False,False,False,False,True,True,False,False,,,,False,False,True,True,True,True,False,False,,,50000.0,,True,False,False,False,True,,False,True,,2,,2,,,,,,,,,,,,
FI.N,False,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,36.64655804251,650000,120000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
RF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3572.53805529668,23000000,181500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WMT.N,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,2671.93929353925,1400000000,,,True,True,False,False,True,2,True,True,3,3,,10,,,,,,,,,,,,
AMGN.OQ,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,1291.64608897162,34000000,507550.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
KIM.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1025.94918620245,1400000,412461.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DDOG.OQ,,,,,,,,,,,,True,True,True,True,True,,False,False,218.705651354031,225000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
DG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
EQR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,244.266233766234,601872,1357900.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
URI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,56.0930424042816,545000,481845.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TDG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
CNC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,488.95874013748,61600000,,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
NKE.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,,,864500.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
AES.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,774000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ELV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,341.895137731807,47400000,1017704.41,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GWW.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,7372.13945630472,96000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
K.N,False,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,True,False,3174.2524672264,43100000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
K.N,False,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,True,False,19099.4916485113,263000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GOOGL.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,895400.0,,True,False,False,False,True,2,True,True,,5,1,65,5,,,,,,,,,,,
GM.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,685.017794715127,87000000,435000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CCI.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
COF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2299.98357154592,70000000,,,True,True,False,False,True,,True,True,,1,,1,,,,,,,,,,,,
C.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,487000.0,,True,True,False,False,True,,True,True,,1,,3,,,,,,,,,,,,
ODFL.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
A.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MOH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
GS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3846.80484389666,250000000,0.0,,True,True,False,False,True,,True,True,,1,1,1,,,,,,,,,,,,
MET.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,475.520540236354,33800000,1132123.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
