Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
REL.L,True,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.2498960160709,1.93704831050991,,,True,True,False,True,True,True,True,True,True,False,41.0560642058942,0.830639762027848,,424789.2,424789.2,352846.8,,,352846.8,,True,False,15.1484104757056,156734.0,156734.0,,True,True,True,False,False,,,352846.8,830639.762027848,,
SMIN.L,False,True,False,False,False,True,True,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,97.4609922589429,,,,True,True,False,True,True,True,True,True,True,True,257.977299987225,,,805352.4,,,,,,,True,False,,,,,True,,False,False,False,,,,,,
BAB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.02620812966,208.269802486897,,,True,True,False,True,False,False,True,True,True,False,371.899409386001,0.068113939804327,,2035207.4832,2035207.4832,569535.0,,,138626.0,,True,True,183.098387403164,1002000.0,733000.0,,True,True,False,False,False,,,138626.0,68113.9398043267,,
AZN.L,True,True,True,False,False,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,41295.6,,,,,True,True,,,,,,,,,,,,,23.5783287926746,15.071135953208,,,True,True,True,True,True,True,True,True,False,True,127.341751031544,0.446813040415855,,5647734.0,5364212.4,,283521.6,,2523481.2,41295.6,True,True,81.3961353746251,3610000.0,3610000.0,,True,,False,False,False,,,2564776.8,454124.928688214,,
HSBA.L,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1825,58.5,957000.0,39.7,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.49581466594692,4.44304863382293,,,True,True,False,True,True,False,False,True,True,False,47.4569751483986,0.431478155291096,,2870150.4,2870150.4,2562512.4,,,1238407.2,,True,True,24.818532052448,1501000.0,1501000.0,,True,True,True,False,False,,,1238407.2,431478.155291096,,
CTEC.L,True,False,False,False,False,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,70.2597444437251,23.9676246755028,,,True,True,True,True,True,False,True,False,True,True,239.041737032569,0.370591868618973,,495414.0,495414.0,265489.2,,,183596.4,,True,False,81.5440289505428,169000.0,169000.0,,True,True,True,False,False,,,183596.4,370591.868618973,,
WPP.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,30.6634966657069,,,,True,False,True,True,False,False,False,True,True,False,34.9481194579288,0.675261443308704,,609998.4,609998.4,496537.2,,,411908.4,,True,True,,,,,True,True,False,False,False,,,411908.4,675261.443308704,,
FRES.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1087.34753984715,2947.50790488986,,,True,True,False,True,False,False,False,True,False,False,4190.72028411823,0.173955732599478,,11327936.0,11327936.0,3962516.4,,,1970559.40572,,True,False,11359.9200917465,30707000.0,14567000.0,1955000.0,True,,False,False,False,,,1970559.40572,173955.732599478,,
AAF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,True,True,True,True,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HWDN.L,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,251.020755762719,,,,True,False,True,True,False,False,False,False,True,False,414.025766792972,,,1157719.6332,1157719.6332,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
SGRO.L,False,True,False,False,False,False,False,False,True,False,True,False,False,False,320093,,,,,,,,,,,,,,,,,,1421631.3564,True,True,,,,,,,,,,,,,25.4437160383128,1.81185107241973,,,True,True,False,True,False,False,True,False,True,False,963.750975316353,,,711906.8472,1421631.3564,709724.52,89211.6,,,89211.6,True,False,68.6288604833952,50695.0,50695.0,,True,,False,False,False,,,89211.6,125313.586111551,,
SJP.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.08851140740234,,,,True,False,False,True,False,False,False,False,False,False,,,,38410.6572,38410.6572,,,,,,True,True,,,,,True,,False,False,False,,,,,,
TW.L,False,True,False,False,False,True,False,True,True,False,False,True,False,False,,42,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,74.1319384336172,83.3483288088171,,,True,True,False,True,True,True,True,True,True,False,62.1542080091176,0.16756218043158,,332323.2,332323.2,79513.2,,,55684.8,,True,False,69.8814772074857,373639.0,373639.0,,True,True,False,False,False,,,55684.8,167562.18043158,,
AHT.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,155.549305412431,,,,True,True,False,False,False,False,True,False,False,False,595.514411664971,,,4741664.4,4741664.4,,,,,,True,False,,,,,False,,False,False,False,,,,,,
HLMA.L,False,True,False,False,False,False,False,True,True,False,False,False,True,False,,42,,37474.0,44.91347,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,12.7804098693293,6.43928911749614,,,True,True,False,True,False,False,False,True,False,False,91.1719670778027,,,165600.0,,112608.0,,,,,True,False,45.9361367457944,83436.0,83436.0,,True,,False,False,False,,,21528.0,130000.0,,
III.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.309308283529188,,,,True,False,False,True,False,False,False,True,False,False,1.95700051516036,0.379191095132743,,5207.04,5207.04,2946.96,,,1974.4632,,True,False,,,,,True,True,False,False,False,,,1974.463,379191.056723206,,
HIK.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,194.61014302411,136.428528549243,,,True,True,False,True,False,False,True,True,False,False,595.325323149236,,,1519865.55,1513551.6,755650.8,6313.95,,,6313.95,True,True,417.343909126518,1065479.0,,,True,True,False,False,False,,,6313.95,4154.28193631996,,
CNA.L,False,True,False,False,True,True,False,False,True,True,False,False,True,False,,,,239517.3,1.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,2724.69446243404,2003.6715514718,,,True,True,False,True,True,True,True,True,True,False,800.448193062711,0.002877057253439,0.003033754497772,32570780.4,32566021.2,298162.8,5104.8,,93708.0,5104.8,False,False,588.629402297832,23951730.0,427650.0,,True,True,True,False,False,,,98812.8,3033.78668814457,,
MNG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,4.07294096437354,0.888142362598371,,,True,True,False,True,True,True,True,True,True,False,4.02234195766384,,,80326.8,,,,,,,True,True,0.877108782254986,17516.0,17516.0,,True,True,False,False,False,,,,,,
BKGH.L,False,True,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,19.9746671158536,36.074535115689,,,True,True,False,True,True,True,True,True,True,False,44.3152590051709,0.761139425217824,,130804.056,130801.968,96316.452,,,99560.124,2.088,True,True,80.0339929507044,236234.0,236234.0,,True,True,True,False,False,,,99562.212,761155.388025582,,
NG.L,True,True,True,False,False,False,False,False,True,False,False,False,False,False,,,,0.0,0.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,131.886989690858,16928.4278323199,,,True,False,False,True,True,False,False,True,False,False,597.482495555328,,,11250000.0,11250000.0,3067200.0,,,,,True,False,76690.1976517238,1444000000.0,,,True,True,True,False,False,,,112500.0,10000.0,,
RKT.L,False,True,True,False,False,True,True,True,True,True,True,False,True,True,,17,,1423691.1,18.0,39,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,75.9582238413229,130.487010423486,,,True,True,True,True,True,True,True,True,True,True,263.338951126175,,,4604164.0,,,,,,,True,True,452.384359754042,7909395.0,7909395.0,380925.0,True,True,True,False,False,,,1917926.0,416563.354389635,,
WEIR.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,2255.724,,True,True,,,,,,,,,,,,,287.510107322207,,,,True,True,False,True,False,False,True,True,True,False,678.357442355857,0.091350740160329,,2028627.504,2026371.816,839189.268,2255.724,,185316.624,2255.724,True,False,,,,,True,True,True,False,False,,,187572.348,92462.6860427305,,
IMI.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3530178110716,28.2723837175721,,,True,True,True,True,False,False,False,True,False,False,248.237549967095,,,626678.5248,626678.525,,,,,,True,False,79.4343808469235,200533.0,,,True,True,True,False,False,,,,,,
MRON.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1367.96334231476,519.264109180387,,,True,True,False,False,True,True,False,True,False,False,2646.77920279814,0.000889899827273,,9458143.2,9458143.2,6419307.6,,,8416.8,,True,False,1004.68879715193,3590209.0,3590209.0,,True,,False,False,False,,,8416.8,889.899827272651,,
HSX.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6.28609905864932,0.004141694081447,,,True,False,False,True,False,False,True,True,False,False,10.0397575657351,0.38614485639976,,30355.207,30355.2072,20171.8908,,,11721.507048,,True,False,0.006614850339011,20.0,,,True,,False,False,False,,,11721.507048,386144.85639976,,
CPG.L,False,True,False,False,False,False,False,False,True,False,True,True,False,True,,,,,,73,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,64.8732533036245,,,,True,True,True,True,False,False,False,True,True,False,93.2709062907777,,,2655552.5352,2655552.5352,,,,,,True,False,,,,,True,True,True,False,False,,,,,,
AUTOA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.66988609148198,,,,True,False,False,False,False,False,False,True,False,False,13.749332665253,,,4978.8,4978.8,,,,,,True,True,,,,,False,,False,False,False,,,,,,
AV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86360270890465,4.9029648515601,,,True,True,False,True,False,False,False,True,True,False,6.60965506750662,0.445720417905293,,291855.6,135594.0,135594.0,4284.0,,130086.0,4284.0,True,True,3.65617768995491,161442.0,161442.0,,True,,False,False,False,,,134370.0,460398.90959776,,
ENT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,23.6208947256101,5.96116770940732,,,True,True,False,True,False,False,True,False,False,False,76.7783140635714,,,397835.0496,397835.0496,,,,,,True,False,19.3764212530977,100401.0,100401.0,,True,,True,False,False,,,,,,
DGE.L,True,True,True,False,False,True,True,True,True,True,True,False,True,False,,43,,6084000.0,34.7359,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,402.039141231422,145.708582396028,,,True,True,True,True,True,True,True,True,True,False,2568.88600905447,0.07682922395134,,48327964.4,,1971239.7,,,3713000.0,,True,False,931.025614993188,17515208.0,17515208.0,,True,True,False,False,False,,,3713000.0,76829.2239513403,,
GAW.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,21.8811047850064,,,,True,False,False,False,False,False,False,False,False,False,126.440900382732,,,66168.0,66168.0,,,,,,True,False,,,,,False,,False,False,False,,,,,,
INF.L,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.54469139032686,5.73577427515549,,,True,False,True,True,False,False,True,True,True,False,27.7297935511616,,,75891.6,,,,,,,True,True,28.6854263491749,78507.0,,,True,True,True,False,False,,,35629.2,469474.882595702,,
UU.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.062322265762,,,,True,True,False,True,False,False,True,True,True,False,1491.99693354186,0.630055387187794,0.691557027097674,3444840.0,3444840.0,2317320.0,,,2170440.0,686880.0,True,False,,,,,True,True,True,False,False,,,2857320.0,829449.263245898,,
PSHP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLN.L,True,False,False,False,False,True,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,49.6776423501544,45.5925498808319,,,True,True,True,True,True,True,False,False,False,False,186.647464523316,0.527165932452276,,2451600.0,2451600.0,1180800.0,,,1292400.0,,True,False,171.299068028006,2250000.0,2230000.0,40000.0,False,,False,False,False,,,1292400.0,527165.932452276,,
WTB.L,True,True,True,False,False,False,False,False,True,True,True,False,True,False,,,,2125280.0,37.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,172.141415422626,423.858046813742,,,True,True,False,True,True,True,True,True,True,False,1026.1517848991,0.970763892901694,,2332810.0,2317095.942,2302483.47,15714.0576,,2264607.717,15714.0576,True,True,2526.65920176114,5744000.0,5744000.0,,True,True,True,False,False,,,2280321.7746,977499.999828533,,
PRU.L,True,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,True,False,21.4026883116883,,,148320.63,148320.63,,,,,,True,True,23.6248441558442,163720.17,163720.17,,True,True,False,False,False,,,,,,
MKS.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.786292606406,,,,True,True,True,True,False,False,True,True,True,True,226.900790913098,0.613266583229036,,2876400.0,2876400.0,2052000.0,,,1764000.0,,True,False,,,,,True,True,True,False,False,,,1764000.0,613266.583229036,,
IMB.L,True,True,True,False,False,True,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,80.5940251919478,33.2344077463465,,,True,True,True,True,True,True,True,True,True,False,70.5592514376943,0.52,,2563200.0,2563200.0,,,,1332864.0,,True,False,29.0963868223771,1056982.0,1056982.0,,True,True,True,False,False,,,1332864.0,520000.0,,
EXPN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,7.61331917448093,,,,True,False,False,True,False,False,True,True,False,False,50.9307520476545,0.34,,273600.0,273600.0,273600.0,,,93024.0,,True,True,,,,,True,,False,False,False,,,93024.0,340000.0,,
GSK.L,True,True,True,False,False,True,False,True,True,False,True,True,True,True,,3,,300000.0,4.0,90,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,103.482470310529,78.1400796714756,,,True,True,True,True,True,True,True,True,True,True,279.996955902774,0.257339615802827,,9932400.0,9896400.0,3456000.0,36000.0,,2556000.0,36000.0,True,False,211.426963198301,7500000.0,7500000.0,200000.0,True,True,True,False,False,,,2592000.0,260964.117433853,,
LAND.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4781857246338,46.7327735147917,,,True,True,False,True,True,False,True,True,True,False,444.498780097737,,,386471.6424,,267752.394,,,,,True,True,639.588091343208,556093.0,556093.0,,True,True,True,False,False,,,,,,
BEZG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.641670617667,0.068151018217195,,,True,True,False,True,False,False,True,True,False,False,4.95102035360593,0.370331302773175,,16297.7688,16297.7688,16297.7688,,,6035.573952,,True,True,0.092654474755453,305.0,305.0,,False,,False,False,False,,,6035.573952,370331.302773175,,
BP.L,True,False,False,False,False,True,False,False,True,False,False,False,False,False,,,,92400.0,0.1,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,2501.44509395395,527.21101503929,,,True,True,False,True,True,True,True,True,True,False,1816.16623583217,0.018558055509936,,438408000.0,438120000.0,18252000.0,288000.0,,8136000.0,288000.0,True,True,382.779876715053,92400000.0,92400000.0,2800000.0,True,,True,True,True,4,,8424000.0,19214.9778288717,,
JD.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,58.2373063137883,,,,True,False,False,True,True,False,False,True,True,True,96.2241219019595,0.68,,776109.6,776109.6,654372.0,,,527754.528,,True,False,,,,,True,True,False,False,False,,,527754.528,680000.0,,
ABF.L,True,True,True,False,False,True,False,False,True,False,False,False,True,True,,,,,,100,,,,,,,,,,,,4626.0,,True,True,,,,,,,,,,,,,4584.89833125706,47926.214366426,,,True,True,True,True,True,True,True,True,True,True,3906.1393094235,0.581129044443082,,75767292.0,75762666.0,6599509.2,4626.0,,44030574.0,4626.0,True,False,40831.1060274322,792000000.0,792000000.0,205920000.0,True,True,True,False,False,,,44035200.0,581190.099812463,,
AAL.L,True,True,False,False,True,True,True,True,False,False,False,False,False,False,,,83.0,91739000.0,49.16767,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1134.92610321355,2542.12547469385,,,True,True,False,True,True,True,False,False,True,False,2372.00296144427,,,83300000.0,83300000.0,,,,,,True,False,5313.05883022951,186584000.0,186584000.0,,True,True,True,True,True,1,,,,,
ADML.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.86006375775882,,,,True,True,False,True,False,False,True,True,True,False,13.3987151530304,0.553793433652531,,52632.0,52632.0,44204.4,,,29147.256,,True,True,,,,,True,,False,False,False,,,29147.256,553793.433652531,,
RTO.L,False,False,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,152.787406181938,,,,True,True,True,True,False,False,True,True,True,True,746.938819662227,,,3355866.0,3355866.0,194868.0,,,,,False,False,,,,,True,True,True,False,False,,,,,,
RMV.L,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.76943753674959,0.273033740334424,,,True,True,False,True,True,True,False,False,True,False,9.78418837756456,,,3936.8916,3936.8916,,,,,,True,False,3.47190437335325,1397.0,1397.0,,True,,True,False,False,,,,,,
SBRY.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.12293746244,166.492141851561,,,True,True,True,True,True,True,True,False,True,False,485.723994730968,0.075783674412929,,19528696.8,19447225.2,5000824.8,81471.6,,1479956.4,81471.6,True,False,69.0527233688041,2776288.0,2776288.0,,True,True,False,False,False,,,1561428.0,79955.5656985775,,
PHNX.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,24.5326518097472,,,,True,True,False,True,False,False,True,True,False,False,11.5213226964494,0.387401725790988,,375480.0,375480.0,163440.0,,,145461.6,,True,False,,,,,True,,False,False,False,,,,,,
IHG.L,True,True,False,False,False,False,False,True,True,True,True,False,True,False,,,,41648591.0,97.737,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,3749.17602414154,3301.33243922152,,,True,True,True,True,True,True,True,True,True,False,12434.0272353546,0.000923335687795,,48393234.0,48266013.6,28176008.4,53611.2,,44683.2,127220.4,True,True,10948.7677286742,42612604.0,,,True,True,True,False,False,,,171903.6,3552.22385013574,,
