Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
ICAG.L,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,10178.8307224414,22.1408960115592,,,True,False,False,True,True,False,True,True,False,False,11881.9068721619,0.003771162566572,,293307642.0,293307642.0,626778.0,,,1106110.8,,True,False,25.845411093787,638000.0,638000.0,,True,True,False,False,False,,,1106110.8,3771.16256657234,,
REL.L,True,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,3.77995604529675,1.34980552293223,,,True,True,False,True,True,True,True,True,True,False,34.1907845262028,0.836306997742664,,398700.0,398700.0,333435.6,,,333435.6,,True,False,12.209377366776,142374.0,142374.0,,True,True,True,False,False,,,333435.6,836306.997742664,,
SMIN.L,False,True,False,False,False,True,True,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,92.5625123718586,31.0087524111618,,,True,True,False,True,True,True,True,True,True,True,201.389992384183,,,785138.4,,,,,,,True,False,67.4663235893919,263024.0,,,True,,False,False,False,,,549596.88,700000.0,,
BAB.L,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,,,29600.0,2.88696,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,396.283764052913,205.159274719377,,,True,True,False,True,True,True,True,True,True,False,367.64414738041,0.069958493445578,,1980460.0296,1980460.0296,578081.0,,,138550.0,,True,True,190.33231606561,1025300.0,756300.0,,True,True,False,False,False,,,138550.0,69958.4934455776,,
AZN.L,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,19051.2,,,49903.2,,,,,True,True,,,,,,,,,,,,,22.9132816746702,15.1188510746257,,,True,True,True,True,True,True,True,False,False,True,118.766287572854,0.518418680303479,,5440802.4,5246319.6,,194482.8,,2820613.6,68954.4,True,True,78.3654580777543,3590000.0,3590000.0,,True,,False,False,False,,,2889568.0,531092.252128105,,
HSBA.L,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1695,55,706000.0,50.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.41925245965737,2.49092828625342,,,True,True,False,True,True,False,False,True,True,False,33.6106129254413,0.526773697614709,,2781849.6,2781849.6,2510596.8,,,1465405.2,,True,True,18.9447485108799,1568000.0,1568000.0,,True,True,True,False,False,,,1465405.2,526773.697614709,,
CTEC.L,True,False,False,False,False,True,False,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,5212.8,,True,True,,,,,,,,,,,,,63.3238065861495,19.9115261052475,,,True,True,True,True,False,False,True,True,True,True,227.118932038835,0.476942313241246,,486579.6,481366.8,244494.0,5212.8,,232070.4,5212.8,True,False,71.4152352501867,153000.0,153000.0,,True,True,True,False,False,,,237283.2,487655.462744431,,
WPP.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,25.3716712304485,,,,True,False,True,True,False,False,False,True,True,False,33.4305994880832,0.722219372780998,,631702.8,631702.8,521251.2,,,456228.0,,True,True,,,,,True,True,False,False,False,,,456228.0,722219.372780998,,
FRES.L,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1188.73795800612,3370.09468052797,,,True,True,False,True,False,False,False,True,False,False,4665.4092289734,0.124242406562866,,11350894.0,11350894.0,3961411.2,,,1410262.3872,,True,False,13226.523742391,32180000.0,12845000.0,2401000,True,,False,False,False,,,1410262.3872,124242.406562866,,
AAF.L,False,False,False,False,False,False,False,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,40.5822282398587,17.4623811857608,,,True,True,False,True,True,True,True,True,False,False,94.1890877222693,,,444949.2504,444949.2504,,,,,,False,False,40.5292125317528,191460.0,191460.0,,False,True,False,False,False,,,,,,
HWDN.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,159.640622006687,,,,True,False,True,True,False,False,False,False,True,False,355.666949548659,,,1046210.1984,1046210.1984,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
SGRO.L,False,True,False,True,False,False,False,False,True,False,True,False,False,False,356981.0,,,,,,,,,,,,,,,,,,2666593.926,True,True,,,,,,,,,,,,,,1.60767104969588,,,True,True,False,True,False,False,True,False,True,False,,,,,2666593.926,1898392.4136,108471.6,,,108471.6,True,False,33.9310058838045,27460.0,27460.0,,True,,False,False,False,,,108471.6,,,
SJP.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,7.03289687728222,,,,True,False,False,True,False,False,False,False,False,False,1.48698318732308,,,35824.4748,35824.4748,,,,,,True,True,,,,,True,,False,False,False,,,,,,
TW.L,False,True,False,False,False,True,False,True,True,False,False,True,False,False,,42,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,46.3878525308264,54.5510479193622,,,True,True,False,True,True,True,True,True,True,False,68.9974771029566,0.207975181068567,,308667.6,308667.6,80884.8,,,64195.2,,True,False,81.1394465233597,362986.0,362986.0,,True,True,False,False,True,1,,64195.2,207975.181068567,,
AHT.L,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,158.987986602507,25.7034014811859,,,True,True,False,False,False,False,True,False,False,False,562.799540719746,0.014309345472832,,5440752.0,5440752.0,406724.4,,,77853.6,,True,False,90.9871422217165,879600.0,879600.0,,False,,False,False,False,,,77853.6,14309.3454728317,,
HLMA.L,False,True,False,False,False,False,False,True,True,False,False,False,True,False,,42,,55350.0,60.34473,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,12.6373017995284,7.01101574401588,,,True,True,False,True,False,False,False,True,False,False,82.5339159207085,,,165330.0,,112424.4,,,,,True,False,45.7887762051361,91723.0,91723.0,,True,,False,False,False,,,54558.9,330000.0,,
III.L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.256985890301503,0.650650160256144,,,True,False,False,True,False,False,False,True,True,False,0.888630645404281,0.485878199470432,,4894.56,4894.56,2378.16,,,2378.16,,True,False,2.24988099993533,12392.3,12392.3,,True,True,False,False,False,,,2378.16,485878.199470432,,
HIK.L,False,False,False,True,False,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,286.808876902602,216.402857066813,,,True,True,False,True,True,True,True,True,False,False,618.823837902265,,,1557579.6,1557579.6,774810.0,,,,,True,True,466.914580850219,1175224.0,,,True,True,False,False,False,,,,,,
CNA.L,True,True,False,False,True,True,False,False,True,True,False,False,True,False,,,,11230.0,0.04866,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1749.19079416711,1508.0459126427,,,True,True,False,True,True,True,True,True,True,False,630.179331109989,0.008312327496075,0.008496286858269,26771130.0,26766205.2,279104.4,4924.8,,222530.4,4924.8,True,False,543.302290225487,23080440.0,331510.0,,True,True,True,False,False,,,227455.2,8496.28685826859,,
MNG.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.13623463031816,1.84493711980542,,,True,True,False,True,False,False,True,True,True,False,81.1304550304883,,,77140.8,,,,,,,True,True,29.1420853613107,27709.0,27709.0,,True,True,False,False,False,,,,,,
BKGH.L,False,True,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,15.9857395276309,29.4833779316547,,,True,True,False,True,True,True,True,True,True,False,34.157265600225,0.889119000657462,,109512.0,109508.4,80424.0,,,97369.2,3.6,True,True,62.9981221114385,201979.0,201979.0,,True,True,True,False,False,,,97372.8,889151.873767258,,
NG.L,True,True,True,False,True,False,False,False,True,False,False,False,False,False,,,,0.0,0.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,75.2556614124763,11979.8671942973,,,True,False,False,True,True,False,False,True,True,False,363.589993318838,0.033443435177539,,8719200.0,8719200.0,3214800.0,,,291600.0,,True,False,57879.4970555265,1388000000.0,,,True,True,True,False,False,,,,,,
RKT.L,False,True,True,False,False,True,True,True,True,True,True,False,True,True,,17,,1429059.92,19.0,81.24,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,73.3223890377893,125.466141990301,,,True,True,True,True,True,True,True,True,True,True,236.402238935061,,,4395486.0,,,,,,,True,True,404.521419259332,7521368.0,7521368.0,419887,True,True,True,False,False,,,2110960.0,480256.335704402,,
RKT.L,,,,,,,,,,,,,,,,,,1429059.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEIR.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,11044.8,,True,True,,,,,,,,,,,,,241.385306858918,,,,True,True,False,True,False,False,True,True,True,False,576.438493535903,0.087892984307616,,1934161.2,1923116.4,765723.6,11044.8,,169999.2,11044.8,True,False,,,,,True,True,True,False,False,,,181044.0,93603.3666687141,,
IMI.L,False,True,False,False,False,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,5554.8,,,,,False,False,,,,,,,,,,,,,109.399570497317,37.1730515171982,,,True,True,True,True,True,True,False,True,False,False,229.802213948717,0.511680837358612,,569605.0716,564050.2716,368931.6,5554.8,,291456.0,5554.8,True,False,78.0848544381751,193547.0,,,True,True,True,False,False,,,297010.8,521432.857270227,,
MRON.L,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,191.653377377313,119.117093051025,,,True,True,False,False,True,True,False,True,False,False,479.637823139781,0.21459235777538,,2045278.8,2045278.8,1274918.4,,,438901.2,,True,False,298.106216501748,1271189.0,1271189.0,,True,,False,False,False,,,438901.2,214592.35777538,,
HSX.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,42.354,,,,,False,False,,,,,,,,,,,,,6.30696646450132,0.001921363456385,,,True,False,False,True,False,False,True,True,False,False,8.6079281481093,0.331384956241849,,32825.4732,32783.1192,19120.6044,42.354,,10877.868,42.354,True,False,0.002622331777416,10.0,,,True,,False,False,False,,,10920.222,332675.234671103,,
CPG.L,True,True,False,False,False,False,False,False,True,True,True,True,False,True,,,,,,95.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,46.7384174694016,,,,True,True,True,True,False,False,False,True,True,False,71.0168283920553,,,2687621.3316,2687621.3316,,,,,,True,False,,,,,True,True,True,True,False,,,,,,
AUTOA.L,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1.26896116978731,,,,True,False,False,True,False,False,True,True,False,False,17.5291485092754,,,9961.2,9961.2,,,,,,True,True,,,,,True,,False,False,False,,,,,,
AV.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,10.3543274202777,5.04443441897741,,,True,True,False,True,False,False,False,True,True,False,14.8507532406746,0.489745018810088,,258372.0,126536.4,126536.4,3891.6,,126536.4,3891.6,True,True,7.23500887641336,125874.0,125874.0,,True,,False,False,False,,,130428.0,504807.022432771,,
ENT.L,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,32.7517053046631,8.572388463664,,,True,True,False,True,False,False,True,False,False,False,86.5904992845914,,,450093.9456,450093.9456,,,,,,True,False,22.6640839072417,117807.0,117807.0,,True,,True,False,False,,,,,,
DGE.L,True,True,True,False,False,True,True,True,True,True,True,False,True,False,,40,,5442000.0,34.60291,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,105.017206757348,131.213210468168,,,True,True,True,True,True,True,True,True,True,False,579.730181259156,0.302927023426198,,12587190.0,12587190.0,1976189.0,,,3813000.0,,True,False,724.34090219205,15727000.0,15727000.0,,True,True,False,False,False,,,3813000.0,302927.023426198,,
GAW.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,17.7023046714255,,,,True,False,True,True,False,False,True,False,True,False,118.641539606618,,,68943.6,68943.6,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
INF.L,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.1403664969393,2.63319530834229,,,True,False,True,True,False,False,True,True,True,False,20.7920024784769,,,84416.4,,,,,,,True,True,10.6508754599435,43243.0,,,True,True,True,False,False,,,35154.0,416435.668898461,,
UU.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,168.335996620638,,,,True,True,False,True,False,False,True,True,True,False,1374.68714415357,0.621675601808052,0.798381162619573,3424680.0,2819520.0,2301120.0,605160.0,,2129040.0,605160.0,True,False,,,,,True,True,True,False,False,,,2734200.0,798381.162619573,,
PSHP.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLN.L,True,False,False,False,False,True,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,50.1819261181687,43.5981982056464,,,True,True,True,True,True,True,False,False,False,False,174.415745829798,0.532281205164993,,2509200.0,2509200.0,1227600.0,,,1335600.0,,True,False,151.532889330846,2180000.0,2160000.0,40000,False,,False,False,False,,,1335600.0,532281.205164993,,
WTB.L,True,True,True,False,False,False,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,15897.9708,,,,,False,False,,,,,,,,,,,,,186.742437729259,408.233225613423,,,True,True,False,True,True,True,True,True,True,False,794.273212077314,0.499614885561333,,2489849.0,2371751.0244,1359457.554,15897.9708,,1243965.6232,15897.9708,True,True,1736.34187990389,5443000.0,5443000.0,,True,True,True,False,False,,,1259863.594,506000.0,,
PRU.L,True,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.22160486316633,4.80058143461144,,,True,True,False,True,False,False,True,True,True,False,14.1789073170732,,,151147.152,151147.152,,,,,,True,True,13.0356472795497,138960.0,138960.0,,True,True,False,False,False,,,,,,
MKS.L,True,True,False,False,False,False,False,False,True,True,True,False,True,True,,,,,,100.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,335.017218195924,,,,True,True,True,True,False,False,True,True,True,True,211.11864750842,0.696535244922342,,3013200.0,3013200.0,2192400.0,,,2098800.0,,True,False,,,,,True,,False,False,False,,,2098800.0,696535.244922342,,
IMB.L,True,True,True,False,False,True,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,75.7533323315169,32.3477735950019,,,True,True,True,True,True,True,True,True,True,False,59.0763525881218,0.4,,2340000.0,2340000.0,898560.0,,,936000.0,,True,False,25.2264609294818,999214.0,999214.0,,True,True,True,False,False,,,936000.0,400000.0,,
EXPN.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6.77142127257319,,,,True,False,False,True,False,False,True,True,False,False,42.9389312977099,0.32,,270000.0,270000.0,270000.0,,,86400.0,,True,True,,,,,True,,False,False,False,,,86400.0,320000.0,,
GSK.L,True,True,True,False,False,True,True,True,True,False,True,True,True,True,,5,,300000.0,4.05,98.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,96.640808084356,75.3606031681245,,,True,True,True,True,True,True,True,True,True,True,245.815830974697,0.301213960546282,,9489600.0,9442800.0,3402000.0,46800.0,,2858400.0,46800.0,True,False,191.687441958856,7400000.0,7400000.0,300000,True,True,True,False,False,,,2905200.0,306145.675265554,,
LAND.L,True,True,False,False,False,False,False,False,False,False,False,False,False,False,823.441,,,,,,,,,,,,,,,,,,689609.4112,True,True,,,,,,,,,,,,,0.260460407368195,40.7514331975654,,,True,True,False,True,True,False,True,True,True,False,4.01052918779179,,,3576.312,689552.884,476787.0024,3632.8392,,,3632.8392,True,True,627.484284212711,559547.0,559547.0,,True,True,True,False,False,,,3632.8392,1015806.00350305,,
BEZG.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1.66805793851856,,,,True,True,False,True,False,False,True,True,False,False,2.10671187133062,0.189150848795409,,10262.63621,10262.63621,10123.5168,,,1941.18635,,True,True,,,,,True,,False,False,False,,,1941.18635,189150.848795409,,
BP.L,True,False,False,False,False,True,False,False,True,False,False,False,False,False,,,,61393000.0,73.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,2491.28839332077,473.626830779524,,,True,True,False,True,True,True,True,True,True,False,2105.21105982011,0.012546115451389,,442368000.0,441756000.0,19980000.0,612000.0,,5550000.0,612000.0,True,True,400.228430019512,84100000.0,84100000.0,5100000,True,,True,True,True,2,,6162000.0,13929.5789930556,,
JD.L,False,True,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,51.0860979228353,,,,True,True,True,True,True,True,False,True,True,True,79.7403990516246,0.579999999584472,,673841.016,673841.016,576660.6252,,,390827.789,,True,False,,,,,True,True,False,False,False,,,390827.789,579999.999584472,,
ABF.L,True,True,True,False,False,True,False,False,True,False,False,False,True,True,,,,,,100.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,3100.35284188719,35012.4774688435,,,True,True,True,True,True,True,True,True,True,True,3108.69483034664,,,76064400.0,,,,,,,True,False,35106.6840633433,859000000.0,859000000.0,214750000,True,True,True,False,False,,,44002800.0,578494.012967959,,
AAL.L,True,True,False,False,True,True,True,True,False,False,False,False,False,False,,,83,88405000.0,50.63984,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,1565.30455781189,3070.38885937717,,,True,True,False,True,True,True,False,False,True,False,2903.56257340467,,,89000000.0,89000000.0,,,,,,True,False,5695.41954847971,174576000.0,174576000.0,,True,True,True,True,False,,,,,,
ADML.L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,3.43090131823037,,,,True,True,False,True,False,False,True,True,True,False,8.67656051287592,0.589974967554192,,41196.6936,41196.6936,31697.586,,,24305.01797,,True,True,,,,,True,,False,False,False,,,24305.01797,589974.967554192,,
RTO.L,False,False,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,271.317258058689,,,,True,True,True,True,False,False,True,True,True,True,728.528498374888,,,4984473.6,4984473.6,238683.6,,,,,False,False,,,,,True,True,True,False,False,,,,,,
