Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
STAN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05554512882971,1.57592524738981,,,True,True,False,True,False,False,True,True,True,False,42.1416234887737,0.158469945355191,,658800.0,658800.0,612000.0,,,104400.0,,True,False,16.3756156847694,256000.0,256000.0,,True,,False,False,True,1,,104400.0,158469.945355191,,
CCEPC.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26926,,,True,True,,,,,,,,,,,,,95.2096083812993,767.836355808437,,,True,True,True,True,True,True,False,True,True,False,231.039071565513,0.026292873864644,,2992674.0,2965748.0,958223.0,26926.0,,78686.0,26926.0,True,False,1863.25941022432,24135000.0,24135000.0,649316.0,True,True,True,False,False,,,105411.0,35223.0146016572,,
CRDA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,215.411234700615,306.493808743888,,,True,True,True,True,True,True,True,True,True,True,1567.98744110592,0.249561089645071,,2980677.0,2979369.0,583201.0,1308.0,,743861.0,1308.0,True,False,2230.98132998987,4241000.0,4241000.0,,True,True,False,False,False,,,745169.0,249999.916126437,,
ANTO.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,69010000,100.0,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,1180.53618462818,2911.33252584773,,,True,True,False,False,True,True,True,True,False,False,3746.04596993347,0.138693961385164,,27983338.0,27983338.0,12542272.0,,,3881120.0,,True,False,9238.16280906547,69010000.0,37678000.0,336230000.0,False,,False,True,True,1,,3881120.0,138693.961385164,,
EZJ.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,2393.61237485077,,,,True,False,False,True,False,False,False,False,False,False,15642.3561039266,0.000433469065249,,30724991.1648,30724991.1648,13318.3332,,,13318.3332,,True,False,,,,,False,,False,False,False,,,13318.3332,433.469065249337,,
BNZL.L,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,80.6610987641264,,,,True,False,True,True,False,False,True,True,True,False,87.2743070287396,,,1206559.18078,1206559.181,,,,,,False,False,,,,,True,True,False,False,False,,,,,,
SGE.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.9589643606371,1.7194193119321,,,True,True,False,True,False,False,False,False,True,False,26.4776122475764,0.257881788361074,,65848.0,65848.0,49872.0,,,16981.0,,True,False,7.63993792831905,19000.0,19000.0,,True,True,False,False,False,,,16981.0,257881.788361074,,
SVT.L,False,True,False,False,True,True,False,True,True,True,False,False,True,False,,,,,,,,,,0,,,,,,,,698400.0,,False,False,,,,,,,,,,,,,531.719390467008,,,,True,True,False,True,True,True,True,True,True,False,3420.32176971904,,0.577011494252874,7830000.0,3312000.0,2808000.0,698400.0,,,4518000.0,True,False,,,,,True,True,False,False,False,,,4518000.0,577011.494252874,,
LMPL.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887153601712872,,,,True,False,False,True,True,False,False,False,True,False,19.122267471438,,,2692.8,2692.8,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
ICAG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.69420644072,17.5650653565458,,,True,False,False,True,True,False,True,True,False,False,15697.4755537107,0.004,,150840000.0,150840000.0,720360.0,,,603360.0,,True,False,54.6352072772348,525000.0,525000.0,,True,True,False,False,False,,,603360.0,4000.0,,
REL.L,True,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,6.32457953009071,2.57811771328546,,,True,True,False,True,True,True,True,True,True,False,45.9513541049048,0.845701267037052,,450342.0,450342.0,380854.8,,,380854.8,,True,False,18.7313637853185,183575.0,183575.0,,True,True,True,False,False,,,380854.8,845701.267037052,,
SMIN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6706740563202,,,,True,True,False,True,True,True,True,True,True,True,241.530800005238,,,807819.228,,,,,,,True,False,,,,,True,,True,False,False,,,,,,
BAB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.580329010645,,,,True,True,False,True,False,False,True,True,True,False,621.572195776587,,,3418219.0,3418219.0,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
AZN.L,False,True,True,False,False,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,21344.4,,,,,True,True,,,,,,,,,,,,,28.2263280202302,17.4417853559594,,,True,True,True,True,True,True,True,True,True,True,160.460592778683,0.423621166984291,,6003954.0,5645556.0,,358398.0,,2543402.0,21344.4,True,True,99.1527915118796,3710000.0,3710000.0,,True,True,False,False,False,,,2564746.4,427176.224201584,,
HSBA.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1049,28,582000,37.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.444709492489,2.89449204005068,,,True,True,False,True,True,False,True,True,True,False,53.0964140886473,0.328392310638487,,2998407.6,2998407.6,2625274.8,,,984654.0,,True,True,28.2268775123515,1594000.0,1594000.0,,True,True,True,False,False,,,984654.0,328392.310638487,,
CTEC.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2837631761488,26.2707956547577,,,True,True,True,True,True,False,True,False,True,True,250.728352058088,0.224491233507794,,511059.6,511059.6,270435.6,,,114728.4,,True,False,86.3464651915812,176000.0,176000.0,,True,True,True,False,False,,,114728.4,224491.233507794,,
WPP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,22.1785298163489,,,,True,False,True,True,False,False,False,True,True,False,34.9924424267491,0.591859283944897,,606020.4,606020.4,482220.0,,,358678.8,,True,True,,,,,True,True,False,False,False,,,358678.0,591857.963857322,,
FRES.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,796.366270824891,1650.97916144621,,,True,True,False,True,False,False,False,True,False,False,4195.84132869421,0.18286014736657,,10196125.2,10196125.2,3853792.8,,,1864464.95664,,True,False,8698.56855091757,21138000.0,11979000.0,1716000.0,True,,False,False,False,,,1864464.95664,182860.14736657,,
AAF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,,,,,,,,,,,True,False,,,,,False,,False,False,False,,,,,,
HWDN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,140.472207327089,,,,True,False,True,True,True,False,False,False,True,False,396.027380717316,,,1109834.0424,1109834.0424,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
SGRO.L,False,True,False,False,False,False,False,False,False,False,True,False,False,False,342925,,,,,,,,,,,,,,,,,,1098583.6644,True,True,,,,,,,,,,,,,62.2213133508627,1.51698257825805,,,True,True,False,True,False,False,True,False,True,False,1989.1073105819,,,1174097.264,1098583.6644,529928.19,75513.6,,,75513.6,True,False,48.4952980568455,28625.0,28625.0,,True,,False,False,False,,,75513.6,64316.3069324723,,
SJP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,3.52638189385601,,,,True,False,False,True,False,False,False,False,False,False,1.89703352620671,0.599468982417378,,46071.6948,46071.6948,27618.552,,,27618.552,,True,True,,,,,True,,False,False,False,,,27618.552,599468.982417378,,
TW.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,42.8234680125262,49.9041110937642,,,True,True,False,True,True,True,True,True,True,False,65.1249467312308,0.174997616096119,,377532.0,377532.0,91983.6,,,66067.2,,True,False,75.893026125305,439955.0,439955.0,,True,True,False,False,False,,,66067.2,174997.616096119,,
AHT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,131.380062770259,,,,True,True,False,False,False,False,True,True,False,False,654.750827321151,,,4558244.4,4558244.4,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLMA.L,False,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,20.5499854751042,7.95878213522689,,,True,True,False,True,False,False,False,True,False,False,119.361372829311,0.002509835589591,,198381.6,198381.6,,,,497.9052,,True,False,46.2273398130108,76831.0,76831.0,,True,,False,False,False,,,497.905,2509.83458143296,,
III.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.837547809139111,,,,True,False,False,True,False,False,False,True,False,False,30.1071130512264,0.537861609003752,,8636.4,8636.4,5734.8,,,4645.188,,True,False,,,,,True,True,False,False,False,,,4645.188,537861.609003752,,
HIK.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.286509458788,114.768453147117,,,True,True,False,True,False,False,True,True,False,False,680.135497650577,,,1592197.2,1592197.2,805546.8,,,,,True,True,435.381888082016,1019229.0,,,True,True,False,False,True,1,,,,,
CNA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,335.094599642378,824.591840757752,,,True,True,False,True,True,True,True,True,True,False,167.82615123069,0.032688980324576,0.032769556941242,4155051.6,4154716.8,155329.2,334.8,,135824.4,334.8,True,False,412.982110479533,10224640.0,69780.0,,True,True,True,False,False,,,136159.2,32769.5569412423,,
MNG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71307477532011,0.650706511442884,,,True,True,False,True,True,True,False,False,True,False,3.64231462817858,,,69901.2,69901.2,,,,,,True,True,0.638305983233302,12250.0,12250.0,,True,True,False,False,False,,,,,,
BKGH.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1853467959226,29.3233289553004,,,True,True,False,True,False,False,True,True,True,False,43.5876428611072,0.727771292047892,,132598.8,132598.8,,,,96501.6,,True,True,78.9686378746226,240232.0,240232.0,,True,True,True,False,False,,,96501.6,727771.292047892,,
NG.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,141.04416421841,15476.8739926911,,,True,False,False,True,True,False,False,True,False,False,621.075631659505,,,11214000.0,11214000.0,3319200.0,,,,,False,False,68151.0599491398,1230520000.0,1760000.0,,True,True,True,False,False,,,112140.0,10000.0,,
RKT.L,False,True,True,False,False,True,True,True,True,True,True,False,True,True,,17,,1744422,21.0,29.21,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,60.9027996437384,109.990797788433,,,True,True,True,True,True,True,True,True,True,True,252.764665983247,,,4525569.0,,,,,,,True,True,456.494404639124,8173203.0,8173203.0,241977.0,True,True,True,False,False,,,1875537.0,414431.201910743,,
WEIR.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,862.128,,False,False,,,,,,,,,,,,,245.939475716077,,,,True,True,False,True,True,True,True,True,True,False,736.503290729032,0.076505533882602,,1926668.628,1925806.5,809429.508,862.128,,147400.812,862.128,True,False,,,,,True,True,True,False,False,,,148262.94,76953.0047073565,,
IMI.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.46488606381,40.2629502355425,,,True,True,True,True,False,False,False,True,False,False,241.909476951376,,,603642.1608,603642.161,,,,,,True,False,81.530142897361,203444.0,,,True,True,True,False,False,,,,,,
MRON.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,845.676623019763,319.504863244981,,,True,True,False,False,False,False,False,True,False,False,1114.70539753923,0.009358281091606,,10028764.8,10028764.8,6699308.4,,,93852.0,,True,False,421.146554019019,3788965.0,3788965.0,,True,,False,False,False,,,93852.0,9358.28109160562,,
HSX.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.76642492778549,,,,True,False,False,True,False,False,True,True,False,False,9.08070269008967,0.29483282674772,,27241.2,27241.2,18633.6,,,8031.6,,True,False,,,,,True,,False,False,False,,,8031.6,294832.82674772,,
CPG.L,False,True,False,False,False,False,False,False,True,False,True,False,False,True,,,,,,72.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,40.5346156921233,,,,True,True,True,True,False,False,False,True,True,False,71.7451168004639,0.009999999870587,,1730898.1224,1730898.1224,346179.624,,,17308.981,,True,False,,,,,True,True,False,False,False,,,17308.981,9999.99987058742,,
AUTOA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,2.49805789069482,,,,False,False,False,False,False,False,False,False,False,False,29.5952835802103,,,13557.6,13557.6,,,,,,True,True,,,,,False,,False,False,False,,,,,,
AV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2869464597685,4.94316004628799,,,True,True,False,True,False,False,False,True,True,False,10.1678213833068,0.352103991874568,,421786.8,418964.4,239536.8,2822.4,,148512.816,2822.4,True,True,4.09061507546455,169689.0,169689.0,,True,,False,False,False,,,151335.216,358795.524184256,,
ENT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,32.2565010474476,20.23212257765,,,True,True,False,True,False,False,True,False,False,False,82.6155039650615,,,402318.972,402318.972,,,,,,True,False,51.8186086140214,252345.0,252345.0,,True,,True,False,False,,,,,,
DGE.L,False,True,True,False,False,True,True,True,True,True,True,True,True,False,,44,,6185000,36.8352,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,293.480812982288,124.494078618138,,,True,True,True,True,True,True,True,True,True,True,2248.1757285821,0.085267753377866,,39581200.0,,1512147.2,,,3375000.0,,True,False,953.672449852391,16790280.0,16790280.0,,True,True,False,False,False,,,3375000.0,85267.7533778662,,
GAW.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6340175546026,,,,True,False,False,False,False,False,False,False,False,False,119.239688033667,,,59749.2,58467.6,,1281.6,,,1281.6,True,False,,,,,False,,False,False,False,,,1281.6,21449.659577032,,
INF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17013769575402,3.58123574487364,,,True,False,True,True,False,False,True,True,True,False,35.4753956774565,,,86328.0,,,,,,,True,True,20.5904246109563,50106.0,,,True,True,True,False,False,,,42818.4,495996.663886572,,
UU.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.643125975952,,,,True,True,False,True,False,False,True,True,True,False,1482.4234091472,0.616417298626768,0.928425848219638,3512880.0,2380320.0,2380320.0,,,2165400.0,622440.0,True,False,,,,,True,True,True,False,False,,,2787840.0,793605.246976839,,
PSHP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.834704011203,302.378682985832,,,True,True,False,True,False,False,True,True,True,False,2011.93353715397,0.978245508790886,,1660299.0,1644435.74,1627757.14,15863.26,,1624180.04,15863.26,True,False,5915.95822703361,4882000.0,4882000.0,,True,True,True,False,False,,,1640043.352,987799.99987954,,
PRU.L,True,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,5.95719459262541,2.25047970762212,,,True,True,False,True,False,False,True,True,True,False,12.289015154717,,,325658.9016,325658.902,,,,,,True,True,4.64248377358491,123025.82,123025.82,,True,True,False,False,False,,,,,,
MKS.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.329575717816,,,,True,True,True,True,True,True,True,True,True,True,239.005098415884,0.629453681710214,,3031200.0,3031200.0,2235600.0,,,1908000.0,,True,True,,,,,True,True,True,False,False,,,1908000.0,629453.681710214,,
IMB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3212453672809,30.9885353962772,,,True,True,True,True,True,True,True,True,True,False,59.4077759155715,,,2624400.0,2624400.0,,,,,,True,False,25.1081382695023,1109178.0,1109177.0,,True,True,False,False,False,,,,,,
